tackles,errorLeadToGoal,cleanSheet,interceptions,errorLeadToShot,penaltyConceded,ownGoals,clearances,dribbledPast,rating,player.id,team.id
15,0,0,8,0,0,0,5,14,6.65,822510,1982
25,0,0,6,0,0,0,7,7,6.65,1117513,1963
3,0,2,2,0,0,0,0,13,6.65,358554,5981
5,0,0,2,0,0,0,8,1,6.65,33119,1960
31,0,2,10,0,1,0,8,16,6.64,1185617,1961
38,0,0,17,0,0,0,20,31,6.64,973293,1967
30,0,1,22,1,1,1,19,9,6.64,1389980,1968
1,0,0,0,0,0,0,0,3,6.64,845433,1963
3,0,0,3,0,0,0,5,3,6.64,329201,1968
22,0,0,14,0,0,0,7,17,6.64,925142,1982
16,0,5,16,0,0,0,104,14,6.64,876625,1966
24,0,1,12,0,0,0,14,19,6.64,220094,1966
16,0,0,10,0,0,0,12,11,6.64,1047204,1955
10,0,0,7,0,0,0,17,5,6.64,592568,1960
18,0,3,16,0,0,0,18,5,6.64,1116955,1981
15,0,0,5,0,0,0,9,10,6.64,76444,1968
0,0,0,1,0,0,0,1,0,6.63,985427,1963
2,0,0,1,0,0,0,1,1,6.63,1494695,5926
0,0,0,0,0,0,0,0,0,6.63,1170773,1957
3,0,0,1,0,0,0,2,1,6.63,870760,1999
2,0,0,0,0,0,0,0,1,6.63,912781,1973
1,0,0,0,0,0,0,1,0,6.63,1471221,1977
2,0,0,1,0,0,0,6,0,6.63,978638,1954
6,0,2,8,1,0,0,45,8,6.63,1109577,1982
29,0,2,14,0,1,0,52,18,6.63,997023,1966
8,0,0,0,0,0,0,1,4,6.63,822783,1974
5,0,0,1,0,0,0,6,5,6.63,842076,1982
6,0,1,1,0,0,0,12,1,6.63,1047422,1955
9,0,0,5,0,0,0,2,6,6.63,822524,1954
15,0,0,7,0,0,0,3,8,6.63,922601,1954
14,0,2,16,0,1,0,36,8,6.63,841808,2020
38,0,5,22,0,1,0,66,17,6.63,923000,1957
11,0,0,5,0,0,0,13,4,6.63,84847,1982
14,0,0,5,0,0,0,5,10,6.63,1133743,1967
5,0,0,6,0,0,0,2,7,6.63,896248,1973
23,1,2,5,0,0,0,24,7,6.63,243271,1955
2,0,0,4,0,1,0,2,2,6.63,77375,1973
4,0,0,1,0,0,0,2,4,6.62,1018871,1960
15,0,0,6,0,0,0,3,13,6.62,1211632,1957
43,0,4,22,0,0,0,21,19,6.62,870804,1968
8,0,0,1,0,0,0,3,3,6.62,1462989,1958
4,0,0,2,0,0,0,4,3,6.62,1194689,1973
2,0,0,0,0,0,0,0,4,6.62,994017,1973
5,0,0,5,0,0,0,1,2,6.62,1086339,5926
15,0,0,11,1,0,0,5,17,6.62,1105779,1974
21,0,0,9,0,0,0,26,8,6.62,794874,1973
16,0,0,3,0,0,0,7,5,6.61,1173457,1961
5,0,0,1,0,0,0,0,2,6.61,822523,1973
7,0,0,4,0,0,0,4,1,6.61,1112484,1954
3,0,0,0,0,0,0,0,10,6.61,1009556,49202
7,0,0,3,0,0,0,3,3,6.61,1130178,49202
13,0,0,9,0,0,0,5,7,6.61,942426,1981
0,0,0,0,0,0,0,1,0,6.6,868864,1982
21,0,0,15,0,1,0,22,8,6.6,981019,1968
2,0,0,0,0,0,0,0,1,6.6,329027,1967
0,0,0,0,0,0,0,1,1,6.6,931508,1960
5,0,0,1,0,0,0,0,4,6.6,1106509,1967
9,0,0,7,0,0,0,13,7,6.6,1117180,5926
12,0,0,9,0,0,0,18,6,6.6,987168,49202
1,0,0,0,0,0,0,0,0,6.6,1066717,1963
2,0,0,0,0,0,0,0,0,6.6,1390545,1974
1,0,0,0,0,0,0,0,0,6.6,981635,1967
1,0,0,0,0,0,0,1,1,6.6,1066714,1968
1,0,0,0,0,0,0,0,0,6.6,831085,1968
0,0,0,0,0,0,0,0,0,6.6,1411222,1963
2,0,0,0,0,0,0,1,2,6.6,881153,1954
0,0,0,0,0,0,0,1,0,6.6,914481,5926
0,0,0,0,0,0,0,1,0,6.6,1170722,1968
0,0,0,0,0,0,0,0,0,6.6,1174196,1955
1,0,0,0,0,0,0,0,0,6.6,1471239,1977
0,0,0,1,0,0,0,0,2,6.6,1488136,1977
2,0,0,0,0,0,0,0,0,6.6,1584796,5926
0,0,0,0,0,0,0,0,0,6.6,1412633,49202
0,0,0,0,0,0,0,1,0,6.6,1106530,1973
2,0,0,0,0,0,0,1,1,6.6,1133282,5981
5,0,0,2,0,0,0,2,3,6.6,146415,5926
6,0,0,2,0,0,0,0,4,6.6,973847,1968
4,0,0,2,0,1,0,14,1,6.6,84845,1961
17,0,0,7,0,0,0,3,15,6.6,1396009,1982
24,0,0,3,0,0,0,13,29,6.6,875294,1981
11,0,0,4,0,0,0,2,12,6.59,1199435,1966
23,0,1,7,0,0,0,14,23,6.59,1174770,1973
9,0,0,4,0,0,0,3,6,6.59,840077,49202
15,1,1,21,0,0,0,10,5,6.59,243239,1982
17,0,0,7,0,0,0,7,8,6.59,1020610,1966
5,0,0,4,0,0,0,6,1,6.59,123208,5926
16,0,0,8,0,0,0,9,12,6.59,18342,1967
8,0,0,1,0,0,0,2,13,6.59,1106667,1957
8,0,0,8,0,0,0,20,6,6.59,940611,1974
5,0,0,6,0,0,0,3,7,6.59,922570,1960
3,0,1,2,0,0,0,32,0,6.59,168745,5926
16,0,0,4,1,0,0,9,5,6.58,922556,2020
11,0,0,5,0,0,0,5,17,6.58,1463904,1999
7,0,0,1,0,0,0,6,4,6.58,863283,1957
13,0,0,5,0,0,0,7,6,6.58,1046496,1954
2,0,0,0,0,0,0,1,0,6.58,1067634,1954
0,0,0,1,0,0,0,0,2,6.58,1036002,1961
3,0,0,0,0,0,0,2,1,6.58,60472,1968
6,0,0,2,0,0,0,10,5,6.58,190151,1960
2,0,0,6,0,0,0,3,1,6.58,1584795,5926
5,0,0,1,0,0,0,8,1,6.58,807767,1982
16,0,0,1,0,0,0,6,15,6.57,871015,1960
6,0,0,1,0,0,0,8,8,6.57,1444694,1974
5,0,1,4,0,0,0,28,6,6.57,368846,1973
14,0,1,8,0,0,0,5,9,6.57,1016912,1968
32,0,1,32,0,1,0,102,10,6.57,599686,1973
28,0,1,6,0,0,0,9,15,6.57,594428,1977
3,0,0,1,0,1,0,20,3,6.57,989715,1960
1,0,0,3,0,0,0,2,3,6.57,973841,2020
10,0,0,4,0,0,0,5,9,6.56,1176212,5926
18,0,0,6,0,1,0,6,2,6.56,385386,1966
2,0,0,0,0,0,0,1,2,6.56,1014798,1967
17,0,0,14,0,0,0,16,21,6.56,840118,1973
9,0,0,7,0,0,0,2,19,6.55,559034,1954
53,0,4,17,0,0,0,24,61,6.55,877599,1968
0,0,0,0,0,0,0,1,1,6.55,29106,1973
4,0,0,2,0,0,0,4,4,6.55,243251,1982
0,0,0,0,0,0,0,0,0,6.55,893524,1960
2,0,0,0,0,0,0,0,0,6.55,1176796,1982
3,0,0,0,0,0,0,0,2,6.55,1465710,49202
1,0,0,0,0,0,0,0,0,6.55,166273,5981
8,0,0,1,0,0,0,0,7,6.55,1016887,1968
5,0,0,1,0,0,0,2,8,6.55,1106681,1957
10,0,0,2,0,0,0,13,9,6.54,1120958,1982
6,0,0,3,0,0,0,2,1,6.54,1112879,1963
5,0,0,6,0,0,0,21,4,6.54,1110173,1967
2,0,0,0,0,0,0,2,1,6.54,1089111,1981
0,0,0,0,0,0,0,0,0,6.53,814723,1973
14,0,1,7,0,1,0,12,11,6.53,1002458,1955
3,0,0,4,0,0,0,7,0,6.53,1502619,1961
8,0,0,3,0,0,0,7,5,6.53,1105815,1958
0,0,0,0,0,0,0,9,0,6.53,39421,1977
24,0,2,22,0,1,0,21,16,6.53,924073,1955
4,0,0,4,0,0,0,18,2,6.53,926868,1974
6,0,0,4,0,0,0,7,5,6.53,1116956,1966
1,2,1,1,0,0,1,18,1,6.53,243097,1973
5,0,0,1,0,1,0,3,3,6.53,1009030,1954
7,0,0,3,0,0,0,1,1,6.53,1046740,1954
2,0,0,3,0,0,0,0,3,6.53,1128846,5981
21,0,0,18,0,0,1,88,6,6.52,842072,1973
3,0,0,0,0,0,0,1,1,6.52,1105780,1955
29,0,0,9,0,0,0,8,30,6.51,1469514,1973
4,0,0,2,0,0,0,3,3,6.51,794861,1963
5,0,0,3,0,0,0,1,6,6.51,1148468,1968
2,0,0,0,0,0,0,6,1,6.51,923948,1999
28,0,2,9,0,0,0,15,21,6.5,934801,1968
8,0,0,4,0,0,0,10,6,6.5,924858,1973
1,0,0,0,0,0,0,0,0,6.5,1199473,1977
0,0,0,0,0,0,0,0,0,6.5,156025,1958
1,0,0,1,0,0,0,0,0,6.5,1099163,1958
2,0,0,0,0,0,0,1,4,6.5,973924,5926
0,0,0,0,0,0,0,0,0,6.5,1495875,5926
0,0,0,2,0,0,0,5,1,6.5,1466551,1981
0,0,0,0,0,0,0,1,0,6.5,1175603,5926
1,0,0,0,0,0,0,0,1,6.5,1217904,1960
1,0,0,0,0,0,0,0,1,6.5,1106773,1960
8,0,0,3,0,0,0,5,8,6.49,973845,1960
19,1,0,29,0,1,0,37,11,6.48,108481,1968
11,1,0,17,0,0,0,25,16,6.48,840148,1973
1,0,0,2,0,0,0,1,0,6.48,1020259,1966
4,1,0,2,0,0,1,13,0,6.48,96999,2020
11,0,0,3,1,0,0,5,8,6.48,1105849,1974
3,1,0,2,0,0,0,3,9,6.47,344077,1960
4,0,0,2,0,0,0,4,7,6.47,1200730,1981
8,0,0,2,0,1,0,4,4,6.47,1065962,1961
2,0,0,0,0,0,0,0,0,6.47,787480,1973
17,0,0,17,0,0,1,55,11,6.46,850955,1968
4,0,0,3,0,0,0,2,9,6.46,249881,1955
4,0,0,4,0,1,0,6,1,6.46,942054,1982
1,0,0,0,0,0,0,7,1,6.46,123357,49202
2,0,0,1,0,0,0,1,1,6.45,243501,1982
4,0,0,4,0,0,0,3,4,6.45,108398,1982
2,0,0,1,0,0,0,0,8,6.44,1385003,5926
2,0,0,0,0,0,0,5,1,6.44,1466777,1954
0,0,1,0,0,0,0,6,0,6.44,981586,1999
0,3,0,0,0,0,0,5,0,6.44,880117,1982
10,0,1,8,1,1,0,13,10,6.41,1462756,1982
1,0,0,0,0,0,0,0,1,6.4,1604944,1981
4,0,0,3,0,1,0,6,1,6.4,1002443,1963
1,0,0,3,1,0,0,5,0,6.4,339447,1957
2,0,0,5,0,0,0,27,2,6.4,1134106,1982
0,0,0,0,0,0,0,1,1,6.4,881215,1981
0,0,0,0,0,0,0,0,1,6.4,988780,1968
0,0,0,0,0,0,0,0,0,6.4,1108505,1974
0,0,0,1,1,0,0,1,1,6.4,794139,1999
0,0,0,0,0,0,0,0,0,6.4,1382425,5926
0,0,0,0,0,0,0,0,0,6.4,989462,1968
2,0,0,0,0,0,0,0,1,6.4,1106143,1982
0,0,0,0,0,0,0,1,1,6.4,1467772,49202
0,0,0,0,0,0,0,0,0,6.4,1382233,1960
0,0,0,0,0,0,0,4,0,6.4,311402,1973
0,0,0,0,0,0,0,2,0,6.4,1092614,1961
0,0,0,0,0,0,0,1,0,6.4,311456,5981
5,0,0,2,0,0,0,7,4,6.38,128440,1968
0,0,0,0,0,1,0,4,1,6.38,1174625,1974
4,0,0,7,0,1,0,20,1,6.37,877470,1982
1,0,0,0,0,0,0,2,0,6.37,243175,1967
0,0,0,0,0,0,0,0,0,6.35,1047852,5926
2,0,0,0,0,0,0,0,5,6.35,1086482,1958
0,0,0,0,0,0,0,4,0,6.35,827141,1958
1,0,0,0,0,0,0,0,1,6.35,794930,2020
0,0,0,0,0,0,0,0,0,6.35,1065976,1968
2,0,0,1,0,0,0,1,8,6.34,923853,1960
1,0,0,0,0,0,0,2,4,6.33,882854,1960
13,0,0,2,0,0,0,15,8,6.31,329597,1954
0,0,0,0,0,0,0,0,0,6.3,1009937,1981
0,0,0,0,0,0,0,1,0,6.3,1485598,1981
0,0,0,0,0,0,0,0,0,6.3,1174943,1963
0,0,0,0,0,0,0,0,0,6.3,992610,1958
0,0,0,1,0,0,0,3,0,6.3,1177012,1982
0,0,0,0,0,0,0,1,0,6.3,1485199,1967
2,0,0,1,0,0,0,24,1,6.28,594426,1973
0,0,0,0,0,0,0,1,0,6.2,795227,49202
0,0,0,1,0,0,0,1,0,6.2,1412577,5981
0,0,0,0,0,0,0,2,0,6.17,870902,1960
0,0,0,0,0,1,0,0,2,6.1,1464309,1974
0,0,0,0,0,0,0,0,0,6.1,974334,1955
7,0,0,2,0,0,0,10,4,6.08,1116334,1967
2,0,0,3,0,0,0,3,4,5.9,1128129,1957
0,1,0,0,0,0,0,1,1,5.8,124996,1968
2,0,0,1,0,1,0,1,0,5.7,1174761,1973
3,1,0,1,0,0,0,0,1,5.7,1500368,5926
0,0,0,0,0,0,0,0,1,5.7,1469769,2020
1,0,0,1,0,1,0,0,0,5.6,1482362,1966
0,0,0,0,0,0,0,0,0,0.0,984887,1954
1,0,0,0,0,0,0,0,0,0.0,108426,1957
0,0,0,0,0,0,0,0,0,0.0,990170,1966
0,0,0,0,0,0,0,0,0,0.0,831993,1968
0,0,0,0,0,0,0,0,0,0.0,1175321,1958
0,0,0,0,0,0,0,0,0,0.0,1065584,1967
0,0,0,0,0,0,0,0,1,0.0,1485604,1981
0,0,0,0,0,0,0,0,0,0.0,1392679,1955
0,0,0,0,0,0,0,0,0,0.0,1485293,1961
0,0,0,0,0,0,0,0,0,0.0,1046433,1967
