saves,savedShotsFromInsideTheBox,punches,crossesNotClaimed,cleanSheet,savedShotsFromOutsideTheBox,runsOut,penaltyFaced,goalsConcededInsideTheBox,successfulRunsOut,penaltySave,goalsConcededOutsideTheBox,highClaims,rating,player.id,team.id
0,0,0,0,12,0,0,0,27,0,0,1,0,6.73,953736,49202
0,0,0,0,4,0,0,0,15,0,0,4,0,6.73,859970,1977
0,0,0,0,0,0,0,0,10,0,0,0,0,6.73,1124246,1999
0,0,0,0,0,0,0,0,8,0,0,3,0,6.73,945307,1960
0,0,0,0,6,0,0,0,15,0,0,2,0,6.73,243107,1961
0,0,0,0,0,0,0,0,12,0,0,2,0,6.73,358166,1967
0,0,0,0,1,0,0,0,10,0,0,3,0,6.73,18304,1966
0,0,0,0,0,0,0,0,2,0,0,0,0,6.73,948004,1999
0,0,0,0,0,0,0,0,4,0,0,3,0,6.73,588996,1958
0,0,0,0,2,0,0,0,11,0,0,2,0,6.73,242052,1966
0,0,0,0,0,0,0,0,19,0,0,0,0,6.72,1016930,1960
0,0,0,0,6,0,0,0,23,0,0,2,0,6.72,959620,1955
0,0,0,0,2,0,0,0,13,0,0,4,0,6.72,823653,1954
0,0,0,0,0,0,0,0,4,0,0,1,0,6.72,332171,1955
0,0,0,0,0,0,0,0,4,0,0,0,0,6.72,1121489,1968
0,0,0,0,0,0,0,0,9,0,0,1,0,6.72,358538,5926
0,0,0,0,0,0,0,0,16,0,0,0,0,6.71,40677,5926
0,0,0,0,0,0,0,0,9,0,0,7,0,6.71,1018176,1982
0,0,0,0,3,0,0,0,3,0,0,2,0,6.71,822729,1977
0,0,0,0,0,0,0,0,1,0,0,1,0,6.71,1098305,1968
0,0,0,0,1,0,0,0,19,0,0,2,0,6.71,552164,1955
0,0,0,0,1,0,0,0,8,0,0,3,0,6.71,931538,1960
0,0,0,0,1,0,0,0,21,0,0,6,0,6.71,252781,1982
0,0,0,0,0,0,0,0,3,0,0,0,0,6.71,1086455,1968
0,0,0,0,8,0,0,0,17,0,0,6,0,6.71,128376,1966
0,0,0,0,2,0,0,0,39,0,0,5,0,6.71,121221,1973
0,0,0,0,0,0,0,0,11,0,0,2,0,6.71,1101714,5926
0,0,0,0,0,0,0,0,3,0,0,0,0,6.71,174937,2020
0,0,0,0,3,0,0,0,16,0,0,2,0,6.71,1015292,1963
0,0,0,0,5,0,0,0,23,0,0,1,0,6.71,261687,1955
0,0,0,0,1,0,0,0,19,0,0,2,0,6.7,805038,5926
0,0,0,0,0,0,0,0,4,0,0,0,0,6.7,988622,1958
0,0,0,0,4,0,0,0,13,0,0,0,0,6.7,584432,1999
0,0,0,0,6,0,0,0,13,0,0,1,0,6.7,315916,1977
0,0,0,0,1,0,0,0,7,0,0,1,0,6.7,1009928,1981
0,0,0,0,0,0,0,0,3,0,0,1,0,6.7,928527,1954
0,0,0,0,0,0,0,0,2,0,0,0,0,6.7,329219,1954
0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,1500254,1954
0,0,0,0,1,0,0,0,9,0,0,1,0,6.7,46942,1961
0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,959005,1954
0,0,0,0,0,0,0,0,4,0,0,1,0,6.7,1391962,1974
0,0,0,0,0,0,0,0,15,0,0,5,0,6.7,804703,1982
0,0,0,0,0,0,0,0,2,0,0,0,0,6.7,1018671,1960
0,0,0,0,1,0,0,0,18,0,0,1,0,6.7,331853,1961
0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,1172052,1954
0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,1016865,1961
28,20,7,0,1,8,1,2,10,1,1,5,6,6.7,840082,1966
0,0,0,0,1,0,0,0,23,0,0,1,0,6.7,964127,1999
0,0,0,0,0,0,0,0,8,0,0,0,0,6.7,979861,49202
0,0,0,0,4,0,0,0,30,0,0,8,0,6.7,37288,1982
0,0,0,0,1,0,0,0,11,0,0,3,0,6.7,930690,1957
0,0,0,0,0,0,0,0,15,0,0,1,0,6.69,790103,49202
0,0,0,0,0,0,0,0,6,0,0,1,0,6.69,1008700,1958
0,0,0,0,0,0,0,0,4,0,0,0,0,6.69,39656,1977
0,0,0,0,0,0,0,0,6,0,0,0,0,6.69,1106151,1955
0,0,0,0,0,0,0,0,1,0,0,0,0,6.69,1047201,1966
0,0,0,0,0,0,0,0,5,0,0,0,0,6.69,1116593,5981
0,0,0,0,0,0,0,0,3,0,0,0,0,6.69,981604,1966
0,0,0,0,1,0,0,0,9,0,0,1,0,6.69,1086990,1955
0,0,0,0,0,0,0,0,16,0,0,3,0,6.69,219190,1966
0,0,0,0,0,0,0,0,4,0,0,0,0,6.69,586662,1967
0,0,0,0,5,0,0,0,26,0,0,3,0,6.69,605528,5926
0,0,0,0,0,0,0,0,7,0,0,1,0,6.69,13338,5926
0,0,0,0,0,0,0,0,0,0,0,1,0,6.68,1002360,1981
0,0,0,0,1,0,0,0,14,0,0,1,0,6.68,923186,1974
0,0,0,0,1,0,0,0,15,0,0,0,0,6.68,950545,1999
0,0,0,0,1,0,0,0,5,0,0,1,0,6.68,840291,1981
0,0,0,0,0,0,0,0,5,0,0,3,0,6.68,1175493,1973
0,0,0,0,0,0,0,0,17,0,0,3,0,6.68,39438,1966
0,0,0,0,0,0,0,0,5,0,0,0,0,6.68,351432,1961
0,0,0,0,0,0,0,0,28,0,0,4,0,6.68,869564,1973
0,0,0,0,0,0,0,0,1,0,0,1,0,6.68,1464519,1961
0,0,0,0,0,0,0,0,15,0,0,0,0,6.68,254561,49202
0,0,0,0,0,0,0,0,4,0,0,0,0,6.68,355802,1957
0,0,0,0,0,0,0,0,1,0,0,0,0,6.68,386210,5926
0,0,0,0,0,0,0,0,8,0,0,0,0,6.68,1002617,1957
0,0,0,0,1,0,0,0,8,0,0,1,0,6.68,1160554,5926
0,0,0,0,1,0,0,0,31,0,0,6,0,6.68,166471,1973
0,0,0,0,0,0,0,0,9,0,0,1,0,6.68,840500,2020
0,0,0,0,0,0,0,0,7,0,0,1,0,6.68,1105790,1974
0,0,0,0,0,0,0,0,5,0,0,0,0,6.68,39402,1973
0,0,0,0,4,0,0,0,24,0,0,4,0,6.68,358550,5981
0,0,0,0,5,0,0,0,19,0,0,1,0,6.67,987589,1999
0,0,0,0,2,0,0,0,10,0,0,1,0,6.67,1046440,1957
0,0,0,0,0,0,0,0,6,0,0,5,0,6.67,1050353,1982
0,0,0,0,0,0,0,0,12,0,0,1,0,6.67,1199285,1957
0,0,0,0,1,0,0,0,4,0,0,1,0,6.67,590150,1981
0,0,0,0,0,0,0,0,8,0,0,2,0,6.67,801339,1982
0,0,0,0,0,0,0,0,5,0,0,2,0,6.67,146308,1967
0,0,0,0,0,0,0,0,10,0,0,0,0,6.67,989407,1955
0,0,0,0,0,0,0,0,28,0,0,1,0,6.67,871162,5926
0,0,0,0,1,0,0,0,3,0,0,1,0,6.67,870578,2020
0,0,0,0,0,0,0,0,2,0,0,0,0,6.67,1035765,1957
16,6,1,0,2,10,1,1,8,1,0,0,7,6.67,166491,5981
0,0,0,0,4,0,0,0,17,0,0,3,0,6.67,311394,1966
0,0,0,0,4,0,0,0,18,0,0,2,0,6.67,1047680,1968
0,0,0,0,0,0,0,0,13,0,0,3,0,6.66,841336,1973
0,0,0,0,1,0,0,0,10,0,0,0,0,6.66,931521,49202
0,0,0,0,0,0,0,0,4,0,0,1,0,6.66,110781,1982
0,0,0,0,0,0,0,0,2,0,0,1,0,6.66,1002415,1955
0,0,0,0,7,0,0,0,34,0,0,2,0,6.66,871209,1960
0,0,0,0,0,0,0,0,6,0,0,0,0,6.66,158411,1973
0,0,0,0,2,0,0,0,8,0,0,0,0,6.66,1136896,1968
0,0,0,0,0,0,0,0,3,0,0,1,0,6.65,837871,1958
0,0,0,0,1,0,0,0,7,0,0,3,0,6.65,846280,1957
0,0,0,0,0,0,0,0,3,0,0,0,0,6.65,795020,49202
0,0,0,0,1,0,0,0,3,0,0,0,0,6.65,83506,1966
0,0,0,0,1,0,0,0,3,0,0,1,0,6.65,879591,1981
0,0,0,0,0,0,0,0,0,0,0,0,0,6.65,1180918,1974
0,0,0,0,0,0,0,0,1,0,0,0,0,6.65,1097858,1999
0,0,0,0,0,0,0,0,7,0,0,2,0,6.65,249251,1982
0,0,0,0,0,0,0,0,7,0,0,4,0,6.65,822510,1982
0,0,0,0,0,0,0,0,6,0,0,1,0,6.65,1117513,1963
0,0,0,0,2,0,0,0,22,0,0,2,0,6.65,358554,5981
0,0,0,0,0,0,0,0,11,0,0,0,0,6.65,33119,1960
0,0,0,0,2,0,0,0,14,0,0,1,0,6.64,1185617,1961
0,0,0,0,0,0,0,0,15,0,0,1,0,6.64,973293,1967
0,0,0,0,1,0,0,0,16,0,0,4,0,6.64,1389980,1968
0,0,0,0,0,0,0,0,1,0,0,0,0,6.64,845433,1963
0,0,0,0,0,0,0,0,1,0,0,0,0,6.64,329201,1968
0,0,0,0,0,0,0,0,25,0,0,5,0,6.64,925142,1982
0,0,0,0,5,0,0,0,22,0,0,7,0,6.64,876625,1966
0,0,0,0,1,0,0,0,7,0,0,1,0,6.64,220094,1966
0,0,0,0,0,0,0,0,4,0,0,1,0,6.64,1047204,1955
0,0,0,0,0,0,0,0,8,0,0,3,0,6.64,592568,1960
0,0,0,0,3,0,0,0,10,0,0,1,0,6.64,1116955,1981
0,0,0,0,0,0,0,0,8,0,0,2,0,6.64,76444,1968
0,0,0,0,0,0,0,0,3,0,0,0,0,6.63,985427,1963
0,0,0,0,0,0,0,0,6,0,0,0,0,6.63,1494695,5926
0,0,0,0,0,0,0,0,0,0,0,0,0,6.63,1170773,1957
0,0,0,0,0,0,0,0,0,0,0,0,0,6.63,870760,1999
0,0,0,0,0,0,0,0,3,0,0,0,0,6.63,912781,1973
0,0,0,0,0,0,0,0,0,0,0,0,0,6.63,1471221,1977
0,0,0,0,0,0,0,0,1,0,0,1,0,6.63,978638,1954
0,0,0,0,2,0,0,0,8,0,0,5,0,6.63,1109577,1982
0,0,0,0,2,0,0,0,19,0,0,3,0,6.63,997023,1966
0,0,0,0,0,0,0,0,5,0,0,1,0,6.63,822783,1974
0,0,0,0,0,0,0,0,8,0,0,2,0,6.63,842076,1982
0,0,0,0,1,0,0,0,5,0,0,0,0,6.63,1047422,1955
0,0,0,0,0,0,0,0,8,0,0,3,0,6.63,822524,1954
0,0,0,0,0,0,0,0,5,0,0,1,0,6.63,922601,1954
0,0,0,0,2,0,0,0,14,0,0,2,0,6.63,841808,2020
0,0,0,0,5,0,0,0,15,0,0,1,0,6.63,923000,1957
0,0,0,0,0,0,0,0,11,0,0,3,0,6.63,84847,1982
0,0,0,0,0,0,0,0,5,0,0,0,0,6.63,1133743,1967
0,0,0,0,0,0,0,0,10,0,0,1,0,6.63,896248,1973
0,0,0,0,2,0,0,0,11,0,0,0,0,6.63,243271,1955
0,0,0,0,0,0,0,0,4,0,0,2,0,6.63,77375,1973
0,0,0,0,0,0,0,0,3,0,0,0,0,6.62,1018871,1960
0,0,0,0,0,0,0,0,9,0,0,1,0,6.62,1211632,1957
0,0,0,0,4,0,0,0,28,0,0,5,0,6.62,870804,1968
0,0,0,0,0,0,0,0,3,0,0,0,0,6.62,1462989,1958
0,0,0,0,0,0,0,0,11,0,0,1,0,6.62,1194689,1973
0,0,0,0,0,0,0,0,2,0,0,2,0,6.62,994017,1973
0,0,0,0,0,0,0,0,11,0,0,0,0,6.62,1086339,5926
0,0,0,0,0,0,0,0,6,0,0,1,0,6.62,1105779,1974
0,0,0,0,0,0,0,0,18,0,0,0,0,6.62,794874,1973
0,0,0,0,0,0,0,0,19,0,0,2,0,6.61,1173457,1961
0,0,0,0,0,0,0,0,7,0,0,1,0,6.61,822523,1973
0,0,0,0,0,0,0,0,3,0,0,0,0,6.61,1112484,1954
0,0,0,0,0,0,0,0,6,0,0,0,0,6.61,1009556,49202
0,0,0,0,0,0,0,0,10,0,0,0,0,6.61,1130178,49202
0,0,0,0,0,0,0,0,7,0,0,1,0,6.61,942426,1981
0,0,0,0,0,0,0,0,4,0,0,1,0,6.6,868864,1982
0,0,0,0,0,0,0,0,12,0,0,2,0,6.6,981019,1968
0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,329027,1967
0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,931508,1960
0,0,0,0,0,0,0,0,3,0,0,1,0,6.6,1106509,1967
0,0,0,0,0,0,0,0,8,0,0,0,0,6.6,1117180,5926
0,0,0,0,0,0,0,0,11,0,0,0,0,6.6,987168,49202
0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,1066717,1963
0,0,0,0,0,0,0,0,3,0,0,0,0,6.6,1390545,1974
0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,981635,1967
0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1066714,1968
0,0,0,0,0,0,0,0,2,0,0,0,0,6.6,831085,1968
0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,1411222,1963
0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,881153,1954
1,1,1,0,0,0,0,0,1,0,0,0,0,6.6,914481,5926
0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1170722,1968
0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1174196,1955
0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1471239,1977
0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1488136,1977
0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,1584796,5926
0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1412633,49202
0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,1106530,1973
0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,1133282,5981
0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,146415,5926
0,0,0,0,0,0,0,0,3,0,0,3,0,6.6,973847,1968
0,0,0,0,0,0,0,0,6,0,0,0,0,6.6,84845,1961
0,0,0,0,0,0,0,0,16,0,0,5,0,6.6,1396009,1982
0,0,0,0,0,0,0,0,10,0,0,1,0,6.6,875294,1981
0,0,0,0,0,0,0,0,5,0,0,2,0,6.59,1199435,1966
0,0,0,0,1,0,0,0,19,0,0,2,0,6.59,1174770,1973
0,0,0,0,0,0,0,0,7,0,0,0,0,6.59,840077,49202
0,0,0,0,1,0,0,0,16,0,0,2,0,6.59,243239,1982
0,0,0,0,0,0,0,0,4,0,0,0,0,6.59,1020610,1966
0,0,0,0,0,0,0,0,9,0,0,0,0,6.59,123208,5926
0,0,0,0,0,0,0,0,8,0,0,0,0,6.59,18342,1967
0,0,0,0,0,0,0,0,5,0,0,1,0,6.59,1106667,1957
0,0,0,0,0,0,0,0,11,0,0,4,0,6.59,940611,1974
0,0,0,0,0,0,0,0,7,0,0,0,0,6.59,922570,1960
0,0,0,0,1,0,0,0,9,0,0,0,0,6.59,168745,5926
0,0,0,0,0,0,0,0,5,0,0,2,0,6.58,922556,2020
0,0,0,0,0,0,0,0,7,0,0,0,0,6.58,1463904,1999
0,0,0,0,0,0,0,0,5,0,0,0,0,6.58,863283,1957
0,0,0,0,0,0,0,0,5,0,0,0,0,6.58,1046496,1954
0,0,0,0,0,0,0,0,1,0,0,0,0,6.58,1067634,1954
0,0,0,0,0,0,0,0,3,0,0,1,0,6.58,1036002,1961
0,0,0,0,0,0,0,0,4,0,0,3,0,6.58,60472,1968
0,0,0,0,0,0,0,0,3,0,0,2,0,6.58,190151,1960
0,0,0,0,0,0,0,0,3,0,0,0,0,6.58,1584795,5926
0,0,0,0,0,0,0,0,9,0,0,2,0,6.58,807767,1982
0,0,0,0,0,0,0,0,13,0,0,1,0,6.57,871015,1960
0,0,0,0,0,0,0,0,4,0,0,0,0,6.57,1444694,1974
0,0,0,0,1,0,0,0,9,0,0,0,0,6.57,368846,1973
0,0,0,0,1,0,0,0,4,0,0,1,0,6.57,1016912,1968
0,0,0,0,1,0,0,0,48,0,0,6,0,6.57,599686,1973
0,0,0,0,1,0,0,0,7,0,0,0,0,6.57,594428,1977
0,0,0,0,0,0,0,0,4,0,0,0,0,6.57,989715,1960
0,0,0,0,0,0,0,0,1,0,0,0,0,6.57,973841,2020
0,0,0,0,0,0,0,0,6,0,0,0,0,6.56,1176212,5926
0,0,0,0,0,0,0,0,7,0,0,2,0,6.56,385386,1966
0,0,0,0,0,0,0,0,0,0,0,0,0,6.56,1014798,1967
0,0,0,0,0,0,0,0,24,0,0,3,0,6.56,840118,1973
0,0,0,0,0,0,0,0,7,0,0,0,0,6.55,559034,1954
0,0,0,0,4,0,0,0,29,0,0,6,0,6.55,877599,1968
0,0,0,0,0,0,0,0,8,0,0,0,0,6.55,29106,1973
0,0,0,0,0,0,0,0,5,0,0,1,0,6.55,243251,1982
0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,893524,1960
0,0,0,0,0,0,0,0,1,0,0,0,0,6.55,1176796,1982
0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,1465710,49202
0,0,0,0,0,0,0,0,1,0,0,1,0,6.55,166273,5981
0,0,0,0,0,0,0,0,7,0,0,1,0,6.55,1016887,1968
0,0,0,0,0,0,0,0,7,0,0,0,0,6.55,1106681,1957
0,0,0,0,0,0,0,0,7,0,0,1,0,6.54,1120958,1982
0,0,0,0,0,0,0,0,2,0,0,1,0,6.54,1112879,1963
0,0,0,0,0,0,0,0,8,0,0,1,0,6.54,1110173,1967
0,0,0,0,0,0,0,0,3,0,0,0,0,6.54,1089111,1981
0,0,0,0,0,0,0,0,0,0,0,0,0,6.53,814723,1973
0,0,0,0,1,0,0,0,11,0,0,1,0,6.53,1002458,1955
0,0,0,0,0,0,0,0,5,0,0,1,0,6.53,1502619,1961
0,0,0,0,0,0,0,0,1,0,0,1,0,6.53,1105815,1958
0,0,0,0,0,0,0,0,1,0,0,0,0,6.53,39421,1977
0,0,0,0,2,0,0,0,19,0,0,0,0,6.53,924073,1955
0,0,0,0,0,0,0,0,9,0,0,3,0,6.53,926868,1974
0,0,0,0,0,0,0,0,6,0,0,2,0,6.53,1116956,1966
47,27,10,1,1,20,6,4,27,5,2,4,23,6.53,243097,1973
0,0,0,0,0,0,0,0,2,0,0,0,0,6.53,1009030,1954
0,0,0,0,0,0,0,0,0,0,0,0,0,6.53,1046740,1954
0,0,0,0,0,0,0,0,1,0,0,1,0,6.53,1128846,5981
0,0,0,0,0,0,0,0,40,0,0,4,0,6.52,842072,1973
0,0,0,0,0,0,0,0,6,0,0,2,0,6.52,1105780,1955
0,0,0,0,0,0,0,0,24,0,0,0,0,6.51,1469514,1973
0,0,0,0,0,0,0,0,3,0,0,0,0,6.51,794861,1963
0,0,0,0,0,0,0,0,4,0,0,1,0,6.51,1148468,1968
0,0,0,0,0,0,0,0,2,0,0,0,0,6.51,923948,1999
0,0,0,0,2,0,0,0,29,0,0,6,0,6.5,934801,1968
0,0,0,0,0,0,0,0,8,0,0,0,0,6.5,924858,1973
0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,1199473,1977
0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,156025,1958
0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,1099163,1958
0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,973924,5926
0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,1495875,5926
0,0,0,0,0,0,0,0,2,0,0,0,0,6.5,1466551,1981
0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,1175603,5926
0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,1217904,1960
0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,1106773,1960
0,0,0,0,0,0,0,0,4,0,0,0,0,6.49,973845,1960
0,0,0,0,0,0,0,0,31,0,0,4,0,6.48,108481,1968
0,0,0,0,0,0,0,0,19,0,0,2,0,6.48,840148,1973
0,0,0,0,0,0,0,0,1,0,0,1,0,6.48,1020259,1966
0,0,0,0,0,0,0,0,7,0,0,0,0,6.48,96999,2020
0,0,0,0,0,0,0,0,9,0,0,0,0,6.48,1105849,1974
0,0,0,0,0,0,0,0,8,0,0,0,0,6.47,344077,1960
0,0,0,0,0,0,0,0,0,0,0,0,0,6.47,1200730,1981
0,0,0,0,0,0,0,0,4,0,0,0,0,6.47,1065962,1961
0,0,0,0,0,0,0,0,3,0,0,1,0,6.47,787480,1973
0,0,0,0,0,0,0,0,24,0,0,3,0,6.46,850955,1968
0,0,0,0,0,0,0,0,10,0,0,0,0,6.46,249881,1955
0,0,0,0,0,0,0,0,5,0,0,1,0,6.46,942054,1982
0,0,0,0,0,0,0,0,3,0,0,0,0,6.46,123357,49202
0,0,0,0,0,0,0,0,3,0,0,1,0,6.45,243501,1982
0,0,0,0,0,0,0,0,9,0,0,1,0,6.45,108398,1982
0,0,0,0,0,0,0,0,3,0,0,0,0,6.44,1385003,5926
0,0,0,0,0,0,0,0,2,0,0,0,0,6.44,1466777,1954
6,4,1,0,1,2,3,1,8,3,0,0,1,6.44,981586,1999
21,13,2,0,0,8,3,1,5,3,0,4,3,6.44,880117,1982
0,0,0,0,1,0,0,0,9,0,0,3,0,6.41,1462756,1982
0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1604944,1981
0,0,0,0,0,0,0,0,5,0,0,0,0,6.4,1002443,1963
0,0,0,0,0,0,0,0,2,0,0,0,0,6.4,339447,1957
0,0,0,0,0,0,0,0,10,0,0,1,0,6.4,1134106,1982
0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,881215,1981
0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,988780,1968
0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1108505,1974
0,0,0,0,0,0,0,0,2,0,0,0,0,6.4,794139,1999
0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1382425,5926
0,0,0,0,0,0,0,0,0,0,0,2,0,6.4,989462,1968
0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1106143,1982
0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,1467772,49202
0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,1382233,1960
3,1,1,0,0,2,0,0,4,0,0,0,4,6.4,311402,1973
5,2,1,0,0,3,0,0,4,0,0,1,1,6.4,1092614,1961
0,0,0,0,0,0,0,0,2,0,0,0,0,6.4,311456,5981
0,0,0,0,0,0,0,0,4,0,0,1,0,6.38,128440,1968
0,0,0,0,0,0,0,0,4,0,0,0,0,6.38,1174625,1974
0,0,0,0,0,0,0,0,5,0,0,1,0,6.37,877470,1982
0,0,0,0,0,0,0,0,1,0,0,2,0,6.37,243175,1967
0,0,0,0,0,0,0,0,1,0,0,0,0,6.35,1047852,5926
0,0,0,0,0,0,0,0,1,0,0,0,0,6.35,1086482,1958
0,0,0,0,0,0,0,0,2,0,0,0,0,6.35,827141,1958
0,0,0,0,0,0,0,0,0,0,0,0,0,6.35,794930,2020
0,0,0,0,0,0,0,0,2,0,0,0,0,6.35,1065976,1968
0,0,0,0,0,0,0,0,3,0,0,0,0,6.34,923853,1960
0,0,0,0,0,0,0,0,2,0,0,0,0,6.33,882854,1960
0,0,0,0,0,0,0,0,7,0,0,1,0,6.31,329597,1954
0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,1009937,1981
0,0,0,0,0,0,0,0,1,0,0,0,0,6.3,1485598,1981
0,0,0,0,0,0,0,0,1,0,0,0,0,6.3,1174943,1963
0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,992610,1958
0,0,0,0,0,0,0,0,3,0,0,0,0,6.3,1177012,1982
0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,1485199,1967
0,0,0,0,0,0,0,0,6,0,0,1,0,6.28,594426,1973
1,1,1,0,0,0,0,0,2,0,0,0,0,6.2,795227,49202
0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,1412577,5981
7,4,2,0,0,3,0,2,8,0,0,0,2,6.17,870902,1960
0,0,0,0,0,0,0,0,2,0,0,0,0,6.1,1464309,1974
1,1,0,0,0,0,0,0,2,0,0,0,0,6.1,974334,1955
0,0,0,0,0,0,0,0,1,0,0,1,0,6.08,1116334,1967
0,0,0,0,0,0,0,0,6,0,0,0,0,5.9,1128129,1957
10,6,1,0,0,4,1,0,10,1,0,3,0,5.8,124996,1968
0,0,0,0,0,0,0,0,3,0,0,0,0,5.7,1174761,1973
0,0,0,0,0,0,0,0,3,0,0,0,0,5.7,1500368,5926
0,0,0,0,0,0,0,0,1,0,0,0,0,5.7,1469769,2020
0,0,0,0,0,0,0,0,1,0,0,0,0,5.6,1482362,1966
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,984887,1954
0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,108426,1957
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,990170,1966
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,831993,1968
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1175321,1958
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1065584,1967
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1485604,1981
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1392679,1955
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1485293,1961
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1046433,1967
