bigChancesCreated,totalPasses,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,keyPasses,accurateLongBallsPercentage,accuratePasses,accurateOwnHalfPasses,accurateCrosses,passToAssist,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,rating,player.id,team.id
0,98,11,8,0,85.71,3,88.89,84,43,1,0,14,42,50.0,6.65,1424736,268083
1,76,28,5,0,71.05,4,83.33,54,7,2,0,22,49,40.0,6.65,797562,372975
1,191,42,13,0,79.06,8,50.0,151,61,3,0,40,93,37.5,6.65,312046,335685
0,165,47,9,1,73.33,10,56.25,121,44,6,0,44,83,42.86,6.65,961899,327860
0,584,80,51,0,68.84,11,44.35,402,194,0,0,182,208,0.0,6.64,818960,423192
0,113,16,6,0,67.26,0,31.58,76,40,0,0,37,36,0.0,6.64,1495614,327910
1,393,115,19,0,76.34,10,67.86,300,95,3,0,93,208,17.65,6.64,872029,327910
1,177,59,15,0,73.45,11,60.0,130,39,2,0,47,93,20.0,6.64,985178,423192
0,69,16,5,0,88.41,2,71.43,61,24,0,0,8,37,0.0,6.64,931429,32529
0,220,41,10,0,75.91,5,50.0,167,83,2,0,53,86,20.0,6.64,932249,268082
1,635,80,36,0,81.1,13,40.45,515,307,8,0,120,216,34.78,6.64,1092596,321264
0,336,62,16,0,82.14,9,47.06,276,129,0,0,60,147,0.0,6.64,973552,268082
1,26,8,1,1,57.69,4,25.0,15,4,0,0,11,11,0.0,6.64,886569,33820
0,142,30,14,0,83.1,5,58.33,118,48,0,0,24,70,0.0,6.64,1469365,268083
0,313,31,104,0,70.61,2,53.89,221,164,0,0,92,57,0.0,6.64,931393,33714
1,787,195,40,1,80.3,12,42.11,632,252,7,0,155,387,31.82,6.63,931565,47700
0,302,52,18,1,81.13,5,46.15,245,114,1,0,57,132,25.0,6.63,40070,327860
0,515,26,49,0,67.38,1,33.79,347,264,0,0,168,83,0.0,6.63,249293,372975
0,319,25,27,0,75.24,0,39.13,240,157,1,0,79,84,100.0,6.63,64884,33820
3,342,62,18,3,71.93,5,33.33,246,112,6,0,96,140,15.0,6.63,805447,7878
2,648,139,48,1,80.71,34,60.0,523,231,4,0,125,296,21.05,6.63,1184199,268082
0,285,19,44,0,79.3,1,55.0,226,175,1,0,59,52,50.0,6.63,220983,6968
1,651,45,69,1,72.81,3,39.2,474,342,0,0,177,132,0.0,6.63,1118608,6968
0,629,70,70,0,78.54,5,50.0,494,296,0,0,135,198,0.0,6.63,868709,372975
3,408,118,21,1,80.88,13,50.0,330,121,7,0,78,216,18.92,6.63,846381,47700
2,435,107,38,2,72.87,14,48.1,317,127,4,0,118,194,22.22,6.63,47219,33714
0,428,83,35,1,79.91,14,64.81,342,163,1,0,86,180,11.11,6.63,1495594,423192
1,144,58,6,0,81.25,6,54.55,117,31,4,0,27,90,16.67,6.63,975088,47701
1,267,73,8,1,77.9,11,32.0,208,71,3,0,59,140,27.27,6.62,1457550,268082
0,425,36,61,0,66.59,2,41.22,283,192,0,0,142,91,0.0,6.62,936531,33820
0,688,108,50,0,67.3,12,34.72,463,242,8,0,225,229,21.05,6.62,1457544,6968
1,22,8,0,0,86.36,1,0.0,19,3,0,0,3,16,0.0,6.62,1390320,268083
2,769,137,54,2,66.71,24,33.13,513,216,11,0,256,308,15.07,6.62,923028,327910
1,81,27,4,1,72.84,6,57.14,59,17,5,0,22,47,31.25,6.62,837062,327860
0,55,12,5,0,76.36,2,50.0,42,17,0,0,13,25,0.0,6.62,1386912,33820
1,486,101,21,0,79.42,10,36.84,386,138,8,0,100,256,24.24,6.62,1114100,32529
0,134,34,7,0,75.37,2,77.78,101,33,0,0,33,68,0.0,6.61,1128911,7059
0,580,111,37,0,70.69,13,33.94,410,172,8,0,170,246,40.0,6.61,1184156,372975
0,201,35,7,2,79.1,12,35.0,159,59,10,0,42,110,37.04,6.61,876835,423192
1,223,46,12,0,65.02,6,27.91,145,50,3,0,78,98,23.08,6.61,954360,327860
0,545,64,87,1,64.22,5,44.62,350,209,2,0,195,143,28.57,6.61,1495618,327910
0,230,80,13,0,84.35,6,76.47,194,53,1,0,36,142,5.26,6.6,1093015,33714
0,679,73,96,0,69.22,6,43.64,470,273,2,0,209,199,40.0,6.6,1000386,327860
1,188,51,12,1,76.6,8,54.55,144,55,3,0,44,92,27.27,6.6,885601,33820
0,170,7,15,1,71.18,1,30.61,121,93,0,0,49,28,0.0,6.6,985020,273544
0,153,48,5,1,78.43,8,62.5,120,28,2,0,33,94,28.57,6.6,927209,32529
0,8,2,0,0,75.0,0,0.0,6,2,0,0,2,4,0.0,6.6,1394846,273544
0,17,1,4,0,58.82,0,50.0,10,6,0,0,7,4,0.0,6.6,1102013,273544
0,1,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0.0,6.6,1495632,33714
0,6,1,0,0,66.67,1,0.0,4,3,0,0,2,1,0.0,6.6,1503711,7878
0,5,1,1,0,60.0,0,50.0,3,0,0,0,2,3,0.0,6.6,1521676,7059
0,23,3,0,0,73.91,0,0.0,17,13,0,0,6,4,0.0,6.6,1523704,372975
0,16,6,0,0,81.25,1,0.0,13,2,0,0,3,11,0.0,6.6,1495626,423192
0,68,16,4,0,66.18,6,57.14,45,17,4,0,23,32,30.77,6.6,1176790,6968
0,6,1,2,0,83.33,0,100.0,5,3,0,0,1,2,0.0,6.6,1184194,32529
0,3,0,0,0,100.0,0,0.0,3,1,0,0,0,2,0.0,6.6,1114076,33714
0,4,1,0,0,50.0,1,0.0,2,0,1,0,2,3,100.0,6.6,1495634,335685
1,3,1,1,0,100.0,1,100.0,3,2,1,0,0,2,100.0,6.6,1177043,327910
0,18,0,4,0,83.33,0,66.67,15,13,0,0,3,2,0.0,6.6,1593987,327910
0,23,5,1,0,86.96,0,50.0,20,4,0,0,3,16,0.0,6.6,877530,33820
0,29,8,4,0,89.66,1,80.0,26,8,2,0,3,20,28.57,6.6,1499988,321264
0,176,18,10,0,87.5,3,58.82,154,89,0,0,22,65,0.0,6.6,1114102,268083
0,153,13,22,0,77.12,2,48.89,118,77,0,0,35,41,0.0,6.6,1197049,32529
0,185,24,12,0,86.49,1,63.16,160,84,0,0,25,76,0.0,6.6,925862,327910
0,312,33,25,0,69.87,1,37.31,218,135,3,0,94,86,42.86,6.6,1017425,372975
0,455,63,45,0,77.8,9,47.37,354,173,2,0,101,183,15.38,6.6,1017471,7059
1,537,30,57,0,73.0,6,44.88,392,279,1,0,145,114,100.0,6.6,127827,321264
0,233,48,6,0,80.26,7,30.0,187,89,4,0,46,102,14.29,6.59,1485495,321264
1,466,78,38,0,82.4,9,54.29,384,182,4,0,82,206,16.67,6.59,923034,268082
0,33,7,1,0,90.91,3,100.0,30,12,1,0,3,19,33.33,6.59,1017451,321264
0,84,23,4,0,69.05,2,66.67,58,15,0,0,26,43,0.0,6.59,941619,33714
0,263,21,33,0,74.52,1,45.83,196,127,0,0,67,69,0.0,6.59,846775,7878
2,476,89,51,0,69.75,22,44.35,332,151,5,0,144,186,12.5,6.59,246979,33820
2,396,101,17,1,77.27,15,37.78,306,111,16,0,90,211,51.61,6.59,878666,32529
0,560,94,58,2,80.18,10,61.05,449,220,5,0,111,234,26.32,6.59,838877,273544
1,117,38,5,0,72.65,10,83.33,85,29,0,0,32,56,0.0,6.59,874468,268082
0,31,10,2,0,67.74,3,100.0,21,8,0,0,10,13,0.0,6.59,1184191,423192
0,168,19,27,0,75.0,2,54.0,126,88,0,0,42,38,0.0,6.58,875244,268082
0,653,51,76,0,74.73,7,48.1,488,332,0,0,165,156,0.0,6.58,1495666,327910
1,163,35,7,1,79.75,5,46.67,130,56,7,0,33,81,30.43,6.58,1184195,32529
0,57,10,5,1,68.42,4,50.0,39,18,1,0,18,22,11.11,6.58,1495603,372975
0,169,37,7,0,75.74,6,46.67,128,50,1,0,41,79,9.09,6.58,75850,327910
1,183,59,7,1,68.85,10,43.75,126,31,6,0,57,101,20.69,6.58,931395,423192
0,22,5,0,0,63.64,0,0.0,14,4,1,0,8,11,100.0,6.58,247121,7878
0,51,13,1,0,62.75,0,12.5,32,14,0,0,19,18,0.0,6.58,932239,327860
1,112,25,3,1,76.79,5,30.0,86,39,1,0,26,48,10.0,6.57,979327,6968
0,189,46,10,0,75.13,3,58.82,142,55,0,0,47,87,0.0,6.57,1173831,372975
1,71,16,3,1,67.61,1,42.86,48,16,0,0,23,32,0.0,6.57,1214769,33820
1,72,20,3,1,70.83,1,30.0,51,13,0,0,21,38,0.0,6.57,1198428,372975
0,55,13,2,0,90.91,0,100.0,50,22,0,0,5,28,0.0,6.57,1495600,33714
0,346,117,14,0,80.06,14,60.87,277,65,8,0,69,220,20.51,6.57,932240,273544
1,200,56,2,2,73.5,12,25.0,147,55,12,0,53,104,25.0,6.56,588494,33820
0,76,3,20,0,64.47,0,42.55,49,34,0,0,27,15,0.0,6.56,1169063,7878
0,155,8,42,0,52.9,0,36.84,82,51,0,0,73,31,0.0,6.56,1464252,327910
0,473,92,26,0,78.86,6,53.06,373,165,1,0,100,209,16.67,6.56,1017443,327860
0,390,28,51,0,67.95,0,39.84,265,193,0,0,125,72,0.0,6.56,886712,327910
1,236,68,8,2,68.22,18,36.36,161,44,5,0,75,122,18.52,6.56,1495615,423192
1,144,48,9,0,77.08,10,69.23,111,37,2,0,33,76,15.38,6.56,1102022,273544
0,333,36,63,0,63.96,3,42.0,213,131,1,0,120,83,50.0,6.56,108190,6968
1,690,143,37,2,75.65,17,45.12,522,237,8,0,168,293,17.39,6.56,805218,321264
0,478,49,32,0,68.62,8,35.16,328,166,1,0,150,163,50.0,6.55,1495644,423192
2,579,81,41,4,65.28,18,32.8,378,189,15,0,201,204,22.73,6.55,978012,327910
0,31,3,1,0,64.52,0,25.0,20,9,0,0,11,11,0.0,6.55,975113,327860
0,25,1,2,0,68.0,0,40.0,17,10,0,0,8,7,0.0,6.55,1495648,423192
0,236,18,56,0,49.58,0,32.56,117,80,0,0,119,37,0.0,6.55,815441,273544
0,26,12,1,0,69.23,0,50.0,18,4,0,0,8,14,0.0,6.54,1102014,7878
0,462,66,36,0,70.35,11,38.71,325,154,6,0,137,177,23.08,6.54,39341,372975
0,31,9,1,0,70.97,4,20.0,22,5,2,0,9,19,40.0,6.54,1495663,372975
0,611,81,74,0,73.16,3,44.31,447,246,3,0,164,204,30.0,6.54,877589,7059
0,241,22,21,0,79.67,0,61.76,192,123,0,0,49,69,0.0,6.54,1462160,321264
0,51,16,1,1,62.75,5,25.0,32,7,1,0,19,26,33.33,6.54,937806,7059
0,21,5,0,0,66.67,1,0.0,14,4,0,0,7,10,0.0,6.54,1394161,327860
0,252,55,10,0,85.32,3,45.45,215,102,1,0,37,114,14.29,6.54,805224,335685
1,45,12,0,0,73.33,4,0.0,33,11,2,0,12,24,100.0,6.54,33709,372975
0,7,0,0,0,57.14,0,0.0,4,4,0,0,3,0,0.0,6.53,1488633,327860
0,131,19,10,0,82.44,5,62.5,108,51,2,0,23,59,25.0,6.53,40939,7878
0,211,13,20,0,80.57,2,48.78,170,121,0,0,41,49,0.0,6.53,876304,7059
0,115,16,4,0,70.43,0,28.57,81,47,1,0,34,35,12.5,6.53,1397693,33820
0,86,10,10,0,65.12,0,38.46,56,34,2,0,30,24,40.0,6.53,1495611,423192
0,79,28,1,1,70.89,2,20.0,56,13,1,0,23,44,12.5,6.53,1457541,6968
0,71,20,2,0,71.83,2,50.0,51,10,2,0,20,43,28.57,6.53,146389,268082
2,132,33,4,1,80.3,9,44.44,106,34,1,0,26,73,11.11,6.52,868704,32529
1,330,34,39,0,67.27,3,36.11,222,150,0,0,108,72,0.0,6.52,146379,6968
0,44,7,1,0,59.09,0,8.33,26,7,0,0,18,19,0.0,6.52,886597,327860
1,572,129,65,0,78.15,13,58.56,447,181,2,0,125,268,18.18,6.52,147470,372975
1,197,41,8,0,73.6,8,47.06,145,55,2,0,52,92,50.0,6.52,1147179,327910
0,23,6,2,0,65.22,1,50.0,15,5,0,0,8,10,0.0,6.52,1098807,335685
0,41,13,3,0,75.61,4,50.0,31,11,0,0,10,20,0.0,6.52,1197418,268083
0,325,64,23,0,67.69,9,37.7,220,90,8,0,105,138,34.78,6.52,980812,47701
0,315,25,26,0,74.92,3,40.63,236,163,0,0,79,73,0.0,6.52,876826,33820
1,105,19,0,0,77.14,1,0.0,81,31,0,0,24,50,0.0,6.51,221800,32529
1,75,20,1,1,70.67,5,33.33,53,18,1,0,22,36,33.33,6.51,1468324,33820
0,488,83,22,1,79.71,8,40.74,389,198,6,0,99,197,21.43,6.51,1495650,335685
1,440,100,20,0,80.91,12,66.67,356,151,2,0,84,207,16.67,6.51,561244,33714
0,436,112,33,2,76.61,10,44.59,334,122,2,0,102,214,8.33,6.51,1109295,273544
0,208,42,19,1,64.42,10,33.93,134,41,12,0,74,105,37.5,6.51,1495642,423192
0,340,65,23,0,81.18,8,54.76,276,116,3,0,64,163,15.79,6.51,1147180,321264
0,2,0,0,0,50.0,0,0.0,1,1,0,0,1,0,0.0,6.5,1177427,33820
0,16,4,0,0,81.25,0,0.0,13,5,0,0,3,8,0.0,6.5,1184173,268083
0,12,1,0,0,33.33,0,0.0,4,2,0,0,8,2,0.0,6.5,1503866,372975
0,11,4,1,0,81.82,1,100.0,9,4,0,0,2,5,0.0,6.5,1510596,372975
0,17,3,0,0,64.71,1,0.0,11,3,0,0,6,8,0.0,6.5,1169070,33820
0,36,5,4,0,69.44,2,80.0,25,13,0,0,11,12,0.0,6.5,1507621,372975
0,49,5,7,0,69.39,0,63.64,34,13,0,0,15,21,0.0,6.5,831013,7878
0,17,4,1,0,52.94,0,100.0,9,1,0,0,8,8,0.0,6.5,1000740,372975
0,119,14,47,0,64.71,1,53.41,77,52,0,0,42,25,0.0,6.5,876823,372975
0,63,9,0,0,65.08,0,0.0,41,19,0,0,22,22,0.0,6.5,1169062,33820
0,53,9,6,0,67.92,0,46.15,36,12,1,0,17,25,25.0,6.5,1184215,335685
0,14,2,1,0,78.57,0,50.0,11,6,0,0,3,5,0.0,6.5,1092690,7878
0,2,0,0,0,100.0,0,0.0,2,1,0,0,0,1,0.0,6.5,1189878,273544
0,1,0,0,0,100.0,0,0.0,1,1,0,0,0,0,0.0,6.5,1116574,327860
0,1,0,0,0,100.0,0,0.0,1,0,0,0,0,1,0.0,6.5,1475507,321264
0,9,4,0,0,77.78,1,0.0,7,1,0,0,2,6,0.0,6.5,1169068,423192
0,6,2,0,0,66.67,0,0.0,4,2,0,0,2,2,0.0,6.5,1510216,327910
1,24,5,4,0,58.33,2,80.0,14,4,1,0,10,11,16.67,6.5,1510599,268082
0,391,71,28,0,70.08,7,34.57,274,115,10,0,117,169,21.74,6.5,1017441,47701
0,654,90,69,1,75.08,5,42.59,491,280,2,0,163,213,25.0,6.49,975103,268083
1,668,95,49,1,56.44,20,24.02,377,187,4,0,291,194,9.3,6.49,840988,423192
0,325,18,20,0,73.23,4,28.99,238,168,1,0,87,71,50.0,6.49,975110,321264
0,209,46,13,0,66.99,3,36.11,140,53,2,0,69,89,25.0,6.49,1197423,327860
0,108,31,11,0,83.33,2,68.75,90,31,1,0,18,60,50.0,6.49,824930,7059
0,497,22,44,0,71.43,0,41.51,355,264,0,0,142,91,0.0,6.49,975078,423192
1,181,39,4,1,68.51,9,18.18,124,43,6,0,57,87,17.65,6.49,1104156,327860
0,110,20,10,0,77.27,4,66.67,85,38,1,0,25,48,14.29,6.48,1159650,47701
0,205,58,10,0,79.02,3,50.0,162,67,0,0,43,95,0.0,6.48,1102027,47701
0,311,30,19,0,71.06,2,27.54,221,131,6,0,90,96,26.09,6.48,1017466,335685
0,79,14,4,0,64.56,6,44.44,51,23,4,0,28,32,50.0,6.48,1013157,6968
0,41,0,4,0,60.98,0,28.57,25,23,0,0,16,2,0.0,6.48,805339,372975
0,63,25,7,0,77.78,1,70.0,49,7,0,0,14,42,0.0,6.48,1008537,273544
0,204,47,11,0,76.47,11,40.74,156,62,8,0,48,102,50.0,6.47,1108720,321264
0,93,15,8,0,62.37,2,40.0,58,28,0,0,35,30,0.0,6.47,1495652,423192
0,359,53,13,0,77.44,5,48.15,278,136,2,0,81,144,66.67,6.47,1495683,327910
1,166,39,4,0,62.65,12,44.44,104,46,1,0,62,59,20.0,6.47,944161,6968
0,17,3,3,0,82.35,0,60.0,14,8,0,0,3,6,0.0,6.47,1184207,327910
0,18,4,0,0,83.33,0,0.0,15,7,0,0,3,8,0.0,6.47,1457552,268083
0,36,1,0,0,72.22,0,0.0,26,12,1,0,10,15,100.0,6.46,931640,321264
0,18,4,1,0,88.89,1,50.0,16,10,1,0,2,7,25.0,6.45,1471233,268083
0,26,5,1,0,76.92,0,25.0,20,12,0,0,6,8,0.0,6.45,1495643,423192
0,16,6,1,0,93.75,0,100.0,15,6,0,0,1,9,0.0,6.45,1468163,268083
0,8,2,0,0,62.5,0,0.0,5,3,0,0,3,2,0.0,6.45,1010408,327860
0,12,3,1,0,58.33,0,100.0,7,3,0,0,5,4,0.0,6.45,885623,423192
0,40,20,2,0,87.5,4,66.67,35,5,0,0,5,30,0.0,6.45,246989,372975
0,466,63,27,0,63.95,12,27.27,298,145,7,0,168,160,35.0,6.45,1495617,423192
0,183,49,12,0,71.04,4,52.17,130,44,5,0,53,91,20.83,6.45,1394851,321264
0,149,58,9,0,67.11,15,60.0,100,23,3,0,49,80,17.65,6.44,923033,47701
0,444,79,20,0,70.27,7,31.25,312,153,8,0,132,167,23.53,6.44,1092597,6968
0,5,2,0,0,80.0,0,0.0,4,2,0,0,1,2,0.0,6.43,1499986,7878
1,731,73,63,1,69.49,9,36.21,508,305,5,0,223,208,35.71,6.43,1457547,6968
1,190,35,15,2,68.42,3,39.47,130,62,3,0,60,71,23.08,6.43,973569,33820
0,172,7,13,0,88.37,2,52.0,152,127,0,0,20,25,0.0,6.43,923024,6968
0,32,7,0,0,68.75,1,0.0,22,7,1,0,10,16,100.0,6.43,1471256,33820
0,24,5,4,0,66.67,1,80.0,16,6,2,0,8,12,50.0,6.42,929291,268082
0,30,6,0,0,83.33,0,0.0,25,12,0,0,5,13,0.0,6.4,1465093,6968
0,2,1,0,0,50.0,0,0.0,1,0,0,0,1,1,0.0,6.4,1510857,321264
0,19,1,3,0,73.68,0,60.0,14,11,0,0,5,3,0.0,6.4,964229,47701
0,13,3,1,0,61.54,0,50.0,8,1,0,0,5,7,0.0,6.4,1093524,33820
0,33,6,1,0,66.67,1,100.0,22,10,0,0,11,12,0.0,6.4,883602,423192
0,40,13,0,0,82.5,1,0.0,33,4,0,0,7,29,0.0,6.4,1495616,372975
0,3,2,0,0,100.0,0,0.0,3,0,0,0,0,3,0.0,6.4,1483011,32529
0,7,0,0,0,85.71,0,0.0,6,2,0,0,1,4,0.0,6.4,1495678,335685
0,13,7,0,0,76.92,0,0.0,10,3,0,0,3,7,0.0,6.4,1177040,273544
0,247,11,34,0,65.18,0,35.05,161,124,0,0,86,37,0.0,6.39,1495629,423192
1,129,15,7,1,66.67,4,33.33,86,52,3,0,43,37,37.5,6.39,1471660,47701
0,104,10,8,0,68.27,1,25.0,71,49,1,0,33,23,50.0,6.38,1184185,6968
0,40,4,1,0,80.0,0,16.67,32,18,0,0,8,14,0.0,6.38,1184190,33714
0,51,15,1,0,70.59,3,25.0,36,11,0,0,15,25,0.0,6.38,1464250,47701
0,21,7,0,0,76.19,1,0.0,16,4,0,0,5,12,0.0,6.38,1457554,6968
0,47,3,2,0,63.83,0,18.18,30,24,0,0,17,6,0.0,6.37,891844,327860
0,142,22,7,0,65.49,1,30.43,93,46,1,0,49,48,25.0,6.37,1177426,33820
0,202,42,11,0,84.65,3,91.67,171,77,3,0,31,97,37.5,6.37,874465,268082
0,15,1,0,0,86.67,0,0.0,13,9,0,0,2,4,0.0,6.37,1495596,327860
0,23,7,1,0,73.91,0,50.0,17,3,0,0,6,14,0.0,6.36,1495655,327860
0,35,5,2,0,77.14,1,50.0,27,11,1,0,8,17,100.0,6.35,1477489,327910
0,19,2,1,0,52.63,0,16.67,10,7,0,0,9,3,0.0,6.35,1009953,6968
0,56,10,5,0,64.29,2,41.67,36,16,0,0,20,20,0.0,6.35,932913,372975
0,76,3,6,0,56.58,0,40.0,43,23,0,0,33,20,0.0,6.34,1490613,327910
0,53,11,2,0,73.58,1,40.0,39,13,1,0,14,27,25.0,6.34,1114093,32529
1,19,5,0,1,52.63,1,0.0,10,2,0,0,9,8,0.0,6.33,1000475,33820
0,21,2,4,0,47.62,0,26.67,10,8,0,0,11,2,0.0,6.3,975066,33820
0,11,0,1,0,36.36,0,20.0,4,2,0,0,7,2,0.0,6.3,1116476,335685
0,5,2,0,0,80.0,0,0.0,4,0,0,0,1,4,0.0,6.3,1595972,33820
0,5,2,0,0,80.0,0,0.0,4,0,0,0,1,4,0.0,6.3,1184230,33714
0,59,2,6,0,57.63,0,19.35,34,32,0,0,25,2,0.0,6.3,891848,6968
0,66,10,3,0,59.09,0,21.43,39,12,0,0,27,27,0.0,6.3,1495668,372975
2,82,14,3,0,62.2,5,23.08,51,20,3,0,31,34,37.5,6.28,33024,423192
0,106,11,10,0,71.7,4,43.48,76,53,0,0,30,23,0.0,6.28,921380,423192
0,98,5,11,0,73.47,0,40.74,72,62,0,0,26,10,0.0,6.27,295335,33714
0,10,1,0,0,80.0,0,0.0,8,4,0,0,2,4,0.0,6.2,1394165,327860
0,13,3,0,0,69.23,2,0.0,9,1,1,0,4,9,50.0,6.2,1495684,423192
0,36,12,2,0,75.0,3,40.0,27,8,3,0,9,22,75.0,6.2,1184227,327860
0,173,29,9,0,68.79,0,26.47,119,59,2,0,54,62,50.0,6.16,876827,6968
0,11,1,3,0,72.73,0,75.0,8,3,0,0,3,5,0.0,6.15,1468007,47701
0,47,5,2,0,72.34,0,33.33,34,19,0,0,13,15,0.0,6.14,1018548,32529
0,23,2,2,0,82.61,0,40.0,19,15,0,0,4,4,0.0,6.1,986570,6968
0,6,0,0,0,16.67,0,0.0,1,0,0,0,5,1,0.0,6.1,878668,423192
0,20,3,1,0,65.0,0,25.0,13,6,0,0,7,7,0.0,6.1,1495619,372975
0,50,2,15,0,40.0,0,33.33,20,8,0,0,30,12,0.0,6.05,1507620,372975
0,39,12,1,0,66.67,2,33.33,26,4,0,0,13,22,0.0,6.0,1386915,7878
0,43,6,1,0,74.42,1,14.29,32,20,1,0,11,13,25.0,5.88,588518,335685
0,5,1,1,0,60.0,0,33.33,3,2,0,0,2,1,0.0,5.7,1177044,273544
0,9,0,3,0,77.78,0,75.0,7,6,0,0,2,1,0.0,5.7,1013129,327860
1,82,4,5,0,65.85,1,25.0,54,39,0,0,28,15,0.0,5.58,1102723,7878
0,4,2,0,0,75.0,0,0.0,3,1,0,0,1,2,0.0,4.9,1113387,327910
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,1511838,372975
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,975115,335685
0,1,0,0,0,100.0,0,0.0,1,1,0,0,0,0,0.0,0.0,1184220,327910
0,1,0,0,0,100.0,0,0.0,1,1,0,0,0,0,0.0,0.0,1495606,7878
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,1522303,321264
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,1495660,327910
0,2,0,0,0,50.0,0,0.0,1,1,0,0,1,0,0.0,0.0,1104165,33714
