tackles,errorLeadToGoal,cleanSheet,interceptions,errorLeadToShot,penaltyConceded,ownGoals,clearances,dribbledPast,rating,player.id,team.id
1,0,0,1,0,0,0,0,0,6.4,1465093,6968
0,0,0,0,0,0,0,0,0,6.4,1510857,321264
2,0,0,0,0,0,0,2,1,6.4,964229,47701
0,0,0,1,0,0,0,0,1,6.4,1093524,33820
1,0,0,0,0,0,0,0,0,6.4,883602,423192
4,0,0,1,0,0,0,3,5,6.4,1495616,372975
0,0,0,0,0,0,0,1,0,6.4,1483011,32529
0,0,0,1,0,0,0,0,0,6.4,1495678,335685
5,0,0,1,0,0,0,0,1,6.4,1177040,273544
14,0,2,19,0,1,0,36,4,6.39,1495629,423192
8,0,1,6,0,0,0,10,14,6.39,1471660,47701
5,0,0,1,0,1,0,6,1,6.38,1184185,6968
2,0,0,2,0,0,0,1,0,6.38,1184190,33714
1,0,0,0,0,0,0,1,5,6.38,1464250,47701
0,0,0,0,0,0,0,0,0,6.38,1457554,6968
7,0,0,3,0,0,0,8,1,6.37,891844,327860
12,0,1,13,0,0,0,7,12,6.37,1177426,33820
6,1,0,2,0,0,0,1,3,6.37,874465,268082
0,0,0,0,0,0,0,0,1,6.37,1495596,327860
4,0,0,0,0,0,0,0,4,6.36,1495655,327860
1,0,0,0,0,0,0,4,0,6.35,1477489,327910
0,0,0,0,0,0,0,0,0,6.35,1009953,6968
7,0,0,2,0,1,0,5,5,6.35,932913,372975
7,0,0,2,0,0,0,7,3,6.34,1490613,327910
3,0,0,1,0,0,0,2,2,6.34,1114093,32529
1,0,0,0,0,0,0,0,2,6.33,1000475,33820
0,0,0,0,0,0,0,1,0,6.3,975066,33820
0,0,0,1,0,0,0,0,0,6.3,1116476,335685
1,0,0,0,0,0,0,0,0,6.3,1595972,33820
1,0,0,0,0,0,0,0,1,6.3,1184230,33714
0,0,0,0,0,0,0,5,3,6.3,891848,6968
0,0,0,6,0,0,0,6,3,6.3,1495668,372975
3,0,0,1,0,0,0,0,0,6.28,33024,423192
12,0,1,7,0,1,0,5,6,6.28,921380,423192
5,0,2,7,0,0,0,12,4,6.27,295335,33714
1,0,0,0,0,0,0,0,1,6.2,1394165,327860
3,0,0,0,0,0,0,0,0,6.2,1495684,423192
0,0,0,0,0,0,0,0,0,6.2,1184227,327860
6,0,0,6,0,0,0,11,7,6.16,876827,6968
2,0,0,0,0,0,0,4,5,6.15,1468007,47701
1,0,0,0,0,0,0,6,2,6.14,1018548,32529
3,0,0,0,0,0,0,1,1,6.1,986570,6968
1,0,0,0,0,0,0,0,0,6.1,878668,423192
6,0,0,0,0,0,0,0,3,6.1,1495619,372975
0,1,0,1,0,0,0,1,0,6.05,1507620,372975
4,0,0,1,0,1,0,3,2,6.0,1386915,7878
8,0,0,0,0,0,1,4,4,5.88,588518,335685
0,1,0,0,0,0,0,0,0,5.7,1177044,273544
1,0,0,0,0,0,0,3,1,5.7,1013129,327860
2,0,0,2,0,0,0,8,2,5.58,1102723,7878
0,0,0,0,0,0,0,0,0,4.9,1113387,327910
0,0,0,0,0,0,0,0,0,0.0,1511838,372975
0,0,0,0,0,0,0,0,0,0.0,975115,335685
0,0,0,0,0,0,0,0,0,0.0,1184220,327910
0,0,0,0,0,0,0,0,0,0.0,1495606,7878
0,0,0,0,0,0,0,0,0,0.0,1522303,321264
0,0,0,0,0,0,0,0,0,0.0,1495660,327910
0,0,0,0,0,0,0,0,0,0.0,1104165,33714
