name,slug,shortName,position,height,preferredFoot,userCount,player.id,shirtNumber,dateOfBirth,contractUntil,team.id,proposedMarketValue,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,player.image
Rony,rony,Rony,F,167.0,Right,3752,835260,10.0,1995-05-11,2026-12-31,1963,13900000.0,BR,Brazil,13900000.0,EUR,https://api.sofascore.app/api/v1/player/835260/image
Thiago Borbas,thiago-borbas,T. Borbas,F,181.0,Right,661,1018547,18.0,2002-04-07,2027-12-31,1999,3800000.0,UY,Uruguay,3800000.0,EUR,https://api.sofascore.app/api/v1/player/1018547/image
Júnior Santos,junior-santos,Júnior Santos,M,188.0,Right,520,922559,37.0,1994-10-11,2025-12-31,1958,900000.0,BR,Brazil,900000.0,EUR,https://api.sofascore.app/api/v1/player/922559/image
Yago Pikachu,yago-pikachu,Y. Pikachu,M,170.0,Right,905,363688,22.0,1992-06-05,2024-12-31,2020,1300000.0,BR,Brazil,1300000.0,EUR,https://api.sofascore.app/api/v1/player/363688/image
Gilberto,gilberto,Gilberto,F,178.0,Right,817,158561,99.0,1989-06-05,2024-06-30,1954,665000.0,BR,Brazil,665000.0,EUR,https://api.sofascore.app/api/v1/player/158561/image
Victor Hugo,victor-hugo,V. Hugo,M,184.0,Left,1518,1170954,29.0,2004-05-11,2027-07-31,5981,3100000.0,BR,Brazil,3100000.0,EUR,https://api.sofascore.app/api/v1/player/1170954/image
Jemerson,jemerson,Jemerson,D,184.0,Right,457,328519,34.0,1992-08-24,2024-12-31,1977,1800000.0,BR,Brazil,1800000.0,EUR,https://api.sofascore.app/api/v1/player/328519/image
Léo,leo,Léo,D,183.0,Left,552,360940,3.0,1996-03-06,2025-12-31,1974,3400000.0,BR,Brazil,3400000.0,EUR,https://api.sofascore.app/api/v1/player/360940/image
Rodrigo Varanda,rodrigo-varanda,Rodrigo Varanda,F,178.0,Right,163,1105305,65.0,2003-03-11,2023-12-31,1973,730000.0,BR,Brazil,730000.0,EUR,https://api.sofascore.app/api/v1/player/1105305/image
Ronald,ronald,Ronald,M,186.0,Right,186,1587711,35.0,2003-02-11,2025-12-31,5926,825000.0,BR,Brazil,825000.0,EUR,https://api.sofascore.app/api/v1/player/1587711/image
Luciano Juba,luciano-juba,L. Juba,M,176.0,Left,596,1017264,46.0,1999-08-29,2027-12-31,1955,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/1017264/image
Gabriel Carabajal,gabriel-carabajal,Gabriel Carabajal,M,178.0,Right,127,830742,11.0,1991-12-09,2024-06-30,1941,555000.0,AR,Argentina,555000.0,EUR,https://api.sofascore.app/api/v1/player/830742/image
Bastos,bastos,Bastos,D,184.0,Right,756,215956,23.0,1991-03-27,2024-12-31,1958,1100000.0,AO,Angola,1100000.0,EUR,https://api.sofascore.app/api/v1/player/215956/image
Rafael,rafael,Rafael,D,172.0,Right,538,39623,2.0,1990-07-09,2023-12-31,1958,755000.0,BR,Brazil,755000.0,EUR,https://api.sofascore.app/api/v1/player/39623/image
Rodrigo Moledo,rodrigo-moledo,R. Moledo,D,188.0,Right,260,72080,4.0,1987-10-27,2023-12-31,1966,485000.0,BR,Brazil,485000.0,EUR,https://api.sofascore.app/api/v1/player/72080/image
Lucão,lucao,Lucão,D,,,16,1410337,45.0,1998-03-25,,1999,,,,,EUR,https://api.sofascore.app/api/v1/player/1410337/image
Miguel Terceros,miguel-terceros,Miguel Terceros,M,178.0,Left,338,1159656,47.0,2004-04-25,2027-07-31,1968,320000.0,BO,Bolivia,320000.0,EUR,https://api.sofascore.app/api/v1/player/1159656/image
Carlos Miguel,carlos-miguel,C. Miguel,G,204.0,Left,777,973738,22.0,1998-10-09,2025-12-31,1957,1100000.0,BR,Brazil,1100000.0,EUR,https://api.sofascore.app/api/v1/player/973738/image
Gabriel Dias,gabriel-dias,G. Dias,D,183.0,Right,128,870697,13.0,1994-05-10,2023-12-31,1974,775000.0,BR,Brazil,775000.0,EUR,https://api.sofascore.app/api/v1/player/870697/image
Fellipe Bastos,fellipe-bastos,F. Bastos,M,178.0,Right,92,42109,90.0,1990-02-01,,7315,155000.0,BR,Brazil,155000.0,EUR,https://api.sofascore.app/api/v1/player/42109/image
Rafael Gava,rafael-gava,R. Gava,M,178.0,Right,76,870920,23.0,1993-05-20,2024-12-31,7315,720000.0,BR,Brazil,720000.0,EUR,https://api.sofascore.app/api/v1/player/870920/image
Nathan Camargo,nathan-camargo,Nathan Camargo,M,177.0,Right,27,1199453,48.0,2005-07-25,,1999,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1199453/image
André Dhominique,andre-dhominique,André Dhominique,D,178.0,Right,217,1177384,13.0,2003-10-07,2027-09-30,1955,730000.0,BR,Brazil,730000.0,EUR,https://api.sofascore.app/api/v1/player/1177384/image
Leonel Di Plácido,leonel-di-placido,Leonel Di Plácido,D,173.0,Right,285,546338,24.0,1994-01-28,2023-12-31,1958,735000.0,AR,Argentina,735000.0,EUR,https://api.sofascore.app/api/v1/player/546338/image
Guga,guga,Guga,D,173.0,Right,560,928134,23.0,1998-08-29,2026-12-31,1961,3400000.0,BR,Brazil,3400000.0,EUR,https://api.sofascore.app/api/v1/player/928134/image
Vitinho,vitinho,Vitinho,F,181.0,Right,388,982405,28.0,1999-04-01,2024-06-30,1999,4900000.0,BR,Brazil,4900000.0,EUR,https://api.sofascore.app/api/v1/player/982405/image
Matheus Gonçalves,matheus-goncalves,Matheus Gonçalves,F,175.0,Left,1129,1175553,25.0,2005-05-18,2023-12-31,1999,1400000.0,BR,Brazil,1400000.0,EUR,https://api.sofascore.app/api/v1/player/1175553/image
Ángel Romero,angel-romero,Ángel Romero,F,177.0,Right,1509,1197041,11.0,1992-07-04,2024-12-31,1957,1400000.0,PY,Paraguay,1400000.0,EUR,https://api.sofascore.app/api/v1/player/1197041/image
Paulinho Paula,paulinho-paula,Paulinho Paula,M,173.0,Right,417,879902,18.0,1997-01-08,2025-12-31,1974,970000.0,BR,Brazil,970000.0,EUR,https://api.sofascore.app/api/v1/player/879902/image
Lucas Piton,lucas-piton,Lucas Piton,D,176.0,Left,810,982174,6.0,2000-10-09,2026-12-31,1974,5700000.0,BR,Brazil,5700000.0,EUR,https://api.sofascore.app/api/v1/player/982174/image
Andrey,andrey,Andrey,M,176.0,Right,274,822513,7.0,1998-02-15,2025-12-31,1982,2700000.0,BR,Brazil,2700000.0,EUR,https://api.sofascore.app/api/v1/player/822513/image
Maycon,maycon,Maycon,M,175.0,Left,927,831778,7.0,1997-07-15,2023-12-31,1957,4900000.0,BR,Brazil,4900000.0,EUR,https://api.sofascore.app/api/v1/player/831778/image
Everton Morelli,everton-morelli,E. Morelli,M,185.0,Right,86,928137,40.0,1997-11-04,2023-12-31,1960,370000.0,BR,Brazil,370000.0,EUR,https://api.sofascore.app/api/v1/player/928137/image
Marcos Paulo,marcos-paulo,M. Paulo,M,186.0,Right,913,962027,32.0,2001-02-01,2026-06-30,1981,3700000.0,PT,Portugal,3700000.0,EUR,https://api.sofascore.app/api/v1/player/962027/image
Serginho,serginho,Serginho,M,180.0,Right,232,849301,70.0,1995-04-06,2025-12-31,1974,1300000.0,BR,Brazil,1300000.0,EUR,https://api.sofascore.app/api/v1/player/849301/image
Júlio César,julio-cesar,Júlio César,D,186.0,Right,20,1185832,18.0,2003-09-29,,1973,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1185832/image
Jhon Jhon,jhon-jhon,Jhon Jhon,M,178.0,Right,492,1167069,40.0,2002-09-09,2027-12-31,1963,2600000.0,BR,Brazil,2600000.0,EUR,https://api.sofascore.app/api/v1/player/1167069/image
Luca Orellano,luca-orellano,L. Orellano,F,170.0,Left,749,965764,14.0,2000-03-22,2025-12-31,1974,4099999.0,AR,Argentina,4099999.0,EUR,https://api.sofascore.app/api/v1/player/965764/image
Nonato,nonato,Nonato,M,174.0,Right,420,922566,7.0,1998-03-03,2024-07-31,1968,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/922566/image
Bruno Gomes,bruno-gomes,Bruno Gomes,M,175.0,Right,260,995071,6.0,2001-04-04,2027-12-31,1982,2100000.0,BR,Brazil,2100000.0,EUR,https://api.sofascore.app/api/v1/player/995071/image
Wesley,wesley,Wesley,F,175.0,Right,684,985766,11.0,1999-03-30,2026-12-31,1954,5900000.0,BR,Brazil,5900000.0,EUR,https://api.sofascore.app/api/v1/player/985766/image
Bruno Alves,bruno-alves,B. Alves,D,184.0,Right,424,551810,34.0,1991-04-16,2023-12-31,5926,745000.0,BR,Brazil,745000.0,EUR,https://api.sofascore.app/api/v1/player/551810/image
Zé Ivaldo,ze-ivaldo,Zé Ivaldo,D,185.0,Right,145,844602,3.0,1997-02-21,2023-12-31,1967,2900000.0,BR,Brazil,2900000.0,EUR,https://api.sofascore.app/api/v1/player/844602/image
Igor Rabello,igor-rabello,I. Rabello,D,190.0,Right,313,753662,16.0,1995-04-28,2025-12-31,1977,2700000.0,BR,Brazil,2700000.0,EUR,https://api.sofascore.app/api/v1/player/753662/image
Puma Rodríguez,puma-rodriguez,Puma Rodríguez,D,183.0,Right,553,877591,2.0,1997-03-14,2025-12-31,1974,3100000.0,UY,Uruguay,3100000.0,EUR,https://api.sofascore.app/api/v1/player/877591/image
John Kennedy,john-kennedy,John Kennedy,F,181.0,Right,1638,1087399,9.0,2002-05-18,2026-12-31,1961,3900000.0,BR,Brazil,3900000.0,EUR,https://api.sofascore.app/api/v1/player/1087399/image
Matheus Bianqui,matheus-bianqui,M. Bianqui,M,187.0,Right,97,981746,17.0,1998-01-31,2023-12-31,1982,660000.0,BR,Brazil,660000.0,EUR,https://api.sofascore.app/api/v1/player/981746/image
Diego Costa,diego-costa,Diego Costa,F,187.0,Right,5828,21212,19.0,1988-10-07,2023-12-31,1958,2100000.0,ES,Spain,2100000.0,EUR,https://api.sofascore.app/api/v1/player/21212/image
Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,174.0,Left,1015,905461,11.0,2000-08-09,2028-02-28,1981,7400000.0,BR,Brazil,7400000.0,EUR,https://api.sofascore.app/api/v1/player/905461/image
Michel Araújo,michel-araujo,M. Araújo,M,178.0,Left,588,924857,15.0,1996-09-28,2024-12-31,1981,2100000.0,UY,Uruguay,2100000.0,EUR,https://api.sofascore.app/api/v1/player/924857/image
Bruno Henrique,bruno-henrique,Bruno Henrique,F,184.0,Right,8530,795291,27.0,1990-12-30,2023-12-31,5981,2600000.0,BR,Brazil,2600000.0,EUR,https://api.sofascore.app/api/v1/player/795291/image
Titi,titi,Titi,D,187.0,Left,236,243435,4.0,1988-03-12,2024-12-31,2020,210000.0,BR,Brazil,210000.0,EUR,https://api.sofascore.app/api/v1/player/243435/image
Bruno Melo,bruno-melo,Bruno Melo,D,183.0,Left,156,870851,19.0,1992-10-26,2023-12-31,1960,550000.0,BR,Brazil,550000.0,EUR,https://api.sofascore.app/api/v1/player/870851/image
Sorriso,sorriso,Sorriso,F,175.0,Right,268,1105595,27.0,2001-02-23,2026-12-31,1999,1400000.0,BR,Brazil,1400000.0,EUR,https://api.sofascore.app/api/v1/player/1105595/image
João Neto,joao-neto,João Neto,F,,,59,1110033,35.0,2003-07-10,,1961,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1110033/image
Eduardo Vargas,eduardo-vargas,E. Vargas,F,175.0,Right,1560,37006,11.0,1989-11-20,2024-12-31,1977,1600000.0,CL,Chile,1600000.0,EUR,https://api.sofascore.app/api/v1/player/37006/image
Walter Kannemann,walter-kannemann,W. Kannemann,D,183.0,Left,844,249647,4.0,1991-03-14,2025-12-31,5926,1100000.0,AR,Argentina,1100000.0,EUR,https://api.sofascore.app/api/v1/player/249647/image
Welington,welington,Welington,D,175.0,Left,523,1009920,6.0,2001-02-19,2024-12-31,1981,2900000.0,BR,Brazil,2900000.0,EUR,https://api.sofascore.app/api/v1/player/1009920/image
Léo Mana,leo-mana,L. Mana,D,179.0,Right,193,1170769,13.0,2004-04-06,2026-04-30,72016,135000.0,BR,Brazil,135000.0,EUR,https://api.sofascore.app/api/v1/player/1170769/image
Danilo Barbosa,danilo-barbosa,Danilo Barbosa,M,182.0,Right,326,330063,5.0,1996-02-28,2025-06-30,1958,2100000.0,BR,Brazil,2100000.0,EUR,https://api.sofascore.app/api/v1/player/330063/image
Bruno Zapelli,bruno-zapelli,Bruno Zapelli,M,181.0,Right,922,1092354,10.0,2002-05-16,2028-07-01,1967,5800000.0,AR,Argentina,5800000.0,EUR,https://api.sofascore.app/api/v1/player/1092354/image
Matheus Jussa,matheus-jussa,Matheus Jussa,M,183.0,Left,150,794849,18.0,1996-03-22,2023-12-31,1954,1300000.0,BR,Brazil,1300000.0,EUR,https://api.sofascore.app/api/v1/player/794849/image
Allan,allan,Allan,M,172.0,Left,1226,828839,21.0,1997-03-03,2027-12-31,5981,6300000.0,BR,Brazil,6300000.0,EUR,https://api.sofascore.app/api/v1/player/828839/image
Juninho,juninho,Juninho,M,173.0,Right,250,330691,8.0,1987-10-23,2024-12-31,1973,315000.0,BR,Brazil,315000.0,EUR,https://api.sofascore.app/api/v1/player/330691/image
Felipe Melo,felipe-melo,F. Melo,D,183.0,Right,1209,4811,30.0,1983-06-26,2024-12-31,1961,160000.0,BR,Brazil,160000.0,EUR,https://api.sofascore.app/api/v1/player/4811/image
Julio Furch,julio-furch,J. Furch,F,189.0,Right,339,787551,11.0,1989-07-29,2025-06-30,1968,1100000.0,AR,Argentina,1100000.0,EUR,https://api.sofascore.app/api/v1/player/787551/image
Everaldo,everaldo,Everaldo,M,172.0,Right,172,923951,37.0,1994-05-28,2025-12-31,1973,1000000.0,BR,Brazil,1000000.0,EUR,https://api.sofascore.app/api/v1/player/923951/image
Bruno Praxedes,bruno-praxedes,B. Praxedes,M,186.0,Left,521,1018093,21.0,2002-02-08,2023-12-31,1974,5600000.0,BR,Brazil,5600000.0,EUR,https://api.sofascore.app/api/v1/player/1018093/image
Marlon Lopes,marlon-lopes,Marlon,D,177.0,Left,124,870933,6.0,1994-02-13,2025-12-31,1973,670000.0,BR,Brazil,670000.0,EUR,https://api.sofascore.app/api/v1/player/870933/image
Pedro Raul,pedro-raul,Pedro Raul,F,191.0,Right,1742,866911,9.0,1996-11-05,,1931,4900000.0,BR,Brazil,4900000.0,EUR,https://api.sofascore.app/api/v1/player/866911/image
Bruno Uvini,bruno-uvini,Bruno Uvini,D,187.0,Right,196,158267,15.0,1991-06-03,2023-12-31,5926,485000.0,BR,Brazil,485000.0,EUR,https://api.sofascore.app/api/v1/player/158267/image
Thiago Santos,thiago-santos,Thiago Santos,M,181.0,Right,251,378590,29.0,1989-09-05,2024-12-31,1961,260000.0,BR,Brazil,260000.0,EUR,https://api.sofascore.app/api/v1/player/378590/image
Sidimar,sidimar,Sidimar,D,185.0,Right,44,312072,4.0,1992-07-09,2024-12-31,1960,320000.0,BR,Brazil,320000.0,EUR,https://api.sofascore.app/api/v1/player/312072/image
Lucas Barbosa,lucas-barbosa,L. Barbosa,M,193.0,Left,157,1067641,21.0,2001-02-22,2026-07-31,1968,1000000.0,BR,Brazil,1000000.0,EUR,https://api.sofascore.app/api/v1/player/1067641/image
Marçal,marcal,Marçal,D,178.0,Left,523,143593,21.0,1989-02-19,2024-12-31,1958,970000.0,BR,Brazil,970000.0,EUR,https://api.sofascore.app/api/v1/player/143593/image
Ricardo Silva,ricardo-silva,R. Silva,D,190.0,Left,59,599700,45.0,1992-08-13,2023-12-31,1973,280000.0,BR,Brazil,280000.0,EUR,https://api.sofascore.app/api/v1/player/599700/image
Fábio Santos,fabio-santos,Fábio Santos,D,179.0,Left,876,35519,6.0,1985-09-16,2023-12-31,1957,210000.0,BR,Brazil,210000.0,EUR,https://api.sofascore.app/api/v1/player/35519/image
Rafael Ratão,rafael-ratao,R. Ratão,F,182.0,Right,508,352838,11.0,1995-11-30,2026-12-31,1955,2300000.0,BR,Brazil,2300000.0,EUR,https://api.sofascore.app/api/v1/player/352838/image
Rômulo,romulo,Rômulo,M,182.0,Right,155,989384,40.0,2000-03-01,2023-12-31,1966,210000.0,BR,Brazil,210000.0,EUR,https://api.sofascore.app/api/v1/player/989384/image
Rayan,rayan,Rayan,F,185.0,Left,881,1464966,77.0,2006-08-03,2025-12-31,1974,1500000.0,BR,Brazil,1500000.0,EUR,https://api.sofascore.app/api/v1/player/1464966/image
Matías Galarza,matias-galarza,Matías Galarza,M,175.0,Left,462,1105836,8.0,2002-02-11,2024-12-31,3210,920000.0,PY,Paraguay,920000.0,EUR,https://api.sofascore.app/api/v1/player/1105836/image
Vanderlan,vanderlan,Vanderlan,D,183.0,Left,636,1067640,6.0,2002-09-07,2027-12-31,1963,3600000.0,BR,Brazil,3600000.0,EUR,https://api.sofascore.app/api/v1/player/1067640/image
Pedrinho,pedrinho,Pedrinho,D,177.0,Left,154,1100817,23.0,2002-07-11,2028-06-30,3313,970000.0,BR,Brazil,970000.0,EUR,https://api.sofascore.app/api/v1/player/1100817/image
Henry Mosquera,henry-mosquera,H. Mosquera,M,175.0,Right,249,1170680,16.0,2001-11-15,2027-12-31,1999,1400000.0,CO,Colombia,1400000.0,EUR,https://api.sofascore.app/api/v1/player/1170680/image
Luis Guilherme,luis-guilherme,Luis Guilherme,F,175.0,Left,1100,1464248,31.0,2006-02-09,2026-06-30,1963,7300000.0,BR,Brazil,7300000.0,EUR,https://api.sofascore.app/api/v1/player/1464248/image
Natanael,natanael,Natanael,D,172.0,Right,206,1046805,16.0,2002-01-05,2025-12-31,1982,2300000.0,BR,Brazil,2300000.0,EUR,https://api.sofascore.app/api/v1/player/1046805/image
Enner Valencia,enner-valencia,Enner Valencia,F,178.0,Right,7568,106456,13.0,1989-11-04,2026-06-30,1966,3400000.0,EC,Ecuador,3400000.0,EUR,https://api.sofascore.app/api/v1/player/106456/image
André Henrique,andre-henrique,A. Henrique,F,189.0,Right,173,1463912,77.0,2001-12-17,2023-12-31,5926,530000.0,BR,Brazil,530000.0,EUR,https://api.sofascore.app/api/v1/player/1463912/image
Giuliano,giuliano,Giuliano,M,172.0,Right,1235,90862,20.0,1990-05-31,2023-12-31,1957,1200000.0,BR,Brazil,1200000.0,EUR,https://api.sofascore.app/api/v1/player/90862/image
Marinho,marinho,Marinho,M,169.0,Left,2481,798127,12.0,1990-05-29,2025-12-31,2020,970000.0,BR,Brazil,970000.0,EUR,https://api.sofascore.app/api/v1/player/798127/image
Nicolás Hernández,nicolas-hernandez,N. Hernández,D,180.0,Left,276,887155,22.0,1998-01-18,2024-12-31,1966,775000.0,CO,Colombia,775000.0,EUR,https://api.sofascore.app/api/v1/player/887155/image
Edenilson,edenilson,Edenilson,M,175.0,Right,680,221636,8.0,1989-12-18,2024-12-31,1977,1700000.0,BR,Brazil,1700000.0,EUR,https://api.sofascore.app/api/v1/player/221636/image
Gabriel Baralhas,gabriel-baralhas,Gabriel Baralhas,M,178.0,Right,190,922575,8.0,1998-10-10,2023-12-31,7314,965000.0,BR,Brazil,965000.0,EUR,https://api.sofascore.app/api/v1/player/922575/image
Matheus Babi,matheus-babi,Matheus Babi,F,191.0,Right,369,1007431,9.0,1997-07-18,2023-12-31,1960,1600000.0,BR,Brazil,1600000.0,EUR,https://api.sofascore.app/api/v1/player/1007431/image
Guilherme Augusto,guilherme-augusto,Guilherme Augusto,M,178.0,Right,286,844605,29.0,1995-04-13,2023-12-31,2020,825000.0,BR,Brazil,825000.0,EUR,https://api.sofascore.app/api/v1/player/844605/image
Derik Lacerda,derik-lacerda,D. Lacerda,F,190.0,Right,99,994190,22.0,1999-09-27,2023-12-31,49202,485000.0,BR,Brazil,485000.0,EUR,https://api.sofascore.app/api/v1/player/994190/image
Vinícius,vinicius,Vinícius,M,180.0,Right,145,124807,7.0,1993-08-03,2025-12-31,1960,1100000.0,BR,Brazil,1100000.0,EUR,https://api.sofascore.app/api/v1/player/124807/image
Gabriel Boschilia,gabriel-boschilia,G. Boschilia,M,173.0,Left,253,358540,35.0,1996-03-05,,1982,1600000.0,BR,Brazil,1600000.0,EUR,https://api.sofascore.app/api/v1/player/358540/image
Alex Nascimento,alex-nascimento,A. Nascimento,D,189.0,Left,143,931556,31.0,1999-05-10,2024-12-31,1968,630000.0,BR,Brazil,630000.0,EUR,https://api.sofascore.app/api/v1/player/931556/image
Yani Quintero,yani-quintero,Yani Quintero,D,182.0,Right,44,1000298,14.0,2002-02-17,2023-12-31,223387,160000.0,CO,Colombia,160000.0,EUR,https://api.sofascore.app/api/v1/player/1000298/image
Jamerson,jamerson,Jamerson,D,177.0,Left,101,972373,83.0,1998-09-09,2025-12-31,1982,1100000.0,BR,Brazil,1100000.0,EUR,https://api.sofascore.app/api/v1/player/972373/image
Alex Teixeira,alex-teixeira,A. Teixeira,F,173.0,Both,917,39649,7.0,1990-01-06,2023-12-31,1974,955000.0,BR,Brazil,955000.0,EUR,https://api.sofascore.app/api/v1/player/39649/image
Lucas Moura,lucas-moura,L. Moura,M,172.0,Right,7123,149710,7.0,1992-08-13,2023-12-31,1981,6400000.0,BR,Brazil,6400000.0,EUR,https://api.sofascore.app/api/v1/player/149710/image
Lucas Crispim,lucas-crispim,L. Crispim,M,178.0,Right,275,795178,10.0,1994-04-19,2023-12-31,2020,2100000.0,BR,Brazil,2100000.0,EUR,https://api.sofascore.app/api/v1/player/795178/image
Wesley França,wesley-franca,W. França,D,173.0,Right,1074,1134200,43.0,2003-09-06,2025-12-31,5981,2700000.0,BR,Brazil,2700000.0,EUR,https://api.sofascore.app/api/v1/player/1134200/image
Natan,natan,Natan,D,188.0,Left,1721,1015287,3.0,2001-02-06,2028-06-30,2714,10500000.0,BR,Brazil,10500000.0,EUR,https://api.sofascore.app/api/v1/player/1015287/image
Talisson,talisson,Talisson,F,,,36,1463902,21.0,2002-05-21,,1999,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1463902/image
Marlon Gomes,marlon-gomes,M. Gomes,M,176.0,Right,1129,1105833,25.0,2003-12-14,2026-12-31,1974,4099999.0,BR,Brazil,4099999.0,EUR,https://api.sofascore.app/api/v1/player/1105833/image
Zé Gabriel,ze-gabriel,Zé Gabriel,M,184.0,Right,286,988852,23.0,1999-01-21,2023-12-31,1974,1600000.0,BR,Brazil,1600000.0,EUR,https://api.sofascore.app/api/v1/player/988852/image
Matheus Alexandre,matheus-alexandre,M. Alexandre,D,188.0,Right,119,953736,2.0,1999-04-07,2023-12-31,49202,830000.0,BR,Brazil,830000.0,EUR,https://api.sofascore.app/api/v1/player/953736/image
Matías Zaracho,matias-zaracho,M. Zaracho,M,171.0,Right,1274,859970,15.0,1998-03-10,2025-12-31,1977,10400000.0,AR,Argentina,10400000.0,EUR,https://api.sofascore.app/api/v1/player/859970/image
Bruninho,bruninho,Bruninho,F,174.0,Right,317,1124246,17.0,2003-03-14,2025-09-30,1999,2700000.0,BR,Brazil,2700000.0,EUR,https://api.sofascore.app/api/v1/player/1124246/image
João Magno,joao-magno,João Magno,F,195.0,Left,79,945307,45.0,1997-02-15,2024-12-31,1960,210000.0,BR,Brazil,210000.0,EUR,https://api.sofascore.app/api/v1/player/945307/image
Diogo Barbosa,diogo-barbosa,Diogo Barbosa,D,180.0,Left,310,243107,16.0,1992-08-17,2024-12-31,1961,910000.0,BR,Brazil,910000.0,EUR,https://api.sofascore.app/api/v1/player/243107/image
Alex Santana,alex-santana,Alex Santana,M,182.0,Right,219,358166,80.0,1995-05-13,2026-06-30,1967,2100000.0,BR,Brazil,2100000.0,EUR,https://api.sofascore.app/api/v1/player/358166/image
Charles Aránguiz,charles-aranguiz,C. Aránguiz,M,171.0,Right,2187,18304,20.0,1989-04-17,2025-06-30,1966,2700000.0,CL,Chile,2700000.0,EUR,https://api.sofascore.app/api/v1/player/18304/image
Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,177.0,Right,207,948004,33.0,1999-02-01,2027-12-31,1999,970000.0,UY,Uruguay,970000.0,EUR,https://api.sofascore.app/api/v1/player/948004/image
Philipe Sampaio,philipe-sampaio,P. Sampaio,D,191.0,Right,169,588996,94.0,1994-11-11,2024-12-31,1958,580000.0,BR,Brazil,580000.0,EUR,https://api.sofascore.app/api/v1/player/588996/image
Gabriel,gabriel,Gabriel,M,171.0,Right,401,242052,23.0,1992-07-10,2025-12-31,1966,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/242052/image
Dieguinho,dieguinho,Dieguinho,M,175.0,Right,72,1016930,20.0,1995-10-31,2024-12-31,1960,970000.0,BR,Brazil,970000.0,EUR,https://api.sofascore.app/api/v1/player/1016930/image
Nicolás Acevedo,nicolas-acevedo,Nicolás Acevedo,M,173.0,Right,296,959620,26.0,1999-04-14,2025-12-31,1955,4700000.0,UY,Uruguay,4700000.0,EUR,https://api.sofascore.app/api/v1/player/959620/image
Mateus Vital,mateus-vital,Mateus Vital,M,175.0,Right,659,823653,7.0,1998-02-12,2025-12-31,1954,3100000.0,BR,Brazil,3100000.0,EUR,https://api.sofascore.app/api/v1/player/823653/image
Léo Cittadini,leo-cittadini,L. Cittadini,M,178.0,Left,197,332171,18.0,1994-02-27,2025-12-31,1955,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/332171/image
Maximiliano Silvera,maximiliano-silvera,M. Silvera,F,176.0,Right,152,1121489,17.0,1997-09-05,2023-12-31,1968,825000.0,UY,Uruguay,825000.0,EUR,https://api.sofascore.app/api/v1/player/1121489/image
Nathan,nathan,Nathan,M,177.0,Right,347,358538,14.0,1996-03-13,2025-12-31,5926,1800000.0,BR,Brazil,1800000.0,EUR,https://api.sofascore.app/api/v1/player/358538/image
Fábio,fabio,Fábio,D,172.0,Right,379,40677,2.0,1990-07-09,2024-12-31,5926,950000.0,BR,Brazil,950000.0,EUR,https://api.sofascore.app/api/v1/player/40677/image
Diogo Oliveira,diogo-oliveira,Diogo Oliveira,F,194.0,Right,113,1018176,18.0,1996-12-04,2023-12-31,1982,950000.0,BR,Brazil,950000.0,EUR,https://api.sofascore.app/api/v1/player/1018176/image
Alan Franco,alan-franco,Alan Franco,M,174.0,Right,599,822729,23.0,1998-08-21,2024-06-30,1977,3200000.0,EC,Ecuador,3200000.0,EUR,https://api.sofascore.app/api/v1/player/822729/image
Daniel Ruiz,daniel-ruiz,D. Ruiz,M,171.0,Left,818,1098305,18.0,2001-07-30,2025-12-31,6117,4300000.0,CO,Colombia,4300000.0,EUR,https://api.sofascore.app/api/v1/player/1098305/image
Yago Felipe,yago-felipe,Yago Felipe,M,174.0,Right,168,552164,20.0,1995-02-03,2025-12-31,1955,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/552164/image
Anderson Oliveira,anderson-oliveira,Anderson Oliveira,F,169.0,Right,82,931538,70.0,1998-07-16,2025-06-30,1960,390000.0,BR,Brazil,390000.0,EUR,https://api.sofascore.app/api/v1/player/931538/image
Victor Luis,victor-luis,Victor Luis,D,180.0,Left,254,252781,26.0,1993-06-23,2024-12-31,1982,860000.0,BR,Brazil,860000.0,EUR,https://api.sofascore.app/api/v1/player/252781/image
Ângelo,angelo,Ângelo,M,173.0,Left,6542,1086455,23.0,2004-12-21,2024-06-30,1659,16200000.0,BR,Brazil,16200000.0,EUR,https://api.sofascore.app/api/v1/player/1086455/image
Gabriel Mercado,gabriel-mercado,Gabriel Mercado,D,180.0,Right,480,128376,25.0,1987-03-18,2023-12-31,1966,270000.0,AR,Argentina,270000.0,EUR,https://api.sofascore.app/api/v1/player/128376/image
Danilo Avelar,danilo-avelar,Danilo Avelar,D,184.0,Left,206,121221,22.0,1989-06-09,2023-12-31,1973,230000.0,BR,Brazil,230000.0,EUR,https://api.sofascore.app/api/v1/player/121221/image
