goals,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,expectedGoals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,rating,player.id,team.id
0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.75,581782,3215
1,43.48,2,0,1,0,0.49,9,11.11,0,0,1,1,3,0,0,0,0.0,10,4,0,0,1,0.0,6.75,840510,3201
1,47.06,6,1,0,0,0.84,12,8.33,0,0,0,0,3,0,0,1,0.0,8,3,0,1,0,0.0,6.75,1116624,3206
1,33.33,2,0,0,2,1.9,12,8.33,0,0,2,2,6,0,0,0,0.0,4,4,0,1,1,0.0,6.74,1182504,3205
1,80.0,0,0,1,0,0.04,1,100.0,0,0,0,0,1,0,0,1,0.0,4,0,0,0,0,0.0,6.74,82371,3215
0,45.45,1,0,0,0,0.14,6,0.0,0,0,2,0,2,0,0,0,0.0,5,3,0,0,0,0.0,6.74,1212545,3206
1,44.44,1,0,0,0,0.04,2,50.0,0,1,0,0,1,0,0,0,0.0,4,0,0,1,0,0.0,6.74,1117117,3217
0,0.0,2,0,0,0,0.75,13,0.0,0,0,0,2,2,0,0,0,0.0,0,9,0,0,0,0.0,6.74,915162,3209
0,70.0,1,0,0,0,0.15,5,0.0,0,0,0,0,0,0,0,0,0.0,7,4,0,0,0,0.0,6.74,989201,3208
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.74,789923,3216
3,51.61,3,1,0,0,2.22,16,18.75,0,0,3,1,9,1,0,2,100.0,16,4,1,3,1,0.0,6.74,39244,3208
2,20.0,1,0,0,0,1.36,9,22.22,0,1,4,3,5,0,0,1,0.0,1,3,0,2,0,0.0,6.74,46007,3211
1,65.71,8,0,0,0,1.72,29,3.45,0,0,1,1,6,0,0,0,0.0,46,15,0,1,1,0.0,6.74,1116590,3209
0,54.55,2,0,0,0,0.58,11,0.0,0,0,0,0,3,0,0,0,0.0,12,6,0,0,0,0.0,6.74,249397,65668
0,100.0,1,0,0,0,0.36,5,0.0,0,0,0,0,1,0,0,0,0.0,2,3,0,0,0,0.0,6.74,329577,3218
0,41.67,1,0,0,0,0.1,4,0.0,0,0,0,0,0,0,0,0,0.0,5,3,0,0,0,0.0,6.74,926415,42338
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.74,1095779,3205
1,45.83,1,0,1,1,1.44,20,5.0,0,0,3,1,4,0,0,0,0.0,11,15,0,0,1,0.0,6.74,924943,3219
1,63.64,4,0,0,0,0.89,16,6.25,1,0,1,0,4,0,0,1,0.0,21,8,0,1,0,0.0,6.74,1387300,3215
0,75.0,4,0,0,0,0.52,10,0.0,0,0,1,1,1,0,0,0,0.0,3,5,0,0,0,0.0,6.73,1467314,3205
1,62.07,7,0,0,0,4.09,40,2.5,0,0,9,6,14,2,0,1,0.0,18,19,0,1,0,0.0,6.73,239254,3219
1,50.0,1,0,0,0,0.8,11,9.09,0,0,0,0,2,0,0,0,0.0,6,8,0,1,1,0.0,6.73,355846,3201
1,50.0,0,0,0,0,0.38,2,50.0,0,0,1,0,1,0,0,0,0.0,2,1,0,1,1,0.0,6.73,603758,3205
0,61.54,2,0,0,0,0.4,12,0.0,0,0,3,0,4,0,0,0,0.0,8,6,0,0,0,0.0,6.73,140103,6074
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.73,871807,65668
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.73,340845,3218
1,58.33,5,0,1,0,0.57,12,8.33,0,0,0,0,3,0,0,0,0.0,7,4,0,0,1,0.0,6.73,790065,36839
0,30.0,1,0,0,0,0.19,5,0.0,0,0,0,0,1,0,0,0,0.0,3,3,0,0,0,0.0,6.73,1103932,3205
0,62.5,0,0,0,0,0.04,2,0.0,0,0,0,0,0,0,0,0,0.0,5,2,0,0,0,0.0,6.73,931705,3212
1,56.34,3,0,0,0,0.76,15,6.67,0,1,0,0,3,0,0,0,0.0,40,9,0,1,0,0.0,6.73,838847,3221
2,55.0,0,0,0,0,1.29,7,28.57,0,0,2,0,4,0,0,0,0.0,11,3,0,2,2,0.0,6.73,991270,3218
1,50.0,3,0,0,1,1.43,7,14.29,0,0,0,1,3,0,0,0,0.0,13,1,0,1,1,0.0,6.73,1118570,65668
0,64.0,1,0,0,0,0.41,6,0.0,0,0,0,0,2,0,0,0,0.0,16,3,0,0,0,0.0,6.73,122634,3209
0,39.47,2,0,0,2,0.74,14,0.0,1,0,1,0,7,0,0,0,0.0,15,5,0,0,0,0.0,6.73,875895,7629
1,88.89,4,0,0,0,0.48,14,7.14,0,0,0,0,2,0,0,0,0.0,16,8,0,1,1,0.0,6.73,895321,4937
0,66.67,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,6.73,1117038,3212
4,66.67,2,0,0,4,3.27,16,25.0,0,2,5,6,9,0,0,1,0.0,10,5,0,4,1,0.0,6.72,895720,3216
0,60.0,0,0,0,2,0.39,5,0.0,0,0,0,1,1,0,0,0,0.0,3,4,0,0,0,0.0,6.72,1411695,3215
1,68.75,0,0,0,0,0.47,3,33.33,0,0,0,2,2,0,0,0,0.0,11,1,0,1,1,0.0,6.72,1191921,3215
1,33.33,5,0,0,0,0.97,13,7.69,1,0,0,1,5,0,0,1,0.0,1,3,0,1,0,0.0,6.72,37942,3204
6,40.0,8,0,0,0,6.9,44,13.64,0,1,14,4,15,1,0,0,100.0,8,21,1,6,5,0.0,6.72,838304,36837
0,66.67,3,0,0,0,0.59,7,0.0,0,0,0,1,2,0,0,0,0.0,12,2,0,0,0,0.0,6.72,1087092,3205
1,14.29,1,0,0,0,1.63,9,11.11,1,0,4,3,4,0,0,0,0.0,1,4,0,1,1,0.0,6.72,48472,3215
0,62.5,1,0,0,0,0.55,7,0.0,0,0,3,0,2,0,0,0,0.0,5,4,0,0,0,0.0,6.72,966531,7629
0,40.0,0,0,0,0,0.16,2,0.0,0,0,1,0,1,0,0,0,0.0,6,1,0,0,0,0.0,6.72,868363,36837
0,80.77,1,0,0,1,0.43,10,0.0,2,0,0,0,1,0,0,0,0.0,21,8,0,0,0,0.0,6.72,1065594,3221
3,38.89,5,0,0,1,3.67,21,14.29,0,0,4,3,5,0,0,0,0.0,7,11,0,3,3,0.0,6.71,122630,3202
1,23.53,3,0,0,0,0.37,9,11.11,0,0,0,0,1,0,0,0,0.0,4,5,0,1,1,0.0,6.71,1016652,3221
0,66.67,0,0,0,0,0.55,1,0.0,0,0,0,1,1,0,0,0,0.0,4,0,0,0,0,0.0,6.71,1111801,4937
0,52.38,5,0,0,0,0.27,11,0.0,0,0,1,0,2,0,0,0,0.0,22,4,0,0,0,0.0,6.71,1093190,4937
1,33.33,1,0,0,1,1.32,13,7.69,0,0,2,3,4,0,0,0,0.0,1,8,0,1,1,0.0,6.71,830755,7629
0,66.67,2,0,0,0,0.43,9,0.0,1,0,0,0,3,0,0,0,0.0,2,4,0,0,0,0.0,6.71,93199,65676
4,46.15,6,0,0,1,4.86,30,13.33,0,2,4,5,12,0,0,1,0.0,6,12,0,4,1,0.0,6.71,979827,3206
1,57.14,4,0,0,2,2.81,23,4.35,0,1,4,2,5,0,0,0,0.0,12,14,0,1,0,0.0,6.71,988619,3208
0,52.94,5,0,0,0,1.34,13,0.0,0,0,7,0,0,0,0,0,0.0,36,8,0,0,0,0.0,6.71,1020523,3221
3,51.02,10,0,0,0,3.0,30,10.0,1,0,3,2,8,0,0,1,0.0,75,12,0,3,2,0.0,6.71,1086339,65676
0,64.29,0,1,0,0,1.05,5,0.0,0,0,1,1,2,1,0,0,0.0,9,3,0,0,0,0.0,6.71,1179171,3216
0,100.0,2,0,0,0,0.32,3,0.0,0,0,0,0,0,0,0,0,0.0,5,1,0,0,0,0.0,6.71,789853,3209
0,50.0,1,0,0,0,0.24,6,0.0,0,0,3,0,2,0,0,0,0.0,7,3,0,0,0,0.0,6.71,340785,3201
0,36.36,1,0,0,0,0.07,3,0.0,0,0,0,0,0,0,0,0,0.0,8,2,0,0,0,0.0,6.71,1201388,3208
4,20.0,3,0,0,0,4.7,29,13.79,0,3,8,8,15,0,0,0,0.0,2,11,0,4,1,0.0,6.71,792585,3215
0,53.85,3,0,0,1,0.33,7,0.0,0,0,2,0,0,0,0,0,0.0,7,4,0,0,0,0.0,6.71,1067815,65668
5,39.13,4,1,0,1,3.79,28,17.86,0,0,10,5,14,1,0,5,0.0,18,10,0,5,0,0.0,6.7,859990,3218
0,58.82,1,0,0,0,0.43,7,0.0,0,0,0,0,2,0,0,0,0.0,10,4,0,0,0,0.0,6.7,1106584,3201
3,56.25,6,0,0,0,1.76,25,12.0,0,2,0,2,6,0,0,0,0.0,45,13,0,3,1,0.0,6.7,896753,65668
3,41.46,4,0,0,0,2.9,29,10.34,0,1,1,4,12,0,0,1,0.0,17,13,0,3,1,0.0,6.7,874452,36837
3,37.5,6,0,0,0,1.5,19,15.79,0,0,5,1,5,0,0,1,0.0,12,8,0,3,2,0.0,6.7,849040,7629
1,66.67,1,0,0,0,0.75,7,14.29,0,0,2,1,4,0,0,1,0.0,6,2,0,1,0,0.0,6.7,249667,65676
0,30.77,6,0,0,0,0.48,9,0.0,0,0,0,0,1,0,0,0,0.0,4,2,0,0,0,0.0,6.7,33959,3206
0,100.0,2,0,0,0,0.43,9,0.0,0,0,0,0,2,0,0,0,0.0,2,5,0,0,0,0.0,6.7,975816,42338
0,70.83,6,0,0,0,0.29,11,0.0,1,0,1,0,0,0,0,0,0.0,17,5,0,0,0,0.0,6.7,971172,7628
0,57.14,1,0,0,0,0.58,10,0.0,2,0,0,0,3,0,0,0,0.0,8,6,0,0,0,0.0,6.7,922466,7629
0,66.67,0,0,0,0,0.05,2,0.0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0.0,6.7,93186,3212
0,83.33,2,0,0,0,0.04,2,0.0,0,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,6.7,1084966,3207
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.7,1017422,3210
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.7,1022261,42338
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.7,796999,7628
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.7,789407,42338
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.7,1086288,3208
0,50.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,6.7,884971,36837
0,100.0,1,0,0,0,0.39,8,0.0,0,0,0,0,0,0,0,0,0.0,4,7,0,0,0,0.0,6.7,824157,4937
0,62.5,1,0,0,1,1.67,11,0.0,0,0,3,3,4,0,0,0,0.0,15,6,0,0,0,0.0,6.69,1153982,3212
0,57.14,2,0,0,0,0.31,6,0.0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0.0,6.69,874565,3209
0,66.67,0,0,0,0,0.04,2,0.0,0,0,0,0,2,0,0,0,0.0,2,0,0,0,0,0.0,6.69,351824,3201
0,50.0,4,0,0,0,0.34,11,0.0,0,0,0,1,1,0,0,0,0.0,4,6,0,0,0,0.0,6.69,26995,3201
0,100.0,0,0,0,0,0.1,5,0.0,0,0,0,0,0,0,0,0,0.0,8,5,0,0,0,0.0,6.69,1130268,6074
0,45.71,0,0,0,0,0.04,1,0.0,0,0,3,0,1,0,0,0,0.0,16,0,0,0,0,0.0,6.69,871519,3208
2,51.35,3,2,0,0,1.73,18,11.11,0,1,2,1,10,0,0,1,0.0,19,5,0,2,0,0.0,6.69,38106,3217
2,53.54,2,0,0,0,1.91,21,9.52,0,0,1,0,8,0,0,2,0.0,53,11,0,2,0,0.0,6.69,1086937,65668
1,75.0,2,0,0,0,2.24,18,5.56,0,1,2,2,7,0,0,0,0.0,6,9,0,1,0,0.0,6.69,539238,3219
1,33.33,1,0,0,0,0.33,5,20.0,0,0,0,0,3,0,0,0,0.0,1,1,0,1,1,0.0,6.68,924350,36833
0,100.0,0,0,0,0,0.09,2,0.0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0.0,6.68,1087028,3206
3,61.9,5,0,1,0,1.58,11,27.27,3,0,1,0,3,0,0,3,0.0,26,3,0,2,0,0.0,6.68,1177433,3208
1,100.0,0,0,0,0,0.12,2,50.0,0,0,0,0,2,0,0,0,0.0,1,0,0,1,1,0.0,6.68,1086978,6074
0,40.74,3,0,0,0,0.54,9,0.0,0,0,1,0,3,0,0,0,0.0,11,3,0,0,0,0.0,6.68,962030,3202
0,42.86,1,0,0,0,0.17,4,0.0,0,0,0,0,1,0,0,0,0.0,3,2,0,0,0,0.0,6.68,923803,3210
0,66.67,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,6.68,991476,6074
3,0.0,0,1,1,0,2.76,8,37.5,0,0,9,3,4,1,0,1,100.0,0,4,1,2,2,0.0,6.68,1003721,36839
2,32.14,8,0,0,0,1.61,22,9.09,0,2,0,1,6,0,0,0,0.0,9,8,0,2,0,0.0,6.68,1087009,3205
0,38.78,5,0,0,0,0.81,18,0.0,1,0,0,0,6,0,0,0,0.0,19,7,0,0,0,0.0,6.68,897094,6074
0,60.0,1,0,0,0,0.7,7,0.0,0,0,0,2,1,0,0,0,0.0,3,5,0,0,0,0.0,6.68,347744,3202
0,50.0,1,0,0,0,0.3,3,0.0,0,0,0,0,1,0,0,0,0.0,4,1,0,0,0,0.0,6.68,1087043,36839
0,66.67,3,0,0,0,0.22,6,0.0,0,0,0,0,0,0,0,0,0.0,4,3,0,0,0,0.0,6.68,1390105,65676
2,12.5,2,0,1,0,0.35,6,33.33,1,0,0,0,2,0,1,1,0.0,2,2,0,1,1,100.0,6.67,852142,6074
0,63.64,5,0,0,0,0.67,9,0.0,0,0,0,1,1,0,0,0,0.0,14,3,0,0,0,0.0,6.67,796096,3219
2,49.59,9,0,0,1,3.9,35,5.71,0,0,5,5,14,0,0,1,0.0,60,12,0,2,1,0.0,6.67,984998,3207
0,27.27,2,0,0,0,0.5,9,0.0,0,0,0,0,3,0,0,0,0.0,3,4,0,0,0,0.0,6.67,1017455,3204
2,47.3,20,0,0,0,2.52,41,4.88,0,0,15,3,12,0,0,1,0.0,35,9,0,2,1,0.0,6.67,1161823,3201
2,44.44,2,0,0,0,2.49,12,16.67,0,1,0,3,5,0,0,1,0.0,4,5,0,2,0,0.0,6.67,1018418,3210
1,80.0,3,0,1,0,0.12,5,20.0,0,0,0,0,1,0,0,0,0.0,12,1,0,0,1,0.0,6.67,1466810,3212
0,54.1,4,0,0,0,0.85,13,0.0,0,0,1,0,2,0,0,0,0.0,33,7,0,0,0,0.0,6.67,981338,3204
0,83.33,2,0,0,0,0.64,8,0.0,0,0,0,1,1,0,0,0,0.0,5,5,0,0,0,0.0,6.67,155701,3221
0,66.67,1,0,0,0,0.17,3,0.0,0,0,0,0,0,0,0,0,0.0,6,2,0,0,0,0.0,6.67,933158,3216
0,80.0,0,0,0,0,0.07,1,0.0,0,0,2,0,1,0,0,0,0.0,8,0,0,0,0,0.0,6.67,932714,3203
0,66.67,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.67,1177557,65668
0,28.57,3,1,0,0,0.49,6,0.0,0,0,2,1,1,0,0,0,0.0,6,2,0,0,0,0.0,6.67,1084971,3221
1,57.14,3,0,1,0,0.2,5,20.0,0,0,0,0,2,0,0,0,0.0,4,0,0,0,1,0.0,6.66,897138,4937
0,65.22,1,0,0,0,0.11,1,0.0,0,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,6.66,1194768,3217
0,50.0,1,0,0,0,0.36,4,0.0,0,0,0,0,1,0,0,0,0.0,1,2,0,0,0,0.0,6.66,1087089,3219
0,0.0,0,0,0,0,0.2,3,0.0,0,0,0,0,1,0,0,0,0.0,0,2,0,0,0,0.0,6.66,385318,36833
0,44.44,0,0,0,0,0.02,1,0.0,0,0,0,0,0,0,0,0,0.0,4,1,0,0,0,0.0,6.66,1109640,3219
1,75.0,0,0,1,0,0.13,2,50.0,1,0,0,0,2,0,0,1,0.0,6,0,0,0,0,0.0,6.66,924766,3207
3,36.17,4,0,0,0,2.26,22,13.64,0,0,7,3,9,0,0,0,0.0,17,9,0,3,3,0.0,6.66,1200744,3204
2,66.67,2,0,0,0,1.73,9,22.22,1,1,6,0,2,0,0,1,0.0,4,5,0,2,0,0.0,6.66,1089286,6074
0,44.44,6,0,0,0,0.71,13,0.0,0,0,0,0,3,0,0,0,0.0,8,4,0,0,0,0.0,6.66,789677,3209
2,46.15,3,3,0,0,,10,20.0,0,0,5,0,5,2,0,0,100.0,12,2,2,2,2,0.0,6.66,1104322,3219
0,64.29,1,0,0,0,0.07,3,0.0,1,0,0,0,0,0,0,0,0.0,9,2,0,0,0,0.0,6.66,848616,6074
0,64.29,2,0,0,0,1.02,10,0.0,0,0,0,2,3,0,0,0,0.0,9,5,0,0,0,0.0,6.66,817519,3221
0,75.0,1,0,0,0,0.09,3,0.0,0,0,0,0,0,0,0,0,0.0,3,2,0,0,0,0.0,6.66,1087004,3221
1,50.0,1,0,0,0,0.95,5,20.0,0,0,0,0,2,0,0,0,0.0,1,2,0,1,1,0.0,6.66,1096251,3221
0,29.41,1,0,0,0,0.18,4,0.0,0,0,0,0,0,0,0,0,0.0,5,3,0,0,0,0.0,6.65,174961,3202
1,77.78,1,0,0,0,1.22,11,9.09,0,0,0,0,1,0,0,1,0.0,14,9,0,1,0,0.0,6.65,1087037,3210
1,55.0,4,1,0,1,4.03,19,5.26,0,0,9,5,8,1,0,0,0.0,11,7,0,1,1,0.0,6.65,895229,65676
1,35.29,4,0,0,0,1.23,15,6.67,0,0,2,1,5,0,0,0,0.0,6,6,0,1,1,0.0,6.65,40776,3203
1,27.78,1,0,1,0,0.12,7,14.29,0,0,0,0,2,0,0,1,0.0,5,4,0,0,0,0.0,6.65,332777,3203
0,64.29,5,2,0,0,1.75,11,0.0,0,0,1,3,2,0,0,0,0.0,9,4,0,0,0,0.0,6.65,33256,3218
0,47.62,2,0,0,0,0.92,10,0.0,0,0,1,1,4,0,0,0,0.0,10,4,0,0,0,0.0,6.65,1394058,3205
0,50.0,0,0,0,0,0.13,6,0.0,0,0,0,0,0,0,0,0,0.0,1,6,0,0,0,0.0,6.65,1115981,3217
0,44.44,0,0,0,0,0.09,2,0.0,0,0,0,0,0,0,0,0,0.0,4,2,0,0,0,0.0,6.65,1086963,3209
0,0.0,0,0,0,1,0.05,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.65,1512353,3204
0,0.0,0,0,0,0,0.04,1,0.0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.65,1463731,3207
0,0.0,0,0,0,0,0.03,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.65,249657,3210
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.65,1508530,42338
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.65,789695,3210
0,50.0,2,0,0,0,0.28,5,0.0,0,0,1,0,0,0,0,0,0.0,3,3,0,0,0,0.0,6.65,822729,3210
2,48.28,4,1,0,0,2.66,19,10.53,0,1,3,5,10,1,0,0,0.0,14,5,0,2,1,0.0,6.65,126570,3207
1,50.0,1,0,0,0,0.47,7,14.29,0,0,2,0,4,0,0,0,0.0,13,2,0,1,1,0.0,6.65,848619,3202
0,41.67,0,0,0,1,0.22,3,0.0,0,0,3,0,2,0,0,0,0.0,5,1,0,0,0,0.0,6.65,992107,65668
0,100.0,0,0,0,0,0.02,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.64,122614,7629
2,47.83,6,0,0,1,2.77,25,8.0,0,0,4,1,8,1,0,0,100.0,11,11,1,2,2,0.0,6.64,947212,3221
1,67.44,2,0,0,0,1.77,14,7.14,0,0,4,3,3,0,0,0,0.0,29,9,0,1,1,0.0,6.64,861339,7629
0,50.0,1,0,0,0,0.39,6,0.0,0,0,0,0,2,0,0,0,0.0,1,3,0,0,0,0.0,6.64,1182395,36837
0,0.0,2,1,0,0,0.36,4,0.0,0,0,2,0,2,0,0,0,0.0,0,0,0,0,0,0.0,6.64,924981,3221
0,0.0,3,0,0,0,0.97,14,0.0,0,0,4,1,2,0,0,0,0.0,0,9,0,0,0,0.0,6.64,923802,3204
0,52.63,1,0,0,1,0.2,4,0.0,2,0,0,0,0,0,0,0,0.0,10,3,0,0,0,0.0,6.64,249081,3209
0,50.0,1,0,0,0,0.16,2,0.0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,0,0.0,6.64,1093121,3209
0,100.0,0,0,0,0,0.1,2,0.0,0,0,1,0,2,0,0,0,0.0,4,0,0,0,0,0.0,6.64,1110018,3203
0,80.0,0,0,0,0,0.09,3,0.0,0,0,0,0,1,0,0,0,0.0,8,2,0,0,0,0.0,6.64,881170,3208
0,0.0,1,0,0,0,0.24,6,0.0,0,0,0,0,2,0,0,0,0.0,0,3,0,0,0,0.0,6.64,47667,7629
1,45.45,1,0,0,0,0.36,4,25.0,0,0,1,0,2,0,0,1,0.0,5,1,0,1,0,0.0,6.64,971214,3203
2,27.78,2,1,0,0,1.88,8,25.0,0,0,0,1,4,0,0,1,0.0,5,2,0,2,1,0.0,6.63,974664,3215
2,0.0,4,1,0,0,2.32,20,10.0,0,1,5,3,8,0,0,1,0.0,0,8,0,2,0,0.0,6.63,927212,7628
1,56.0,2,0,0,0,1.17,17,5.88,0,0,6,0,5,0,0,0,0.0,14,10,0,1,1,0.0,6.63,122642,65676
0,57.14,0,0,0,1,0.37,6,0.0,0,0,1,1,3,0,0,0,0.0,12,3,0,0,0,0.0,6.63,1020498,7628
0,77.78,0,0,0,0,0.46,3,0.0,0,0,0,2,3,0,0,0,0.0,7,0,0,0,0,0.0,6.63,1183778,3203
0,50.0,1,0,0,0,0.43,5,0.0,0,0,0,1,2,0,0,0,0.0,1,2,0,0,0,0.0,6.63,932866,3212
0,60.0,1,0,0,0,0.04,1,0.0,1,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,6.63,1199246,3209
3,33.96,9,0,0,0,5.44,43,6.98,0,2,11,7,13,0,0,0,0.0,18,21,0,3,1,0.0,6.63,883217,7628
1,51.16,3,0,0,0,1.93,22,4.55,1,0,6,4,8,0,0,0,0.0,22,11,0,1,1,0.0,6.63,935094,36833
5,32.61,12,0,2,1,4.67,42,11.9,3,1,13,5,17,2,1,0,50.0,15,13,1,3,4,33.33,6.63,830717,3205
0,38.46,4,0,0,1,0.82,19,0.0,2,0,1,0,6,0,0,0,0.0,15,9,0,0,0,0.0,6.63,975210,3207
0,70.0,0,0,0,0,0.03,1,0.0,0,0,0,0,0,0,0,0,0.0,14,1,0,0,0,0.0,6.63,1117037,3221
1,42.86,4,0,0,0,2.39,20,5.0,2,0,9,3,3,0,0,0,0.0,6,13,0,1,1,0.0,6.63,338,3215
1,50.0,3,0,0,0,0.73,14,7.14,0,0,2,1,3,0,0,0,0.0,13,8,0,1,1,0.0,6.63,1067653,36837
0,62.5,0,0,0,0,0.22,2,0.0,0,0,1,0,1,0,0,0,0.0,10,1,0,0,0,0.0,6.63,1498863,3219
0,31.25,2,0,0,0,0.15,5,0.0,0,0,0,0,1,0,0,0,0.0,5,2,0,0,0,0.0,6.63,1179213,7628
0,56.86,3,0,0,0,1.1,8,0.0,0,0,9,1,0,0,0,0,0.0,29,5,0,0,0,0.0,6.63,925125,3215
0,66.67,0,0,0,0,0.1,1,0.0,0,0,0,0,1,0,0,0,0.0,2,0,0,0,0,0.0,6.63,39697,3209
0,52.78,5,0,0,0,0.93,16,0.0,0,0,0,1,5,0,0,0,0.0,19,6,0,0,0,0.0,6.63,897044,36833
1,50.0,2,0,0,0,0.13,3,33.33,0,1,0,0,1,0,0,0,0.0,1,0,0,1,0,0.0,6.62,1113237,6074
2,100.0,0,0,0,0,1.62,4,50.0,0,1,0,2,3,0,0,1,0.0,1,1,0,2,0,0.0,6.62,805213,4937
0,75.0,1,0,0,0,0.08,3,0.0,0,0,0,0,1,0,0,0,0.0,3,1,0,0,0,0.0,6.62,1103068,7629
0,42.86,0,0,0,0,0.07,2,0.0,0,0,0,0,2,0,0,0,0.0,3,0,0,0,0,0.0,6.62,365862,3211
0,54.55,0,0,0,0,0.04,1,0.0,0,0,1,0,0,0,0,0,0.0,6,1,0,0,0,0.0,6.62,895232,42338
2,25.0,1,0,0,0,2.46,6,33.33,0,0,2,1,3,2,0,0,100.0,1,2,2,2,2,0.0,6.62,33252,3218
1,51.02,1,0,1,1,0.35,7,14.29,0,0,1,1,2,0,0,1,0.0,25,4,0,0,0,0.0,6.62,1127057,3202
0,80.0,2,0,0,0,0.16,6,0.0,0,0,1,0,2,0,0,0,0.0,8,2,0,0,0,0.0,6.61,941542,36837
0,48.15,7,1,0,0,0.69,17,0.0,1,0,1,0,5,0,0,0,0.0,13,5,0,0,0,0.0,6.61,586956,65668
3,47.06,2,0,0,0,2.8,15,20.0,1,0,8,2,7,0,0,0,0.0,8,6,0,3,3,0.0,6.61,128464,3221
0,20.0,0,0,0,0,0.34,3,0.0,1,0,0,0,1,0,0,0,0.0,1,2,0,0,0,0.0,6.61,79688,3203
0,75.0,0,0,0,0,0.03,0,0.0,0,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,6.61,1116658,3201
0,50.0,2,0,0,0,0.4,8,0.0,0,0,1,0,1,0,0,0,0.0,4,5,0,0,0,0.0,6.61,248105,4937
2,61.54,10,0,0,1,2.88,26,7.69,1,0,2,1,14,1,0,2,100.0,32,2,1,2,0,0.0,6.61,1179175,42338
0,46.15,2,0,0,0,0.45,8,0.0,1,0,0,1,0,0,0,0,0.0,6,6,0,0,0,0.0,6.61,1104316,3208
2,57.14,7,0,0,1,3.52,30,6.67,1,0,0,2,8,0,0,2,0.0,36,15,0,2,0,0.0,6.61,944623,3211
0,50.0,2,0,0,0,0.29,4,0.0,0,0,0,0,1,0,0,0,0.0,3,1,0,0,0,0.0,6.6,334027,3218
4,40.0,5,0,0,0,3.38,29,13.79,2,2,6,6,10,1,0,1,100.0,14,14,1,4,1,0.0,6.6,249843,3208
1,50.0,3,1,0,0,0.79,11,9.09,0,0,1,1,4,0,0,0,0.0,19,4,0,1,1,0.0,6.6,1084961,65668
0,40.91,5,1,0,0,1.91,22,0.0,1,0,2,4,4,0,0,0,0.0,18,13,0,0,0,0.0,6.6,896722,4937
0,43.75,3,0,0,0,0.53,9,0.0,2,0,2,0,1,0,0,0,0.0,14,5,0,0,0,0.0,6.6,1086967,3205
0,37.5,0,0,0,0,0.07,2,0.0,0,0,0,0,0,0,0,0,0.0,3,2,0,0,0,0.0,6.6,1482424,3211
