name,slug,shortName,position,height,preferredFoot,userCount,player.id,shirtNumber,dateOfBirth,contractUntil,team.id,proposedMarketValue,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,player.image
Marcos Andrés López,marcos-andres-lopez,M. A. López,D,167.0,Right,8,846671,25.0,1993-02-04,,5251,470000.0,EC,Ecuador,470000.0,EUR,https://api.sofascore.app/api/v1/player/846671/image
Juan Nazareno,juan-nazareno,J. Nazareno,M,172.0,,1,822719,6.0,1998-08-18,,134976,155000.0,EC,Ecuador,155000.0,EUR,https://api.sofascore.app/api/v1/player/822719/image
Wilman Pabón,wilman-pabon,W. Pabón,G,185.0,Right,1,923195,92.0,1995-09-11,,134976,390000.0,EC,Ecuador,390000.0,EUR,https://api.sofascore.app/api/v1/player/923195/image
Cristian García,cristian-garcia,C. García,M,180.0,Right,5,943177,5.0,1996-07-22,,213638,410000.0,AR,Argentina,410000.0,EUR,https://api.sofascore.app/api/v1/player/943177/image
David Noboa,david-noboa,D. Noboa,M,181.0,,2,588596,13.0,1995-05-16,2023-12-31,5251,210000.0,EC,Ecuador,210000.0,EUR,https://api.sofascore.app/api/v1/player/588596/image
Jefferson Nazareno,nazareno-jefferson,J. Nazareno,D,187.0,Right,0,1473025,24.0,1999-03-25,,213638,105000.0,EC,Ecuador,105000.0,EUR,https://api.sofascore.app/api/v1/player/1473025/image
Leonel Quiñónez,leonel-quinonez,L. Quiñónez,D,178.0,Left,21,922853,33.0,1993-07-03,2023-12-31,5257,460000.0,EC,Ecuador,460000.0,EUR,https://api.sofascore.app/api/v1/player/922853/image
Arián Pucheta,arian-pucheta,A. Pucheta,D,180.0,Left,12,859969,26.0,1995-03-08,2023-12-31,377757,320000.0,AR,Argentina,320000.0,EUR,https://api.sofascore.app/api/v1/player/859969/image
Esteban Davila,esteban-davila,E. Davila,M,,,5,873889,14.0,1996-02-07,,5251,225000.0,EC,Ecuador,225000.0,EUR,https://api.sofascore.app/api/v1/player/873889/image
Eddy Mejía,eddy-mejia,E. Mejía,M,,,3,922092,16.0,2000-03-09,,5254,210000.0,EC,Ecuador,210000.0,EUR,https://api.sofascore.app/api/v1/player/922092/image
Christian Ortíz,christian-ortiz,C. Ortíz,M,170.0,Right,111,293235,7.0,1992-08-21,,5250,830000.0,AR,Argentina,830000.0,EUR,https://api.sofascore.app/api/v1/player/293235/image
Janner Corozo,janner-corozo,J. Corozo,M,175.0,Right,59,868275,13.0,1995-09-08,2023-12-31,5250,770000.0,EC,Ecuador,770000.0,EUR,https://api.sofascore.app/api/v1/player/868275/image
Renny Jaramillo,renny-jaramillo,R. Jaramillo,M,175.0,,9,588640,14.0,1998-06-12,,213638,415000.0,EC,Ecuador,415000.0,EUR,https://api.sofascore.app/api/v1/player/588640/image
Anderson Naula,anderson-naula,A. Naula,F,,,4,805166,10.0,1998-06-22,2023-12-31,394127,465000.0,EC,Ecuador,465000.0,EUR,https://api.sofascore.app/api/v1/player/805166/image
Jorge Gongora,gongora-jorge,J. Gongora,M,,,6,1185460,18.0,1992-06-09,2023-12-31,248196,360000.0,EC,Ecuador,360000.0,EUR,https://api.sofascore.app/api/v1/player/1185460/image
Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,190.0,Right,563,1431770,13.0,2000-03-04,2027-06-30,4860,960000.0,EC,Ecuador,960000.0,EUR,https://api.sofascore.app/api/v1/player/1431770/image
Maikel Reyes,maikel-reyes,M. Reyes,D,,Right,9,1105564,55.0,2003-01-13,,213638,145000.0,EC,Ecuador,145000.0,EUR,https://api.sofascore.app/api/v1/player/1105564/image
David Ribeiro Pereira,ribeiro-pereira-david,D. R. Pereira,M,187.0,Right,8,984979,,1998-04-23,,135512,210000.0,BR,Brazil,210000.0,EUR,https://api.sofascore.app/api/v1/player/984979/image
Joel Quintero,joel-quintero,J. Quintero,D,185.0,,9,822717,4.0,1998-09-25,,5255,155000.0,EC,Ecuador,155000.0,EUR,https://api.sofascore.app/api/v1/player/822717/image
Byron Mina,byron-mina,B. Mina,D,186.0,Left,1,248045,,1991-08-01,,241802,160000.0,EC,Ecuador,160000.0,EUR,https://api.sofascore.app/api/v1/player/248045/image
Aubrey David,aubrey-david,A. David,D,191.0,Left,35,249665,52.0,1990-10-11,2024-06-30,7044,235000.0,TT,Trinidad and Tobago,235000.0,EUR,https://api.sofascore.app/api/v1/player/249665/image
Johan Lara,johan-lara,J. Lara,G,188.0,,1,985144,26.0,1999-02-28,,5249,210000.0,EC,Ecuador,210000.0,EUR,https://api.sofascore.app/api/v1/player/985144/image
Rooney Troya,troya-rooney,R. Troya,M,167.0,,14,1482436,,2006-02-20,,48835,,EC,Ecuador,,EUR,https://api.sofascore.app/api/v1/player/1482436/image
Kevin Mercado,kevin-mercado,K. Mercado,M,170.0,Left,42,155796,7.0,1995-01-28,,5254,160000.0,EC,Ecuador,160000.0,EUR,https://api.sofascore.app/api/v1/player/155796/image
Jair Castillo,castillo-jair,J. Castillo,M,,,1,1473188,33.0,,,21941,,,,,EUR,https://api.sofascore.app/api/v1/player/1473188/image
Juan Bolado,juan-bolado,J. Bolado,G,182.0,Right,4,848617,24.0,1997-07-22,,394127,91000.0,AR,Argentina,91000.0,EUR,https://api.sofascore.app/api/v1/player/848617/image
Jean Carlos Montaño,jean-carlos-montano,J. C. Montaño,M,180.0,Right,7,905565,28.0,1999-01-28,,188850,105000.0,EC,Ecuador,105000.0,EUR,https://api.sofascore.app/api/v1/player/905565/image
Darío Aimar,dario-aimar,D. Aimar,D,186.0,Right,16,805296,5.0,1995-01-05,,188850,320000.0,EC,Ecuador,320000.0,EUR,https://api.sofascore.app/api/v1/player/805296/image
Edison Vega,edison-vega,E. Vega,M,168.0,Left,11,832468,7.0,1990-03-08,2023-12-31,5249,320000.0,EC,Ecuador,320000.0,EUR,https://api.sofascore.app/api/v1/player/832468/image
Diego Armas,diego-armas,D. Armas,M,172.0,,5,925605,88.0,1990-07-02,,5254,210000.0,EC,Ecuador,210000.0,EUR,https://api.sofascore.app/api/v1/player/925605/image
Pedro Velasco,pedro-velasco,P. Velasco,D,173.0,Right,29,146300,31.0,1993-06-29,2024-12-31,5250,455000.0,EC,Ecuador,455000.0,EUR,https://api.sofascore.app/api/v1/player/146300/image
Francisco Gatti,gatti-francisco,F. Gatti,M,180.0,Right,3,1096661,17.0,1994-05-27,,394127,115000.0,AR,Argentina,115000.0,EUR,https://api.sofascore.app/api/v1/player/1096661/image
Bryan Ramirez,ramirez-bryan,B. Ramírez,D,,,8,1459658,29.0,2000-08-11,2027-12-31,5257,385000.0,EC,Ecuador,385000.0,EUR,https://api.sofascore.app/api/v1/player/1459658/image
Victor Mendoza,mendoza-victor,V. Mendoza,G,189.0,Right,20,991138,12.0,1994-09-30,2025-12-31,5250,245000.0,EC,Ecuador,245000.0,EUR,https://api.sofascore.app/api/v1/player/991138/image
Carlos Uvilde Sanchez Esmeraldas,carlos-uvilde-sanchez-esmeraldas,C. U. S. Esmeraldas,D,,,5,1065585,18.0,2001-02-06,,39723,205000.0,EC,Ecuador,205000.0,EUR,https://api.sofascore.app/api/v1/player/1065585/image
Steven Tapiero,tapiero-steven,S. Tapiero,M,,,16,1020186,14.0,1991-07-28,2023-12-31,21941,330000.0,CO,Colombia,330000.0,EUR,https://api.sofascore.app/api/v1/player/1020186/image
Vinicio Angulo,vinicio-angulo,V. Angulo,F,178.0,Right,9,125075,99.0,1988-07-26,,248196,240000.0,EC,Ecuador,240000.0,EUR,https://api.sofascore.app/api/v1/player/125075/image
José Alberti,jose-alberti,J. Alberti,M,172.0,Right,23,976102,8.0,1997-03-29,2024-12-31,3230,680000.0,UY,Uruguay,680000.0,EUR,https://api.sofascore.app/api/v1/player/976102/image
Jimmy Mina,mina-jimmy,J. Mina,D,,,2,1468325,6.0,1999-05-27,,377757,,EC,Ecuador,,EUR,https://api.sofascore.app/api/v1/player/1468325/image
Madison Julio,madison-julio,M. Julio,M,,,5,826819,8.0,1997-10-10,2023-12-31,5254,420000.0,EC,Ecuador,420000.0,EUR,https://api.sofascore.app/api/v1/player/826819/image
Guillermo Fratta,guillermo-fratta,G. Fratta,D,188.0,Right,34,805244,19.0,1995-09-19,,5251,390000.0,UY,Uruguay,390000.0,EUR,https://api.sofascore.app/api/v1/player/805244/image
Cristian Colmán,cristian-colman,C. Colmán,F,181.0,Right,97,805316,9.0,1994-02-26,,21942,850000.0,PY,Paraguay,850000.0,EUR,https://api.sofascore.app/api/v1/player/805316/image
Patrickson Delgado,patrickson-delgado,P. Delgado,M,173.0,Right,179,1002530,23.0,2003-10-17,,39723,270000.0,EC,Ecuador,270000.0,EUR,https://api.sofascore.app/api/v1/player/1002530/image
Darlin Leiton,leiton-darlin,D. Leiton,F,173.0,Right,47,987648,27.0,2001-05-09,2023-12-31,21942,210000.0,EC,Ecuador,210000.0,EUR,https://api.sofascore.app/api/v1/player/987648/image
Davor Montiel,davor-montiel,D. Montiel,D,,,1,1108521,2.0,1998-05-26,,377757,,,,,EUR,https://api.sofascore.app/api/v1/player/1108521/image
Nicolás Goitea,goitea-nicolas,N. Goitea,D,185.0,Right,5,1092353,2.0,1997-06-11,2023-12-31,213638,435000.0,AR,Argentina,435000.0,EUR,https://api.sofascore.app/api/v1/player/1092353/image
Richard Calderón,richard-calderon,R. Calderón,M,178.0,Right,8,827122,8.0,1993-06-25,2024-12-31,277525,310000.0,EC,Ecuador,310000.0,EUR,https://api.sofascore.app/api/v1/player/827122/image
Lautaro Díaz,lautaro-diaz,L. Díaz,F,181.0,Right,247,992093,19.0,1998-05-21,2026-12-31,39723,1200000.0,AR,Argentina,1200000.0,EUR,https://api.sofascore.app/api/v1/player/992093/image
Daniel Porozo,daniel-porozo,D. Porozo,F,172.0,Right,7,588626,25.0,1997-09-20,,394127,380000.0,EC,Ecuador,380000.0,EUR,https://api.sofascore.app/api/v1/player/588626/image
Carlos Arboleda,carlos-arboleda,C. Arboleda,M,173.0,,5,909664,37.0,1991-01-24,,21941,385000.0,EC,Ecuador,385000.0,EUR,https://api.sofascore.app/api/v1/player/909664/image
Francisco Mera,francisco-mera,F. Mera,M,170.0,Right,3,915158,40.0,1992-06-06,2024-12-31,5251,380000.0,EC,Ecuador,380000.0,EUR,https://api.sofascore.app/api/v1/player/915158/image
Edison Carcelen,edison-carcelen,E. Carcelén,D,180.0,Right,4,846828,31.0,1992-09-11,,21941,365000.0,EC,Ecuador,365000.0,EUR,https://api.sofascore.app/api/v1/player/846828/image
Joao Ortíz,joao-ortiz,J. Ortíz,M,177.0,,47,588630,80.0,1996-05-01,,39723,1100000.0,EC,Ecuador,1100000.0,EUR,https://api.sofascore.app/api/v1/player/588630/image
Bryan Rodriguez,rodriguez-bryan,B. Rodriguez,F,174.0,,1,1020038,77.0,1990-01-18,,394127,230000.0,EC,Ecuador,230000.0,EUR,https://api.sofascore.app/api/v1/player/1020038/image
Cristian Penilla,cristian-penilla,C. Penilla,M,174.0,Right,18,220439,17.0,1991-05-02,,213638,260000.0,EC,Ecuador,260000.0,EUR,https://api.sofascore.app/api/v1/player/220439/image
Christian Oña,christian-ona,C. Oña,M,177.0,Both,4,340197,5.0,1993-01-23,,21942,160000.0,EC,Ecuador,160000.0,EUR,https://api.sofascore.app/api/v1/player/340197/image
Marcelo Moreno,marcelo-moreno,M. Moreno,F,188.0,Right,641,33120,9.0,1987-06-18,2023-12-31,39723,290000.0,BO,Bolivia,290000.0,EUR,https://api.sofascore.app/api/v1/player/33120/image
Vilinton Branda,branda-vilinton,V. Branda,M,173.0,Left,9,1190984,70.0,2001-11-23,2024-06-30,3228,370000.0,EC,Ecuador,370000.0,EUR,https://api.sofascore.app/api/v1/player/1190984/image
Jhonny Quiñónez,jhonny-quinonez,J. Quiñónez,M,182.0,,20,881847,28.0,1998-06-11,2024-12-31,5249,660000.0,EC,Ecuador,660000.0,EUR,https://api.sofascore.app/api/v1/player/881847/image
Layan Loor,layan-loor,L. Loor,D,180.0,Left,8,1184983,18.0,2001-05-23,,21942,580000.0,EC,Ecuador,580000.0,EUR,https://api.sofascore.app/api/v1/player/1184983/image
Mateo Carabajal,mateo-carabajal,M. Carabajal,D,180.0,Left,54,896623,14.0,1997-02-21,2027-12-31,39723,1300000.0,AR,Argentina,1300000.0,EUR,https://api.sofascore.app/api/v1/player/896623/image
Fernando Gaibor,fernando-gaibor,F. Gaibor,M,177.0,Right,97,106461,17.0,1991-10-08,2023-12-31,5250,850000.0,EC,Ecuador,850000.0,EUR,https://api.sofascore.app/api/v1/player/106461/image
Manu Balda,manu-balda,M. Balda,M,173.0,Right,25,787750,9.0,1992-02-21,,5254,210000.0,EC,Ecuador,210000.0,EUR,https://api.sofascore.app/api/v1/player/787750/image
Yaimar Medina,yaimar-medina,Y. Medina,M,164.0,Left,81,1106546,51.0,2004-11-05,,39723,650000.0,EC,Ecuador,650000.0,EUR,https://api.sofascore.app/api/v1/player/1106546/image
Joshue Quinonez,quinonez-joshue,J. Quinonez,D,180.0,,52,1002950,29.0,2001-05-29,2025-12-31,5250,515000.0,EC,Ecuador,515000.0,EUR,https://api.sofascore.app/api/v1/player/1002950/image
Walter Hinostroza,walter-hinostroza,W. Hinostroza,G,,Right,1,922858,27.0,1988-10-27,2023-12-31,248196,410000.0,EC,Ecuador,410000.0,EUR,https://api.sofascore.app/api/v1/player/922858/image
Jonnathan Mina,mina-jonnathan,J. Mina,D,,Left,3,1019932,15.0,1995-03-28,,213638,380000.0,EC,Ecuador,380000.0,EUR,https://api.sofascore.app/api/v1/player/1019932/image
Jimmy Evans,evans-jimmy,J. Evans,M,182.0,Right,8,1177802,7.0,1999-03-13,2023-12-31,134976,260000.0,NG,Nigeria,260000.0,EUR,https://api.sofascore.app/api/v1/player/1177802/image
Daniel Mejia,mejia-daniel,D. Mejia,M,,,0,1604235,53.0,2005-10-24,,21942,,EC,Ecuador,,EUR,https://api.sofascore.app/api/v1/player/1604235/image
Bryan Oña,bryan-ona,B. Oña,F,177.0,,2,882068,10.0,1993-12-12,,5254,190000.0,EC,Ecuador,190000.0,EUR,https://api.sofascore.app/api/v1/player/882068/image
Sergio Sosa,sosa-sergio,S. Sosa,F,178.0,Right,3,789888,9.0,1994-03-15,,394127,160000.0,AR,Argentina,160000.0,EUR,https://api.sofascore.app/api/v1/player/789888/image
Manuel Corozo,manuel-corozo,M. Corozo,M,,,0,1103523,,1999-09-11,,241802,97000.0,EC,Ecuador,97000.0,EUR,https://api.sofascore.app/api/v1/player/1103523/image
Mayckel Uriarte,mayckel-uriarte,M. Uriarte,D,,Right,1,1117777,16.0,1999-08-13,2023-12-31,277525,52000.0,EC,Ecuador,52000.0,EUR,https://api.sofascore.app/api/v1/player/1117777/image
Jorge Pinos,jorge-pinos,J. Pinos,G,184.0,Right,16,925598,30.0,1989-10-03,,134976,280000.0,EC,Ecuador,280000.0,EUR,https://api.sofascore.app/api/v1/player/925598/image
Wilter Ayovi,wilter-ayovi,W. Ayovi,F,167.0,Right,3,826832,23.0,1997-04-17,,134976,270000.0,EC,Ecuador,270000.0,EUR,https://api.sofascore.app/api/v1/player/826832/image
Ousmane N’Dong,ousmane-n-dong,O. N’Dong,D,192.0,Right,25,1017449,25.0,1999-09-20,2023-12-31,248196,320000.0,SN,Senegal,320000.0,EUR,https://api.sofascore.app/api/v1/player/1017449/image
Daniel Clavijo,daniel-clavijo,D. Clavijo,M,173.0,,1,903650,8.0,2000-05-28,,21942,290000.0,EC,Ecuador,290000.0,EUR,https://api.sofascore.app/api/v1/player/903650/image
Ronald Perlaza,perlaza-ronald,R. Perlaza,M,175.0,,6,1485501,99.0,2005-05-11,,5249,,EC,Ecuador,,EUR,https://api.sofascore.app/api/v1/player/1485501/image
Ariel Almagro,ariel-almagro,A. Almagro,M,171.0,,0,1495599,18.0,2001-02-14,,377757,,EC,Ecuador,,EUR,https://api.sofascore.app/api/v1/player/1495599/image
Roger Arias,roger-arias,R. Arias,D,,Left,3,1103526,6.0,2000-02-26,,188850,425000.0,EC,Ecuador,425000.0,EUR,https://api.sofascore.app/api/v1/player/1103526/image
José Andrade,jose-andrade,J. Andrade,M,180.0,Right,3,883301,21.0,1993-01-14,2024-12-31,277525,310000.0,EC,Ecuador,310000.0,EUR,https://api.sofascore.app/api/v1/player/883301/image
Luciano Recalde,luciano-recalde,L. Recalde,D,184.0,Left,19,896879,6.0,1995-08-12,,5251,480000.0,AR,Argentina,480000.0,EUR,https://api.sofascore.app/api/v1/player/896879/image
Walter Chavez,walter-chavez,W. Chavez,G,183.0,,1,155764,1.0,1994-04-06,,21941,435000.0,EC,Ecuador,435000.0,EUR,https://api.sofascore.app/api/v1/player/155764/image
Gustavo Cortez,gustavo-cortez,G. Cortez,D,178.0,Left,29,846662,17.0,1997-10-11,,39723,465000.0,EC,Ecuador,465000.0,EUR,https://api.sofascore.app/api/v1/player/846662/image
Kevin Becerra,kevin-becerra,K. Becerra,D,,,1,931653,21.0,1996-01-05,,188850,360000.0,EC,Ecuador,360000.0,EUR,https://api.sofascore.app/api/v1/player/931653/image
David Cabezas,david-cabezas,D. Cabezas,G,186.0,,5,886492,12.0,1995-06-12,2023-12-31,5254,230000.0,EC,Ecuador,230000.0,EUR,https://api.sofascore.app/api/v1/player/886492/image
Adolfo Muñoz,adolfo-munoz,A. Muñoz,M,167.0,Right,29,869785,8.0,1997-12-12,,21941,270000.0,EC,Ecuador,270000.0,EUR,https://api.sofascore.app/api/v1/player/869785/image
Richard Mina,mina-richard,R. Mina,D,184.0,,31,937863,3.0,1999-07-22,2026-12-31,5257,365000.0,EC,Ecuador,365000.0,EUR,https://api.sofascore.app/api/v1/player/937863/image
Jean Carlos Estacio,jean-carlos-estacio,J. C. Estacio,M,,,1,932247,26.0,1997-10-11,,134976,235000.0,EC,Ecuador,235000.0,EUR,https://api.sofascore.app/api/v1/player/932247/image
Agustin Maziero,agustin-maziero,A. Maziero,F,179.0,Right,13,913609,39.0,1998-01-01,2023-12-31,377757,340000.0,AR,Argentina,340000.0,EUR,https://api.sofascore.app/api/v1/player/913609/image
Sebastián Assis,sebastian-assis,S. Assis,M,171.0,Right,18,976167,15.0,1993-03-04,2023-12-31,277525,450000.0,UY,Uruguay,450000.0,EUR,https://api.sofascore.app/api/v1/player/976167/image
Cristian Pellerano,cristian-pellerano,C. Pellerano,M,184.0,Right,35,787563,16.0,1982-02-01,,39723,205000.0,AR,Argentina,205000.0,EUR,https://api.sofascore.app/api/v1/player/787563/image
Jordan Chillambo,chillambo-jordan,J. Chillambo,D,,,1,1473214,23.0,1995-05-10,2023-12-31,394127,440000.0,EC,Ecuador,440000.0,EUR,https://api.sofascore.app/api/v1/player/1473214/image
Dixon Arroyo,dixon-arroyo,D. Arroyo,M,179.0,Right,272,158407,3.0,1992-06-01,2023-12-31,337602,980000.0,EC,Ecuador,980000.0,EUR,https://api.sofascore.app/api/v1/player/158407/image
Cristian Martínez,cristian-martinez,C. Martínez,F,183.0,Right,129,312194,99.0,1988-01-01,2024-06-30,277525,370000.0,CO,Colombia,370000.0,EUR,https://api.sofascore.app/api/v1/player/312194/image
Andrés Felipe Ávila,andres-felipe-avila,A. F. Ávila,D,179.0,Right,16,921961,21.0,1994-01-30,,394127,280000.0,CO,Colombia,280000.0,EUR,https://api.sofascore.app/api/v1/player/921961/image
Darwin Estuardo Quilumba Diaz,darwin-estuardo-quilumba-diaz,D. E. Q. Diaz,D,,Right,2,922104,20.0,1988-12-07,,134976,310000.0,EC,Ecuador,310000.0,EUR,https://api.sofascore.app/api/v1/player/922104/image
Steven Gomez,gomez-steven,S. Gomez,M,,,4,1461227,21.0,1997-03-18,2023-12-31,5254,220000.0,EC,Ecuador,220000.0,EUR,https://api.sofascore.app/api/v1/player/1461227/image
Olmes García,olmes-garcia,O. García,M,183.0,Right,13,314094,,1992-10-21,,494684,210000.0,CO,Colombia,210000.0,EUR,https://api.sofascore.app/api/v1/player/314094/image
Jalmar Almeida,almeida-jalmar,J. Almeida,M,,,3,1186831,11.0,1999-01-29,,5251,220000.0,EC,Ecuador,220000.0,EUR,https://api.sofascore.app/api/v1/player/1186831/image
Lucas Ontivero,lucas-ontivero,L. Ontivero,F,170.0,Left,13,384486,15.0,1994-09-09,,377757,24000.0,AR,Argentina,24000.0,EUR,https://api.sofascore.app/api/v1/player/384486/image
Luis Caicedo,luis-caicedo,L. Caicedo,D,185.0,Right,5,1169072,18.0,1997-09-24,2025-12-31,213638,485000.0,EC,Ecuador,485000.0,EUR,https://api.sofascore.app/api/v1/player/1169072/image
Jean Humanante,humanante-jean,J. Humanante,M,,,9,938611,8.0,1996-05-13,2024-12-31,188850,415000.0,EC,Ecuador,415000.0,EUR,https://api.sofascore.app/api/v1/player/938611/image
Nicolás Previtali,nicolas-previtali,N. Previtali,M,184.0,,16,906807,21.0,1995-07-07,2023-12-31,174972,420000.0,AR,Argentina,420000.0,EUR,https://api.sofascore.app/api/v1/player/906807/image
Yilmar Filigrana,yilmar-filigrana,Y. Filigrana,F,184.0,Right,14,874724,18.0,1990-11-08,,21941,245000.0,CO,Colombia,245000.0,EUR,https://api.sofascore.app/api/v1/player/874724/image
Pablo Cifuentes,pablo-cifuentes,P. Cifuentes,D,185.0,,1,873737,29.0,1988-04-17,2023-12-31,377757,335000.0,EC,Ecuador,335000.0,EUR,https://api.sofascore.app/api/v1/player/873737/image
Tommy Chamba,tommy-chamba,T. Chamba,M,172.0,,70,1404583,30.0,2004-10-23,2026-12-31,5255,290000.0,EC,Ecuador,290000.0,EUR,https://api.sofascore.app/api/v1/player/1404583/image
Henry Patta,henry-patta,H. Patta,M,165.0,Right,4,588620,7.0,1987-01-14,2023-12-31,248196,275000.0,EC,Ecuador,275000.0,EUR,https://api.sofascore.app/api/v1/player/588620/image
Jose Caicedo,caicedo-jose,J. Caicedo,M,,Left,3,1474796,37.0,2003-11-20,2023-12-31,394127,47000.0,EC,Ecuador,47000.0,EUR,https://api.sofascore.app/api/v1/player/1474796/image
Kevin Velasco,kevin-velasco,K. Velasco,M,166.0,,1,1185054,,1999-09-03,,241802,140000.0,EC,Ecuador,140000.0,EUR,https://api.sofascore.app/api/v1/player/1185054/image
Marlon Medranda,medranda-marlon,M. Medranda,D,,Left,1,1020037,26.0,1999-05-19,2025-12-31,21941,190000.0,EC,Ecuador,190000.0,EUR,https://api.sofascore.app/api/v1/player/1020037/image
Marco Montaño,marco-montano,M. Montaño,D,172.0,,3,827138,25.0,1992-09-08,,134976,370000.0,EC,Ecuador,370000.0,EUR,https://api.sofascore.app/api/v1/player/827138/image
Enzo López,enzo-lopez,E. López,F,178.0,Right,4,1022783,27.0,1998-03-10,2023-12-31,5251,270000.0,AR,Argentina,270000.0,EUR,https://api.sofascore.app/api/v1/player/1022783/image
Onofre Mejia,onofre-mejia,O. Mejia,M,178.0,Right,1,338951,5.0,1986-03-24,2023-12-31,21941,290000.0,EC,Ecuador,290000.0,EUR,https://api.sofascore.app/api/v1/player/338951/image
Jefferson Caicedo,caicedo-jefferson,J. Caicedo,F,183.0,Left,3,927271,61.0,1994-12-05,,21941,320000.0,EC,Ecuador,320000.0,EUR,https://api.sofascore.app/api/v1/player/927271/image
Jan Hurtado,jan-hurtado,J. Hurtado,F,181.0,Right,574,868777,7.0,2000-03-05,2024-06-30,5257,1300000.0,VE,Venezuela,1300000.0,EUR,https://api.sofascore.app/api/v1/player/868777/image
Jackson Rodríguez,jackson-rodriguez,J. Rodríguez,M,180.0,Left,10,1018168,20.0,1998-10-07,2024-09-16,5255,485000.0,EC,Ecuador,485000.0,EUR,https://api.sofascore.app/api/v1/player/1018168/image
Renny Sinisterra,sinisterra-renny,R. Sinisterra,F,184.0,Left,26,1131289,30.0,1997-12-10,,394127,340000.0,EC,Ecuador,340000.0,EUR,https://api.sofascore.app/api/v1/player/1131289/image
Darwin Torres,darwin-torres,D. Torres,D,178.0,Left,19,220757,23.0,1991-02-16,,7025,360000.0,UY,Uruguay,360000.0,EUR,https://api.sofascore.app/api/v1/player/220757/image
Michael Rangel,michael-rangel,M. Rangel,F,186.0,Right,140,1103938,99.0,1991-03-08,2024-06-30,65676,290000.0,CO,Colombia,290000.0,EUR,https://api.sofascore.app/api/v1/player/1103938/image
José Hernández,jose-hernandez,J. Hernández,D,180.0,Right,8,885589,12.0,1996-12-18,2024-06-30,25479,410000.0,EC,Ecuador,410000.0,EUR,https://api.sofascore.app/api/v1/player/885589/image
Alejandro Gabriel Quintana,alejandro-gabriel-quintana,A. G. Quintana,F,190.0,Right,16,868706,22.0,1992-02-20,,47701,210000.0,AR,Argentina,210000.0,EUR,https://api.sofascore.app/api/v1/player/868706/image
Alex Rangel,rangel-alex,A. Rangel,D,189.0,,8,1109883,89.0,2002-03-18,2025-12-31,21941,290000.0,EC,Ecuador,290000.0,EUR,https://api.sofascore.app/api/v1/player/1109883/image
Adonis Preciado,adonis-preciado,A. Preciado,M,178.0,Right,38,975536,77.0,1997-03-23,,5250,430000.0,EC,Ecuador,430000.0,EUR,https://api.sofascore.app/api/v1/player/975536/image
Erick Castillo,erick-castillo,E. Castillo,F,177.0,Right,74,338957,11.0,1995-02-05,,5249,465000.0,EC,Ecuador,465000.0,EUR,https://api.sofascore.app/api/v1/player/338957/image
Diego Hurtado,diego-hurtado,D. Hurtado,F,183.0,Right,3,922854,21.0,1995-06-29,,377757,105000.0,EC,Ecuador,105000.0,EUR,https://api.sofascore.app/api/v1/player/922854/image
Wilker Ángel,wilker-angel,W. Ángel,D,190.0,Right,334,147358,4.0,1993-03-18,,5249,410000.0,VE,Venezuela,410000.0,EUR,https://api.sofascore.app/api/v1/player/147358/image
Jhoanner Chávez,jhoanner-chavez,Jhoanner Chávez,D,182.0,Left,245,1002458,25.0,2002-04-24,2023-12-31,39723,2100000.0,EC,Ecuador,2100000.0,EUR,https://api.sofascore.app/api/v1/player/1002458/image
Marco Alexander Carrasco Bonilla,carrasco-bonilla-marco-alexander,M. A. C. Bonilla,D,,Right,5,966583,13.0,1993-01-03,,134976,245000.0,EC,Ecuador,245000.0,EUR,https://api.sofascore.app/api/v1/player/966583/image
Ronny Biojo,biojo-ronny,R. Biojo,D,,,1,965873,4.0,1999-07-20,2025-12-31,5251,275000.0,EC,Ecuador,275000.0,EUR,https://api.sofascore.app/api/v1/player/965873/image
Rommel Tapia,rommel-tapia,R. Tapia,M,,,1,1391980,10.0,1992-10-02,2023-12-31,377757,385000.0,EC,Ecuador,385000.0,EUR,https://api.sofascore.app/api/v1/player/1391980/image
Bryan Elian Vinan Rodriguez,bryan-elian-vinan-rodriguez,B. E. V. Rodriguez,M,172.0,Left,1,964923,77.0,2000-06-20,,277525,105000.0,EC,Ecuador,105000.0,EUR,https://api.sofascore.app/api/v1/player/964923/image
Derlis Mereles,mereles-derlis,D. Mereles,M,164.0,,15,974113,30.0,,,377757,,PY,Paraguay,,EUR,https://api.sofascore.app/api/v1/player/974113/image
Álvaro Preciado,alvaro-preciado,Á. Preciado,G,183.0,Right,9,974099,77.0,1997-11-20,,5250,52000.0,EC,Ecuador,52000.0,EUR,https://api.sofascore.app/api/v1/player/974099/image
Guillermo Rendón,guillermo-rendon,G. Rendón,D,,,8,1177429,21.0,2002-03-22,,5250,,EC,Ecuador,,EUR,https://api.sofascore.app/api/v1/player/1177429/image
Marcos Olmedo,olmedo-marcos,M. Olmedo,M,,,2,975773,15.0,1999-06-01,2024-12-31,6001,220000.0,EC,Ecuador,220000.0,EUR,https://api.sofascore.app/api/v1/player/975773/image
Jeremy Mina,mina-jeremy,J. Mina,M,,,1,1116363,16.0,2001-09-16,,21942,,EC,Ecuador,,EUR,https://api.sofascore.app/api/v1/player/1116363/image
