bigChancesCreated,totalPasses,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,keyPasses,accurateLongBallsPercentage,accuratePasses,accurateOwnHalfPasses,accurateCrosses,passToAssist,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,rating,player.id,team.id
2,1001,213,49,4,81.92,38,45.79,820,335,30,0,181,515,34.88,6.8,546338,1958
2,783,173,20,3,87.23,18,52.63,683,344,13,0,100,352,37.14,6.8,928134,1961
3,732,276,20,2,81.42,26,51.28,596,144,19,0,136,471,23.46,6.79,982405,1999
1,260,112,9,1,80.38,14,50.0,209,42,3,0,51,170,30.0,6.79,1175553,1999
2,361,99,9,1,77.84,20,45.0,281,86,12,0,80,207,21.82,6.79,1197041,1957
2,834,234,46,2,86.21,28,67.65,719,231,12,0,115,500,33.33,6.79,879902,1974
6,1321,298,48,4,80.24,58,38.4,1060,512,66,0,261,614,30.84,6.79,982174,1974
2,620,112,31,0,88.55,11,65.96,549,255,7,0,71,301,30.43,6.79,822513,1982
5,1384,266,69,3,84.9,20,51.11,1175,510,6,0,209,671,18.75,6.79,831778,1957
1,894,161,37,0,81.88,16,44.58,732,351,3,0,162,384,20.0,6.79,928137,1960
3,187,68,7,1,78.61,18,63.64,147,29,3,0,40,121,30.0,6.79,962027,1981
0,102,28,3,0,79.41,6,42.86,81,26,0,0,21,55,0.0,6.79,849301,1974
0,213,17,9,1,84.98,1,52.94,181,121,0,0,32,60,0.0,6.79,1185832,1973
5,270,84,23,1,80.0,24,71.88,216,69,6,0,54,153,23.08,6.78,1167069,1963
2,231,83,6,1,78.35,11,35.29,181,52,9,0,50,138,23.08,6.78,965764,1974
1,202,54,5,0,83.17,2,62.5,168,63,0,0,34,105,0.0,6.78,922566,1968
2,856,221,42,1,78.5,28,48.84,672,270,5,0,184,407,16.67,6.78,995071,1982
2,521,181,18,1,70.83,18,56.25,369,88,5,1,152,286,11.9,6.78,985766,1954
0,876,36,41,0,83.9,1,36.28,735,522,0,0,141,213,0.0,6.78,551810,5926
0,552,36,44,0,81.16,3,41.51,448,307,2,0,104,143,66.67,6.78,844602,1967
0,268,24,15,0,79.48,2,31.91,213,144,0,0,55,69,0.0,6.78,753662,1977
3,795,149,49,1,71.32,30,37.12,567,274,28,1,228,321,20.74,6.78,877591,1974
3,261,84,6,1,75.1,19,75.0,196,69,1,0,65,128,25.0,6.77,1087399,1961
2,418,64,20,1,72.49,8,39.22,303,160,2,0,115,145,22.22,6.77,981746,1982
0,113,28,1,0,67.26,1,50.0,76,22,1,0,37,55,12.5,6.77,21212,1958
9,611,170,30,2,84.78,26,69.77,518,210,11,0,93,319,32.35,6.77,905461,1981
3,872,242,21,1,85.32,28,67.74,744,273,16,0,128,487,27.12,6.77,924857,1981
4,438,165,9,1,76.94,22,60.0,337,62,8,0,101,283,29.63,6.77,795291,5981
1,1311,100,80,1,84.29,5,45.71,1105,690,0,0,206,415,0.0,6.77,243435,2020
1,1399,105,134,1,86.78,7,57.51,1214,843,0,0,185,371,0.0,6.77,870851,1960
0,339,111,3,0,77.88,16,16.67,264,65,18,0,75,217,17.82,6.77,1105595,1999
0,18,9,0,0,100.0,0,0.0,18,5,2,0,0,15,66.67,6.77,1110033,1961
1,153,50,10,0,80.39,11,66.67,123,32,2,0,30,93,50.0,6.77,37006,1977
0,986,90,44,1,78.6,7,33.85,775,474,0,0,211,301,0.0,6.77,249647,5926
2,395,79,15,0,84.3,11,48.39,333,182,12,0,62,163,31.58,6.77,1009920,1981
0,93,16,6,0,82.8,0,85.71,77,39,0,0,16,38,0.0,6.77,1170769,1957
0,343,56,17,0,77.55,2,45.95,266,130,0,0,77,136,0.0,6.77,330063,1958
1,519,162,23,2,79.77,19,65.71,414,121,7,0,105,300,20.0,6.76,1092354,1967
0,791,125,39,0,83.69,12,45.88,662,357,1,0,129,306,33.33,6.76,794849,1954
0,386,97,21,0,87.05,6,55.26,336,113,1,0,50,224,33.33,6.76,828839,5981
4,858,231,24,2,74.13,41,37.5,636,234,13,0,222,415,29.55,6.76,330691,1973
0,806,80,59,0,89.83,2,59.6,724,464,0,0,82,260,0.0,6.76,4811,1961
1,154,41,3,0,68.18,7,60.0,105,31,1,0,49,75,33.33,6.76,787551,1968
4,343,128,11,3,83.38,21,61.11,286,93,9,0,57,202,18.75,6.76,923951,1973
2,607,116,28,2,80.23,8,48.28,487,240,0,0,120,247,0.0,6.76,1018093,1974
0,632,131,35,1,79.91,18,59.32,505,235,10,0,127,280,16.67,6.76,870933,1973
1,177,40,1,0,63.84,8,50.0,113,42,1,0,64,72,33.33,6.76,866911,1974
1,519,37,11,0,75.34,3,21.57,391,244,0,0,128,147,0.0,6.76,158267,5926
0,500,49,41,0,84.0,1,53.25,420,282,2,0,80,140,66.67,6.76,378590,1961
0,384,16,31,0,85.94,4,50.82,330,246,0,0,54,84,0.0,6.76,312072,1960
1,82,17,3,0,58.54,3,37.5,48,18,1,0,34,31,33.33,6.76,1067641,1982
0,787,155,39,3,79.16,27,41.94,623,277,29,0,164,375,26.13,6.75,143593,1958
0,611,43,41,0,77.09,2,43.62,471,321,0,0,140,150,0.0,6.75,599700,1973
0,909,170,24,1,83.83,9,38.71,762,358,4,0,147,408,14.29,6.75,35519,1957
2,308,104,9,1,78.57,7,60.0,242,59,0,0,66,183,0.0,6.75,352838,1955
0,597,89,12,0,84.09,3,35.29,502,261,1,0,95,242,10.0,6.75,989384,1966
2,78,29,4,0,78.21,3,100.0,61,18,0,0,17,43,0.0,6.75,1464966,1974
0,121,20,1,0,73.55,2,12.5,89,48,3,0,32,44,30.0,6.75,1105836,1974
1,241,50,3,2,76.76,7,20.0,185,83,5,0,56,107,18.52,6.75,1067640,1963
0,165,35,4,0,81.21,3,26.67,134,77,1,0,31,58,16.67,6.75,1100817,1967
5,302,137,4,2,79.47,24,50.0,240,40,4,0,62,204,13.79,6.75,1170680,1999
1,206,64,14,0,80.58,12,70.0,166,50,11,0,40,127,34.38,6.75,1464248,1963
1,808,158,34,1,79.08,15,47.22,639,326,17,0,169,330,22.97,6.75,1046805,1982
0,225,70,2,1,76.0,15,40.0,171,50,4,0,54,125,22.22,6.75,106456,1966
2,126,39,0,0,77.78,5,0.0,98,26,0,0,28,72,0.0,6.75,1463912,5926
1,878,159,30,1,87.93,15,66.67,772,355,1,0,106,418,14.29,6.74,90862,1957
2,272,107,15,1,80.88,21,71.43,220,42,16,0,52,194,23.19,6.74,798127,2020
2,760,63,45,2,87.89,2,48.91,668,403,1,0,92,266,20.0,6.74,887155,1966
1,588,99,23,2,86.05,16,67.65,506,250,2,0,82,258,18.18,6.74,221636,1977
0,142,16,4,0,83.1,1,40.0,118,61,0,0,24,57,0.0,6.74,922575,1966
0,173,33,5,0,70.52,6,71.43,122,54,0,0,51,68,0.0,6.74,1007431,1960
2,376,100,18,3,73.14,17,45.0,275,94,9,0,101,190,15.52,6.74,844605,2020
2,141,50,4,1,84.4,7,66.67,119,38,0,0,22,81,0.0,6.74,994190,49202
2,427,136,15,2,71.9,18,39.47,307,87,7,0,120,227,12.73,6.73,124807,1960
1,162,52,4,1,85.19,5,26.67,138,46,3,0,24,95,20.0,6.73,358540,1982
1,244,8,7,0,90.57,2,50.0,221,181,0,0,23,40,0.0,6.73,931556,1968
0,53,10,5,0,83.02,0,71.43,44,23,0,0,9,21,0.0,6.73,1000298,1999
3,631,125,33,1,80.19,15,49.25,506,250,15,0,125,271,26.32,6.73,972373,1982
3,281,86,2,3,85.41,13,50.0,240,90,8,0,41,158,36.36,6.73,39649,1974
0,325,115,7,0,76.0,12,50.0,247,65,3,0,78,185,21.43,6.73,149710,1981
0,323,83,17,0,86.69,13,58.62,280,82,6,0,43,204,50.0,6.73,795178,2020
4,1222,356,18,1,87.81,24,39.13,1073,395,14,1,149,692,22.22,6.73,1134200,5981
0,389,32,36,0,78.15,0,50.7,304,184,0,0,85,120,0.0,6.73,1015287,1999
0,28,15,0,0,67.86,0,0.0,19,2,0,0,9,17,0.0,6.73,1463902,1999
2,450,99,10,1,78.67,7,40.0,354,165,2,0,96,191,22.22,6.73,1105833,1974
1,1038,114,66,0,87.86,6,61.68,912,508,0,0,126,404,0.0,6.73,988852,1974
1,1114,195,37,0,83.3,13,50.0,928,459,14,0,186,483,20.0,6.73,953736,49202
2,871,189,23,1,87.03,21,54.76,758,297,2,0,113,463,22.22,6.73,859970,1977
2,261,93,7,1,81.61,14,50.0,213,60,6,0,48,159,37.5,6.73,1124246,1999
2,151,29,4,1,63.58,9,100.0,96,46,2,0,55,52,66.67,6.73,945307,1960
3,684,175,12,2,83.92,16,46.15,574,232,8,0,110,350,30.77,6.73,243107,1961
0,428,82,21,0,87.85,7,70.0,376,182,0,0,52,194,0.0,6.73,358166,1967
2,808,172,21,1,86.51,6,67.74,699,294,1,0,109,406,14.29,6.73,18304,1966
0,67,16,2,0,64.18,1,40.0,43,13,1,0,24,31,16.67,6.73,948004,1999
0,234,9,8,0,85.9,1,36.36,201,146,1,0,33,56,100.0,6.73,588996,1958
0,637,89,21,0,91.84,6,72.41,585,300,2,0,52,287,100.0,6.73,242052,1966
2,400,75,17,1,82.25,13,53.13,329,151,10,0,71,188,38.46,6.72,1016930,1960
0,1157,171,50,0,83.15,13,53.76,962,507,4,0,195,459,36.36,6.72,959620,1955
5,841,311,39,2,86.92,30,75.0,731,227,12,0,110,516,28.57,6.72,823653,1954
1,157,38,3,0,86.62,6,100.0,136,58,2,0,21,80,28.57,6.72,332171,1955
1,115,38,2,1,75.65,2,40.0,87,26,0,0,28,61,0.0,6.72,1121489,1968
1,300,100,11,1,84.67,13,64.71,254,82,1,0,46,173,11.11,6.72,358538,5926
1,345,101,9,2,78.55,12,34.62,271,95,11,0,74,187,28.21,6.71,40677,5926
0,165,37,2,1,70.91,6,33.33,117,49,2,0,48,70,28.57,6.71,1018176,1982
1,346,49,15,0,85.84,7,57.69,297,143,1,0,49,155,25.0,6.71,822729,1977
0,83,27,2,0,69.88,10,25.0,58,22,10,0,25,46,52.63,6.71,1098305,1968
2,655,119,38,0,85.65,14,69.09,561,270,4,1,94,295,33.33,6.71,552164,1955
4,382,106,5,1,74.61,15,23.81,285,81,7,0,97,211,36.84,6.71,931538,1960
2,658,98,31,1,79.33,16,36.05,522,296,16,0,136,242,23.53,6.71,252781,1982
1,159,55,5,0,73.58,9,71.43,117,32,2,0,42,87,25.0,6.71,1086455,1968
0,1003,61,52,0,89.73,4,50.49,900,645,1,0,103,256,100.0,6.71,128376,1966
1,742,87,43,1,68.33,10,31.85,507,245,7,0,235,269,46.67,6.71,121221,1973
2,347,94,19,0,81.56,8,67.86,283,89,2,0,64,196,50.0,6.71,1101714,5926
1,74,20,2,1,70.27,9,50.0,52,16,1,0,22,37,16.67,6.71,174937,2020
2,697,129,35,1,82.64,9,63.64,576,260,5,0,121,321,21.74,6.71,1015292,1963
2,877,205,39,1,81.07,15,52.0,711,321,13,0,166,403,30.23,6.71,261687,1955
1,763,199,25,1,82.31,12,49.02,628,239,1,0,135,390,7.14,6.7,805038,5926
2,306,93,16,1,80.07,17,55.17,245,64,7,1,61,188,35.0,6.7,988622,1958
1,775,172,49,2,80.26,21,44.95,622,279,12,0,153,355,21.05,6.7,584432,1999
2,782,143,28,2,80.43,10,34.57,629,267,7,1,153,369,15.91,6.7,315916,1977
2,289,115,3,1,78.55,21,50.0,227,65,4,0,62,166,22.22,6.7,1009928,1981
3,97,29,4,0,69.07,5,44.44,67,17,0,0,30,50,0.0,6.7,928527,1954
1,62,16,1,0,70.97,5,33.33,44,17,0,0,18,27,0.0,6.7,329219,1954
0,27,7,0,0,74.07,1,0.0,20,7,0,0,7,13,0.0,6.7,1500254,1954
0,595,52,24,0,85.55,3,38.1,509,344,0,0,86,165,0.0,6.7,46942,1961
1,34,12,2,0,85.29,1,66.67,29,7,0,0,5,22,0.0,6.7,959005,1954
0,224,46,8,0,91.07,7,53.33,204,100,1,0,20,105,14.29,6.7,1391962,1974
0,425,25,41,0,83.76,0,61.19,356,245,0,0,69,111,0.0,6.7,804703,1982
0,10,1,0,0,70.0,1,0.0,7,3,0,0,3,4,0.0,6.7,1018671,1960
0,798,72,32,0,92.61,4,57.14,739,497,1,0,59,243,33.33,6.7,331853,1961
0,31,20,3,0,93.55,0,100.0,29,6,0,0,2,23,0.0,6.7,1172052,1954
0,7,0,0,0,85.71,0,0.0,6,6,0,0,1,0,0.0,6.7,1016865,1961
0,221,4,39,0,66.06,0,34.82,146,126,0,0,75,20,0.0,6.7,840082,1966
0,1047,223,74,0,81.85,17,55.22,857,342,3,0,190,518,14.29,6.7,964127,1999
0,192,60,1,1,69.27,5,20.0,133,44,3,0,59,92,17.65,6.7,979861,49202
0,723,27,53,0,88.8,0,59.55,642,510,0,0,81,132,0.0,6.7,37288,1982
2,762,116,33,2,85.04,7,54.1,648,369,1,0,114,280,16.67,6.7,930690,1957
1,492,155,6,3,77.03,20,40.0,379,93,8,0,113,294,16.67,6.69,790103,49202
0,43,14,0,0,88.37,2,0.0,38,13,0,0,5,25,0.0,6.69,1008700,1958
2,48,12,0,1,70.83,3,0.0,34,12,0,0,14,22,0.0,6.69,39656,1977
1,131,44,4,1,80.92,5,80.0,106,32,2,0,25,76,16.67,6.69,1106151,1955
0,104,27,0,1,83.65,4,0.0,87,23,4,0,17,68,18.18,6.69,1047201,1966
1,143,47,5,0,76.92,7,62.5,110,26,0,0,33,84,0.0,6.69,1116593,5981
0,71,24,2,0,78.87,4,100.0,56,24,0,0,15,32,0.0,6.69,981604,1966
1,319,81,17,1,82.45,7,48.57,263,133,5,1,56,135,14.71,6.69,1086990,1955
2,302,79,10,2,79.14,14,52.63,239,72,7,0,63,174,15.91,6.69,219190,1966
0,113,37,11,0,80.53,8,57.89,91,31,7,0,22,67,35.0,6.69,586662,1967
1,797,206,29,1,79.05,18,39.73,630,264,6,0,167,372,19.35,6.69,605528,5926
0,230,7,10,0,84.78,0,33.33,195,138,0,0,35,57,0.0,6.69,13338,5926
0,86,25,4,0,87.21,1,80.0,75,29,1,0,11,47,100.0,6.68,1002360,1981
0,607,36,34,0,82.21,3,38.64,499,337,3,0,108,165,27.27,6.68,923186,1974
3,659,202,32,3,84.52,15,56.14,557,173,2,0,102,386,12.5,6.68,950545,1999
2,196,91,2,2,75.51,11,33.33,148,25,1,0,48,124,9.09,6.68,840291,1981
1,173,32,9,1,71.1,6,36.0,123,61,6,0,50,68,35.29,6.68,1175493,1973
1,247,74,3,1,83.0,12,37.5,205,82,0,0,42,123,0.0,6.68,39438,1966
1,106,42,0,1,72.64,6,0.0,77,23,1,0,29,55,16.67,6.68,351432,1961
2,794,169,34,0,88.41,15,72.34,702,330,3,0,92,375,33.33,6.68,869564,1973
0,59,21,0,0,77.97,4,0.0,46,16,1,0,13,31,50.0,6.68,1464519,1961
1,701,114,41,0,90.01,12,80.39,631,299,6,0,70,338,18.18,6.68,254561,49202
0,97,8,8,0,83.51,1,61.54,81,55,0,0,16,26,0.0,6.68,355802,1957
0,42,17,3,0,88.1,0,100.0,37,7,0,0,5,30,0.0,6.68,386210,5926
1,228,70,9,1,85.09,11,90.0,194,79,1,0,34,116,10.0,6.68,1002617,1957
0,168,40,10,0,65.48,3,41.67,110,38,2,0,58,74,10.53,6.68,1160554,5926
2,459,162,18,1,68.41,29,43.9,314,90,5,0,145,229,17.24,6.68,166471,1973
0,252,55,14,1,79.37,4,41.18,200,80,5,0,52,125,25.0,6.68,840500,2020
0,223,72,7,0,70.4,9,43.75,157,42,3,0,66,118,14.29,6.68,1105790,1974
1,27,8,2,0,88.89,3,100.0,24,8,0,0,3,16,0.0,6.68,39402,1973
0,1414,292,53,0,88.33,10,53.0,1249,560,1,0,165,690,11.11,6.68,358550,5981
2,622,166,20,0,79.9,14,37.04,497,190,12,0,125,319,15.58,6.67,987589,1999
0,406,45,19,0,87.68,5,57.58,356,205,0,0,50,151,0.0,6.67,1046440,1957
0,125,34,0,0,69.6,5,0.0,87,24,3,0,38,66,33.33,6.67,1050353,1982
0,193,58,6,0,77.72,6,85.71,150,41,1,0,43,110,6.25,6.67,1199285,1957
0,211,38,5,0,88.63,4,55.56,187,107,0,0,24,80,0.0,6.67,590150,1981
1,70,11,2,0,65.71,4,66.67,46,26,0,0,24,20,0.0,6.67,801339,1982
0,130,36,3,0,82.31,6,100.0,107,46,1,0,23,62,100.0,6.67,146308,1967
0,84,26,1,0,75.0,6,100.0,63,25,0,0,21,38,0.0,6.67,989407,1955
3,378,122,14,2,80.69,20,73.68,305,90,2,0,73,217,15.38,6.67,871162,5926
1,148,53,5,0,83.78,7,83.33,124,31,2,0,24,95,25.0,6.67,870578,2020
0,32,8,0,0,59.38,2,0.0,19,6,0,0,13,13,0.0,6.67,1035765,1957
0,166,2,18,0,81.33,0,38.3,135,123,0,0,31,12,0.0,6.67,166491,5981
1,653,155,25,0,81.32,14,59.52,531,196,9,0,122,344,16.36,6.67,311394,1966
0,496,82,12,0,79.44,4,35.29,394,209,5,0,102,190,17.24,6.67,1047680,1968
0,207,37,8,1,66.67,7,25.0,138,60,6,0,69,84,23.08,6.66,841336,1973
1,323,88,12,1,84.52,12,54.55,273,92,8,0,50,189,33.33,6.66,931521,49202
0,31,13,0,0,83.87,2,0.0,26,3,1,0,5,24,33.33,6.66,110781,1982
0,124,16,7,0,81.45,0,38.89,101,49,1,0,23,53,16.67,6.66,1002415,1955
2,860,166,34,0,74.07,18,36.17,637,311,1,0,223,327,1.92,6.66,871209,1960
2,117,40,5,1,76.07,9,45.45,89,26,5,0,28,68,27.78,6.66,158411,1973
0,270,48,8,0,77.41,4,50.0,209,101,0,0,61,108,0.0,6.66,1136896,1968
2,225,58,11,0,90.67,7,91.67,204,82,5,0,21,127,17.24,6.65,837871,1958
1,306,79,19,1,77.45,16,59.38,237,84,11,1,69,164,31.43,6.65,846280,1957
0,71,26,2,0,73.24,3,28.57,52,12,1,0,19,41,10.0,6.65,795020,49202
0,234,24,7,0,85.9,1,46.67,201,122,0,0,33,79,0.0,6.65,83506,1966
1,114,25,8,0,86.84,2,66.67,99,47,1,0,15,53,14.29,6.65,879591,1981
0,9,4,0,0,88.89,0,0.0,8,1,0,0,1,7,0.0,6.65,1180918,1974
0,96,19,5,0,76.04,1,55.56,73,28,1,0,23,46,10.0,6.65,1097858,1999
0,101,3,8,0,79.21,0,50.0,80,59,0,0,21,21,0.0,6.65,249251,1982
0,299,55,22,0,80.6,5,66.67,241,105,1,0,58,137,20.0,6.65,822510,1982
0,305,66,30,0,83.28,3,76.92,254,116,1,0,51,139,50.0,6.65,1117513,1963
1,498,190,24,1,83.53,22,72.73,416,110,4,0,82,310,16.0,6.65,358554,5981
0,49,12,1,0,67.35,1,50.0,33,10,0,0,16,23,0.0,6.65,33119,1960
2,624,159,5,1,83.97,19,23.81,524,219,7,0,100,312,41.18,6.64,1185617,1961
0,562,75,41,0,84.34,4,62.12,474,256,1,0,88,219,14.29,6.64,973293,1967
0,312,63,10,0,75.96,8,33.33,237,111,6,0,75,132,13.04,6.64,1389980,1968
0,57,18,3,0,80.7,1,100.0,46,15,0,0,11,31,0.0,6.64,845433,1963
0,63,5,2,0,80.95,0,40.0,51,32,0,0,12,19,0.0,6.64,329201,1968
1,448,85,9,1,84.82,12,47.37,380,151,1,0,68,230,10.0,6.64,925142,1982
2,1095,79,46,0,87.31,7,44.66,956,629,1,0,139,328,50.0,6.64,876625,1966
0,361,58,8,0,91.69,2,57.14,331,177,0,0,30,154,0.0,6.64,220094,1966
0,200,41,10,0,71.5,7,38.46,143,67,3,0,57,79,15.0,6.64,1047204,1955
0,150,26,11,0,79.33,3,68.75,119,61,2,0,31,60,28.57,6.64,592568,1960
0,631,98,18,0,83.99,8,50.0,530,287,4,0,101,247,16.67,6.64,1116955,1981
1,250,37,12,0,86.0,2,54.55,215,120,0,0,35,95,0.0,6.64,76444,1968
0,35,16,0,0,77.14,2,0.0,27,5,0,0,8,22,0.0,6.63,985427,1963
0,93,35,3,0,78.49,5,75.0,73,15,0,0,20,58,0.0,6.63,1494695,5926
0,15,3,0,0,66.67,0,0.0,10,3,0,0,5,7,0.0,6.63,1170773,1957
0,53,12,0,0,94.34,1,0.0,50,20,0,0,3,30,0.0,6.63,870760,1999
0,46,11,0,0,78.26,5,0.0,36,10,3,0,10,29,75.0,6.63,912781,1973
0,20,8,1,0,75.0,2,100.0,15,2,2,0,5,15,66.67,6.63,1471221,1977
0,40,7,3,0,87.5,0,50.0,35,21,0,0,5,14,0.0,6.63,978638,1954
0,368,20,20,0,81.25,1,40.82,299,225,0,0,69,74,0.0,6.63,1109577,1982
0,799,85,33,0,81.23,5,37.5,649,388,3,0,150,264,10.71,6.63,997023,1966
1,113,34,3,1,76.99,6,75.0,87,28,1,0,26,60,50.0,6.63,822783,1974
0,131,43,4,1,65.65,6,80.0,86,25,0,0,45,61,0.0,6.63,842076,1982
0,195,26,11,0,83.59,0,45.83,163,98,0,0,32,65,0.0,6.63,1047422,1955
2,372,123,11,1,78.76,11,57.89,293,92,3,0,79,204,10.34,6.63,822524,1954
0,158,35,9,0,81.01,3,81.82,128,48,0,0,30,80,0.0,6.63,922601,1954
0,423,19,27,0,82.03,1,42.19,347,250,0,0,76,97,0.0,6.63,841808,2020
0,853,104,61,0,81.95,7,49.59,699,403,4,0,154,300,28.57,6.63,923000,1957
0,295,37,12,0,78.98,3,46.15,233,133,1,0,62,101,33.33,6.63,84847,1982
0,152,33,2,0,69.08,3,33.33,105,34,2,0,47,73,22.22,6.63,1133743,1967
0,105,35,6,0,75.24,4,54.55,79,21,4,0,26,62,25.0,6.63,896248,1973
0,278,57,7,0,83.09,8,41.18,231,108,2,0,47,125,8.7,6.63,243271,1955
0,76,25,7,0,77.63,5,70.0,59,17,7,0,17,49,41.18,6.63,77375,1973
0,109,29,1,0,85.32,6,25.0,93,37,8,0,16,64,53.33,6.62,1018871,1960
0,207,63,8,1,78.26,12,72.73,162,57,3,0,45,108,11.11,6.62,1211632,1957
0,505,63,16,0,85.15,8,41.03,430,257,5,0,75,178,29.41,6.62,870804,1968
2,83,28,3,1,77.11,8,100.0,64,19,2,0,19,47,20.0,6.62,1462989,1958
1,82,18,0,1,62.2,4,0.0,51,22,0,0,31,29,0.0,6.62,1194689,1973
0,24,10,0,0,79.17,2,0.0,19,8,0,0,5,11,0.0,6.62,994017,1973
1,181,70,1,1,81.77,7,16.67,148,33,1,0,33,116,8.33,6.62,1086339,5926
0,137,23,4,0,78.1,2,40.0,107,52,0,0,30,55,0.0,6.62,1105779,1974
2,330,70,19,1,80.61,9,38.0,266,122,11,1,64,155,28.95,6.62,794874,1973
3,194,52,2,2,70.62,14,33.33,137,59,1,0,57,79,16.67,6.61,1173457,1961
2,89,39,3,0,78.65,7,75.0,70,16,2,0,19,56,16.67,6.61,822523,1973
0,59,7,3,0,69.49,1,37.5,41,21,1,0,18,21,33.33,6.61,1112484,1954
1,128,39,1,0,82.81,6,25.0,106,35,4,0,22,75,22.22,6.61,1009556,49202
0,134,41,0,0,79.85,1,0.0,107,28,0,0,27,79,0.0,6.61,1130178,49202
0,327,49,5,0,87.16,1,41.67,285,126,0,0,42,159,0.0,6.61,942426,1981
1,59,12,2,0,61.02,3,100.0,36,14,2,0,23,24,66.67,6.6,868864,1982
1,283,55,9,1,74.2,4,22.5,210,110,3,0,73,103,7.69,6.6,981019,1968
0,18,6,0,0,55.56,1,0.0,10,2,0,0,8,8,0.0,6.6,329027,1967
0,18,10,1,0,88.89,3,100.0,16,3,0,0,2,13,0.0,6.6,931508,1960
0,79,23,1,0,86.08,1,100.0,68,30,0,0,11,38,0.0,6.6,1106509,1967
0,97,12,3,0,68.04,0,27.27,66,32,0,0,31,34,0.0,6.6,1117180,5926
0,205,60,9,0,80.0,5,47.37,164,56,7,0,41,115,24.14,6.6,987168,49202
0,8,1,1,0,50.0,0,100.0,4,2,0,0,4,2,0.0,6.6,1066717,1963
0,11,2,0,0,54.55,1,0.0,6,2,0,0,5,4,0.0,6.6,1390545,1974
0,2,0,0,0,100.0,0,0.0,2,2,0,0,0,0,0.0,6.6,981635,1967
0,38,9,3,0,84.21,1,60.0,32,15,1,0,6,18,50.0,6.6,1066714,1968
0,34,12,0,0,67.65,2,0.0,23,6,0,0,11,17,0.0,6.6,831085,1968
0,1,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0.0,6.6,1411222,1963
0,63,24,4,0,93.65,2,100.0,59,19,3,0,4,43,37.5,6.6,881153,1954
0,13,0,2,0,84.62,0,50.0,11,11,0,0,2,0,0.0,6.6,914481,5926
0,1,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0.0,6.6,1170722,1968
0,8,5,1,0,100.0,0,100.0,8,2,0,0,0,6,0.0,6.6,1174196,1955
0,3,1,0,0,66.67,1,0.0,2,0,0,0,1,2,0.0,6.6,1471239,1977
0,17,2,0,0,100.0,0,0.0,17,13,0,0,0,4,0.0,6.6,1488136,1977
0,5,2,0,0,100.0,0,0.0,5,2,0,0,0,3,0.0,6.6,1584796,5926
0,4,1,0,0,100.0,0,0.0,4,0,0,0,0,4,0.0,6.6,1412633,49202
0,2,0,0,0,100.0,0,0.0,2,1,0,0,0,1,0.0,6.6,1106530,1973
0,2,1,0,0,100.0,0,0.0,2,0,0,0,0,2,0.0,6.6,1133282,5981
0,26,6,1,0,73.08,0,100.0,19,8,0,0,7,11,0.0,6.6,146415,5926
0,98,18,13,0,85.71,2,81.25,84,44,1,0,14,41,12.5,6.6,973847,1968
0,209,17,7,0,92.34,0,63.64,193,121,0,0,16,72,0.0,6.6,84845,1961
0,190,69,6,0,73.68,9,42.86,140,42,4,0,50,102,28.57,6.6,1396009,1982
0,812,165,47,0,88.79,9,67.14,721,300,3,0,91,424,16.67,6.6,875294,1981
0,119,34,0,1,72.27,3,0.0,86,26,0,0,33,60,0.0,6.59,1199435,1966
1,414,95,19,2,77.05,16,36.54,319,131,13,0,95,201,22.41,6.59,1174770,1973
0,203,51,5,0,82.27,6,55.56,167,54,2,0,36,115,40.0,6.59,840077,49202
0,391,61,14,0,84.65,3,51.85,331,175,0,0,60,156,0.0,6.59,243239,1982
0,189,35,7,0,76.72,4,70.0,145,69,2,0,44,78,22.22,6.59,1020610,1966
0,121,23,2,1,68.6,5,40.0,83,33,1,0,38,51,100.0,6.59,123208,5926
0,367,98,10,0,86.92,7,55.56,319,131,1,0,48,189,10.0,6.59,18342,1967
0,175,52,4,0,84.0,6,100.0,147,52,2,0,28,97,16.67,6.59,1106667,1957
0,343,13,26,0,83.38,0,45.61,286,203,0,0,57,83,0.0,6.59,940611,1974
0,151,37,14,0,79.47,4,53.85,120,40,0,0,31,80,0.0,6.59,922570,1960
0,162,8,13,0,74.07,1,36.11,120,86,0,0,42,34,0.0,6.59,168745,5926
0,251,35,17,0,85.26,3,68.0,214,110,0,0,37,104,0.0,6.58,922556,2020
1,252,74,10,0,77.78,4,45.45,196,59,1,0,56,138,9.09,6.58,1463904,1999
0,95,28,4,0,87.37,3,66.67,83,29,3,0,12,57,30.0,6.58,863283,1957
1,95,27,1,1,76.84,4,100.0,73,23,0,0,22,50,0.0,6.58,1046496,1954
0,29,8,3,0,82.76,0,100.0,24,8,0,0,5,16,0.0,6.58,1067634,1954
2,81,17,0,0,86.42,2,0.0,70,39,1,0,11,32,50.0,6.58,1036002,1961
0,76,15,0,0,65.79,0,0.0,50,23,0,0,26,27,0.0,6.58,60472,1968
1,267,71,9,0,87.64,5,64.29,234,98,2,0,33,138,18.18,6.58,190151,1960
0,50,3,2,0,72.0,0,28.57,36,20,0,0,14,16,0.0,6.58,1584795,5926
0,104,23,8,0,70.19,5,57.14,73,31,2,0,31,44,16.67,6.58,807767,1982
