goals,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,expectedGoals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,rating,player.id,team.id
0,59.62,7,0,0,1,0.67,14,0.0,0,0,1,0,2,0,0,0,0.0,31,5,0,0,0,0.0,6.71,931538,1960
2,33.33,5,0,1,0,0.96,15,13.33,5,0,0,0,2,0,1,2,0.0,3,8,0,1,0,20.0,6.71,252781,1982
2,57.14,0,0,0,0,1.06,6,33.33,0,0,4,0,3,0,0,1,0.0,28,3,0,2,1,0.0,6.71,1086455,1968
0,100.0,2,0,0,1,0.58,9,0.0,0,0,0,1,2,0,0,0,0.0,1,5,0,0,0,0.0,6.71,128376,1966
3,30.0,9,0,0,1,4.0,35,8.57,0,2,2,2,11,1,0,1,100.0,3,15,1,3,0,0.0,6.71,121221,1973
1,77.78,3,0,0,0,1.89,14,7.14,0,1,1,3,5,0,0,0,0.0,7,6,0,1,0,0.0,6.71,1101714,5926
2,40.0,0,0,0,1,1.58,10,20.0,0,1,6,0,4,0,0,1,0.0,2,6,0,2,0,0.0,6.71,174937,2020
2,81.13,9,0,2,0,1.07,33,6.06,1,0,2,0,10,0,0,0,0.0,43,14,0,0,2,0.0,6.71,1015292,1963
1,51.11,4,1,1,1,0.54,17,5.88,1,0,0,0,4,0,1,0,0.0,23,9,0,0,1,100.0,6.71,261687,1955
1,53.85,4,0,1,0,1.46,18,5.56,0,0,0,1,5,0,0,0,0.0,14,9,0,0,1,0.0,6.7,805038,5926
0,46.43,4,0,0,0,0.87,11,0.0,1,0,0,1,4,0,0,0,0.0,13,3,0,0,0,0.0,6.7,988622,1958
0,54.55,4,0,0,2,0.36,12,0.0,0,0,0,0,1,0,0,0,0.0,12,7,0,0,0,0.0,6.7,584432,1999
0,52.08,2,1,0,0,0.53,10,0.0,0,0,1,2,3,0,0,0,0.0,25,5,0,0,0,0.0,6.7,315916,1977
1,58.33,3,0,0,0,2.68,17,5.88,0,0,14,4,8,0,0,0,0.0,21,6,0,1,1,0.0,6.7,1009928,1981
1,50.0,4,0,0,1,2.52,17,5.88,0,0,2,4,7,0,0,1,0.0,6,6,0,1,0,0.0,6.7,928527,1954
1,33.33,0,0,0,1,2.33,14,7.14,0,1,8,2,3,0,0,0,0.0,1,11,0,1,0,0.0,6.7,329219,1954
1,40.0,1,0,0,1,0.99,8,12.5,0,0,1,1,3,0,0,0,0.0,2,4,0,1,1,0.0,6.7,1500254,1954
0,100.0,2,0,0,0,0.73,10,0.0,3,0,1,1,3,0,0,0,0.0,10,5,0,0,0,0.0,6.7,46942,1961
0,71.43,1,0,0,0,0.68,4,0.0,0,0,1,1,0,0,0,0,0.0,5,3,0,0,0,0.0,6.7,959005,1954
0,100.0,0,0,0,0,0.37,2,0.0,0,0,0,1,1,0,0,0,0.0,2,1,0,0,0,0.0,6.7,1391962,1974
0,100.0,0,0,0,0,0.28,2,0.0,0,0,0,1,0,0,0,0,0.0,1,2,0,0,0,0.0,6.7,804703,1982
0,0.0,1,0,0,0,0.24,4,0.0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0.0,6.7,1018671,1960
0,55.56,0,0,0,0,0.09,3,0.0,0,0,0,0,1,0,0,0,0.0,5,2,0,0,0,0.0,6.7,331853,1961
0,85.71,1,0,0,0,0.06,2,0.0,0,0,0,0,0,0,0,0,0.0,6,1,0,0,0,0.0,6.7,1172052,1954
0,100.0,0,0,0,0,0.03,1,0.0,0,0,1,0,0,0,0,0,0.0,2,1,0,0,0,0.0,6.7,1016865,1961
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.7,840082,1966
1,75.0,7,0,0,0,1.2,22,4.55,0,0,1,0,6,0,0,1,0.0,18,9,0,1,0,0.0,6.7,964127,1999
5,53.33,3,0,1,1,3.41,19,26.32,0,0,6,1,7,1,0,1,100.0,8,9,1,4,4,0.0,6.7,979861,49202
0,100.0,1,0,0,0,0.49,6,0.0,0,0,0,0,3,0,0,0,0.0,2,2,0,0,0,0.0,6.7,37288,1982
0,56.25,8,0,0,0,0.72,18,0.0,0,0,1,0,4,0,0,0,0.0,9,6,0,0,0,0.0,6.7,930690,1957
0,55.32,3,2,0,0,1.03,15,0.0,0,0,6,1,4,0,0,0,0.0,26,8,0,0,0,0.0,6.69,790103,49202
2,50.0,1,1,0,0,0.89,5,40.0,0,0,0,0,3,0,0,0,0.0,6,1,0,2,2,0.0,6.69,1008700,1958
1,100.0,1,0,0,0,0.92,7,14.29,0,0,3,1,1,0,0,1,0.0,2,5,0,1,0,0.0,6.69,39656,1977
2,54.55,3,0,0,0,1.45,10,20.0,0,0,1,0,3,0,0,1,0.0,12,4,0,2,1,0.0,6.69,1106151,1955
1,55.56,4,0,0,0,0.98,7,14.29,2,0,1,0,2,0,0,0,0.0,5,1,0,1,1,0.0,6.69,1047201,1966
1,55.0,5,0,0,2,1.32,17,5.88,0,1,0,1,1,0,0,0,0.0,11,11,0,1,0,0.0,6.69,1116593,5981
1,50.0,5,0,0,1,1.25,14,7.14,0,0,1,1,3,0,0,1,0.0,9,6,0,1,0,0.0,6.69,981604,1966
0,63.64,1,0,0,0,0.07,2,0.0,0,0,1,0,1,0,0,0,0.0,7,0,0,0,0,0.0,6.69,1086990,1955
2,41.82,8,1,0,1,4.26,36,5.56,0,0,16,5,9,1,0,0,100.0,23,19,1,2,2,0.0,6.69,219190,1966
0,87.5,3,0,0,1,0.88,12,0.0,1,0,4,1,2,0,0,0,0.0,7,7,0,0,0,0.0,6.69,586662,1967
3,62.5,4,0,2,0,0.66,10,30.0,0,0,0,2,4,0,0,2,0.0,35,2,0,1,1,0.0,6.69,605528,5926
0,0.0,1,0,0,0,0.03,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.69,13338,5926
0,50.0,1,0,0,0,0.24,4,0.0,0,0,0,0,2,0,0,0,0.0,3,1,0,0,0,0.0,6.68,1002360,1981
0,40.0,1,0,0,0,0.48,4,0.0,0,0,2,1,1,0,0,0,0.0,6,2,0,0,0,0.0,6.68,923186,1974
3,48.28,5,0,0,0,2.51,21,14.29,0,1,1,2,7,0,0,1,0.0,14,9,0,3,1,0.0,6.68,950545,1999
2,52.17,5,0,0,1,3.08,21,9.52,0,0,11,5,9,0,0,1,0.0,12,7,0,2,1,0.0,6.68,840291,1981
0,71.43,0,0,0,0,0.17,2,0.0,0,0,0,0,0,0,0,0,0.0,5,2,0,0,0,0.0,6.68,1175493,1973
3,42.86,4,0,0,2,2.61,24,12.5,0,1,3,5,11,0,0,0,0.0,3,9,0,3,2,0.0,6.68,39438,1966
1,57.14,2,0,0,0,2.01,12,8.33,0,0,3,2,5,0,0,0,0.0,4,5,0,1,1,0.0,6.68,351432,1961
1,60.0,0,0,0,0,1.84,13,7.69,0,0,1,3,1,0,0,0,0.0,12,12,0,1,1,0.0,6.68,869564,1973
0,52.63,1,0,0,0,0.25,4,0.0,0,0,0,0,0,0,0,0,0.0,10,3,0,0,0,0.0,6.68,1464519,1961
0,76.19,4,0,0,0,0.2,7,0.0,2,0,0,0,1,0,0,0,0.0,16,2,0,0,0,0.0,6.68,254561,49202
0,0.0,1,0,0,0,0.04,2,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,6.68,355802,1957
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,6.68,386210,5926
1,66.67,1,0,0,0,0.84,4,25.0,0,0,1,0,2,0,0,0,0.0,6,1,0,1,1,0.0,6.68,1002617,1957
1,44.44,1,0,0,0,0.52,9,11.11,0,0,2,1,4,0,0,0,0.0,4,4,0,1,1,0.0,6.68,1160554,5926
4,41.27,11,0,1,2,3.75,45,8.89,0,0,5,4,16,0,0,0,0.0,26,18,0,3,4,0.0,6.68,166471,1973
0,77.78,4,0,0,0,0.28,7,0.0,0,0,0,0,1,0,0,0,0.0,7,2,0,0,0,0.0,6.68,840500,2020
0,52.5,8,1,0,1,1.79,28,0.0,4,0,5,3,8,0,0,0,0.0,21,12,0,0,0,0.0,6.68,1105790,1974
0,80.0,2,0,0,1,0.39,6,0.0,0,0,1,0,2,0,0,0,0.0,4,2,0,0,0,0.0,6.68,39402,1973
0,65.0,3,0,0,0,0.16,5,0.0,0,0,0,0,0,0,0,0,0.0,13,2,0,0,0,0.0,6.68,358550,5981
0,54.55,0,0,0,0,0.23,6,0.0,0,0,2,1,1,0,0,0,0.0,18,5,0,0,0,0.0,6.67,987589,1999
0,66.67,0,0,0,0,0.08,3,0.0,0,0,0,0,1,0,0,0,0.0,2,2,0,0,0,0.0,6.67,1046440,1957
1,52.94,5,0,0,0,1.23,13,7.69,0,0,1,3,2,0,0,1,0.0,9,6,0,1,0,0.0,6.67,1050353,1982
1,51.43,2,1,0,0,0.58,7,14.29,0,1,2,0,4,0,0,0,0.0,18,1,0,1,0,0.0,6.67,1199285,1957
0,60.0,1,0,0,0,0.02,1,0.0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,6.67,590150,1981
0,40.0,1,0,0,1,0.89,11,0.0,1,0,4,0,5,0,0,0,0.0,2,5,0,0,0,0.0,6.67,801339,1982
3,36.36,2,0,0,1,1.68,13,23.08,0,1,1,2,5,0,0,1,0.0,4,6,0,3,1,0.0,6.67,146308,1967
2,50.0,3,0,0,0,1.87,12,16.67,0,0,6,1,7,0,0,1,0.0,1,2,0,2,1,0.0,6.67,989407,1955
5,45.1,11,0,1,0,3.46,36,13.89,0,0,0,1,13,0,0,4,0.0,23,12,0,4,1,0.0,6.67,871162,5926
0,52.94,3,0,0,0,0.53,8,0.0,0,0,0,0,3,0,0,0,0.0,18,2,0,0,0,0.0,6.67,870578,2020
0,14.29,0,0,0,0,0.11,3,0.0,0,0,0,0,1,0,0,0,0.0,1,2,0,0,0,0.0,6.67,1035765,1957
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.67,166491,5981
2,0.0,9,0,1,0,1.38,31,6.45,4,0,0,0,9,0,0,2,0.0,0,13,0,1,0,0.0,6.67,311394,1966
0,48.0,3,0,0,0,0.32,10,0.0,0,0,1,0,3,0,0,0,0.0,24,4,0,0,0,0.0,6.67,1047680,1968
1,46.15,3,0,1,0,0.24,8,12.5,4,0,1,0,5,0,1,1,0.0,6,0,0,0,0,25.0,6.66,841336,1973
2,53.33,4,0,1,0,0.81,14,14.29,3,0,0,0,5,0,1,0,0.0,8,5,0,1,2,33.33,6.66,931521,49202
1,16.67,0,0,1,0,0.3,4,25.0,0,0,0,0,2,0,0,0,0.0,1,2,0,0,1,0.0,6.66,110781,1982
0,33.33,2,0,0,0,0.32,8,0.0,2,0,0,0,2,0,0,0,0.0,2,4,0,0,0,0.0,6.66,1002415,1955
2,50.0,6,1,0,0,2.22,27,7.41,0,2,3,1,4,0,0,0,0.0,28,17,0,2,0,0.0,6.66,871209,1960
0,50.0,1,0,0,0,0.27,6,0.0,0,0,0,0,2,0,0,0,0.0,7,3,0,0,0,0.0,6.66,158411,1973
0,63.64,0,0,0,0,0.09,4,0.0,0,0,2,0,3,0,0,0,0.0,7,1,0,0,0,0.0,6.66,1136896,1968
0,50.0,8,0,0,1,1.13,17,0.0,1,0,0,2,5,0,0,0,0.0,5,4,0,0,0,0.0,6.65,837871,1958
0,33.33,7,0,0,0,0.8,23,0.0,6,0,0,2,8,0,0,0,0.0,5,8,0,0,0,0.0,6.65,846280,1957
0,73.68,3,0,0,0,0.57,12,0.0,0,0,6,0,4,0,0,0,0.0,14,5,0,0,0,0.0,6.65,795020,49202
0,0.0,3,0,0,0,0.34,5,0.0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0.0,6.65,83506,1966
0,0.0,0,0,0,0,0.12,5,0.0,0,0,0,0,2,0,0,0,0.0,0,3,0,0,0,0.0,6.65,879591,1981
0,0.0,0,0,0,0,0.07,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.65,1180918,1974
0,100.0,0,0,0,0,0.06,3,0.0,0,0,0,0,1,0,0,0,0.0,1,2,0,0,0,0.0,6.65,1097858,1999
0,0.0,0,0,0,0,0.02,1,0.0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.65,249251,1982
0,71.43,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,6.65,822510,1982
0,42.86,3,0,0,0,0.48,5,0.0,0,0,0,1,1,0,0,0,0.0,3,1,0,0,0,0.0,6.65,1117513,1963
5,42.86,8,0,0,2,9.53,48,10.42,0,0,7,11,18,5,0,5,80.0,6,22,4,5,0,0.0,6.65,358554,5981
1,50.0,0,1,0,0,0.84,8,12.5,0,0,5,1,5,0,0,1,0.0,2,3,0,1,0,0.0,6.65,33119,1960
0,59.09,3,0,0,0,0.32,9,0.0,0,0,1,0,2,0,0,0,0.0,26,4,0,0,0,0.0,6.64,1185617,1961
0,33.33,5,0,0,0,0.36,10,0.0,0,0,0,0,1,0,0,0,0.0,4,4,0,0,0,0.0,6.64,973293,1967
0,54.05,2,0,0,0,0.16,7,0.0,0,0,0,0,3,0,0,0,0.0,20,2,0,0,0,0.0,6.64,1389980,1968
0,50.0,3,0,0,0,0.38,4,0.0,0,0,1,0,0,0,0,0,0.0,4,1,0,0,0,0.0,6.64,845433,1963
0,50.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.64,329201,1968
2,25.0,6,0,0,0,0.84,13,15.38,1,0,2,1,4,0,0,2,0.0,4,3,0,2,0,0.0,6.64,925142,1982
0,100.0,3,0,0,1,0.72,12,0.0,0,0,0,1,3,0,0,0,0.0,7,6,0,0,0,0.0,6.64,876625,1966
0,57.89,0,0,0,0,0.18,4,0.0,0,0,0,0,3,0,0,0,0.0,11,1,0,0,0,0.0,6.64,220094,1966
0,44.44,1,0,0,0,0.12,5,0.0,0,0,1,0,1,0,0,0,0.0,4,3,0,0,0,0.0,6.64,1047204,1955
0,66.67,0,0,0,1,0.1,2,0.0,0,0,0,0,1,0,0,0,0.0,2,1,0,0,0,0.0,6.64,592568,1960
1,35.29,0,0,0,0,0.45,3,33.33,0,0,1,0,2,0,0,0,0.0,12,1,0,1,1,0.0,6.64,1116955,1981
0,80.0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0.0,4,0,0,0,0,0.0,6.64,76444,1968
1,75.0,0,0,0,1,1.19,4,25.0,0,1,2,2,2,0,0,0,0.0,3,2,0,1,0,0.0,6.63,985427,1963
1,77.78,2,0,0,0,0.92,10,10.0,0,0,1,2,5,0,0,0,0.0,14,3,0,1,1,0.0,6.63,1494695,5926
1,0.0,2,0,0,0,0.86,4,25.0,0,0,0,0,1,0,0,1,0.0,0,1,0,1,0,0.0,6.63,1170773,1957
0,0.0,1,0,0,0,0.02,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.63,870760,1999
0,71.43,0,0,0,0,0.02,1,0.0,0,0,2,0,0,0,0,0,0.0,5,1,0,0,0,0.0,6.63,912781,1973
0,50.0,1,0,0,0,0.01,1,0.0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,6.63,1471221,1977
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.63,978638,1954
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,6.63,1109577,1982
0,72.5,4,0,0,0,0.61,10,0.0,0,0,0,1,2,0,0,0,0.0,29,4,0,0,0,0.0,6.63,997023,1966
0,60.0,1,0,0,1,1.75,10,0.0,0,0,4,3,2,0,0,0,0.0,3,7,0,0,0,0.0,6.63,822783,1974
1,25.0,1,0,0,0,0.36,8,12.5,0,0,1,0,3,0,0,0,0.0,2,4,0,1,1,0.0,6.63,842076,1982
0,0.0,0,0,0,1,0.33,4,0.0,0,0,0,1,0,0,0,0,0.0,0,4,0,0,0,0.0,6.63,1047422,1955
3,42.86,9,0,1,1,3.06,28,10.71,0,1,4,4,10,0,0,0,0.0,27,9,0,2,2,0.0,6.63,822524,1954
0,61.9,3,0,0,1,1.49,13,0.0,0,0,0,1,3,0,0,0,0.0,13,7,0,0,0,0.0,6.63,922601,1954
0,50.0,0,0,0,0,0.12,3,0.0,0,0,1,0,0,0,0,0,0.0,1,3,0,0,0,0.0,6.63,841808,2020
0,25.0,0,0,0,0,0.23,4,0.0,0,0,1,0,0,0,0,0,0.0,1,4,0,0,0,0.0,6.63,923000,1957
0,85.71,0,0,0,0,0.61,8,0.0,0,0,1,1,1,0,0,0,0.0,6,7,0,0,0,0.0,6.63,84847,1982
0,62.5,1,1,0,0,1.42,11,0.0,0,0,2,2,4,0,0,0,0.0,10,6,0,0,0,0.0,6.63,1133743,1967
0,50.0,5,0,0,0,0.72,14,0.0,0,0,1,0,4,0,0,0,0.0,14,5,0,0,0,0.0,6.63,896248,1973
0,58.33,0,0,0,1,0.44,5,0.0,0,0,1,1,2,0,0,0,0.0,14,3,0,0,0,0.0,6.63,243271,1955
0,80.0,0,0,0,0,0.06,2,0.0,0,0,1,0,1,0,0,0,0.0,4,1,0,0,0,0.0,6.63,77375,1973
2,57.14,2,0,0,0,1.22,6,33.33,0,0,0,0,2,0,0,2,0.0,4,2,0,2,0,0.0,6.62,1018871,1960
1,52.05,4,1,1,0,0.49,15,6.67,0,0,1,0,5,0,0,0,0.0,38,6,0,0,1,0.0,6.62,1211632,1957
0,52.38,4,0,0,0,0.88,12,0.0,2,0,0,1,4,0,0,0,0.0,11,4,0,0,0,0.0,6.62,870804,1968
0,40.0,4,0,0,1,1.59,12,0.0,0,0,1,1,2,0,0,0,0.0,8,6,0,0,0,0.0,6.62,1462989,1958
1,33.33,2,0,0,0,0.23,5,20.0,0,0,3,0,2,0,0,0,0.0,3,1,0,1,1,0.0,6.62,1194689,1973
0,88.89,1,0,0,0,0.81,8,0.0,2,0,1,2,2,0,0,0,0.0,8,5,0,0,0,0.0,6.62,994017,1973
1,36.36,1,0,1,0,0.33,6,16.67,0,0,0,0,5,0,0,1,0.0,8,0,0,0,0,0.0,6.62,1086339,5926
1,33.33,2,0,0,0,1.22,5,20.0,0,1,1,0,2,0,0,0,0.0,1,1,0,1,0,0.0,6.62,1105779,1974
0,46.15,0,0,0,1,0.1,4,0.0,0,0,0,0,1,0,0,0,0.0,6,3,0,0,0,0.0,6.62,794874,1973
2,38.71,7,0,0,1,5.98,43,4.65,0,1,11,8,16,0,0,0,0.0,12,20,0,2,1,0.0,6.61,1173457,1961
0,57.14,0,0,0,0,0.59,6,0.0,0,0,1,2,4,0,0,0,0.0,4,2,0,0,0,0.0,6.61,822523,1973
0,58.33,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0.0,7,0,0,0,0,0.0,6.61,1112484,1954
0,56.25,5,0,0,0,0.25,6,0.0,0,0,1,0,0,0,0,0,0.0,9,1,0,0,0,0.0,6.61,1009556,49202
0,55.56,2,0,0,0,0.49,12,0.0,0,0,1,0,4,0,0,0,0.0,10,6,0,0,0,0.0,6.61,1130178,49202
0,33.33,1,0,0,1,0.13,6,0.0,0,0,0,0,0,0,0,0,0.0,3,5,0,0,0,0.0,6.61,942426,1981
2,25.0,2,0,0,0,2.46,9,22.22,0,0,2,3,4,0,0,1,0.0,1,3,0,2,1,0.0,6.6,868864,1982
0,28.57,1,0,0,0,0.2,8,0.0,0,0,0,0,1,0,0,0,0.0,2,6,0,0,0,0.0,6.6,981019,1968
0,0.0,1,0,0,0,0.38,2,0.0,0,0,2,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.6,329027,1967
0,33.33,1,0,0,0,0.23,4,0.0,0,0,1,0,1,0,0,0,0.0,1,2,0,0,0,0.0,6.6,931508,1960
0,63.64,0,0,0,0,0.23,4,0.0,0,0,0,0,1,0,0,0,0.0,7,3,0,0,0,0.0,6.6,1106509,1967
0,100.0,1,0,0,0,0.17,4,0.0,0,0,1,0,0,0,0,0,0.0,3,3,0,0,0,0.0,6.6,1117180,5926
0,85.71,0,0,0,1,0.16,2,0.0,0,0,1,1,1,0,0,0,0.0,6,1,0,0,0,0.0,6.6,987168,49202
0,0.0,0,0,0,0,0.08,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.6,1066717,1963
0,50.0,1,0,0,0,0.06,2,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.6,1390545,1974
0,0.0,0,0,0,0,0.05,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.6,981635,1967
0,0.0,0,0,0,0,0.05,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.6,1066714,1968
0,0.0,0,0,0,0,0.05,2,0.0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,0.0,6.6,831085,1968
0,0.0,0,0,0,0,0.04,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.6,1411222,1963
0,25.0,0,0,0,0,0.02,1,0.0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0.0,6.6,881153,1954
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,914481,5926
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.6,1170722,1968
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1174196,1955
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1471239,1977
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1488136,1977
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1584796,5926
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1412633,49202
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1106530,1973
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.6,1133282,5981
0,57.14,0,0,0,0,0.0,0,0.0,0,0,2,0,0,0,0,0,0.0,4,0,0,0,0,0.0,6.6,146415,5926
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.6,973847,1968
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.6,84845,1961
0,42.11,0,0,0,0,0.4,8,0.0,0,0,5,1,3,0,0,0,0.0,16,5,0,0,0,0.0,6.6,1396009,1982
1,66.67,0,0,0,0,0.35,1,100.0,0,0,0,0,1,0,0,0,0.0,4,0,0,1,1,0.0,6.6,875294,1981
0,61.54,2,0,0,0,0.55,12,0.0,0,0,0,0,3,0,0,0,0.0,8,7,0,0,0,0.0,6.59,1199435,1966
2,40.0,1,0,0,1,0.42,10,20.0,0,0,3,0,4,0,0,1,0.0,12,5,0,2,1,0.0,6.59,1174770,1973
0,50.0,2,0,0,0,0.17,5,0.0,0,0,1,0,0,0,0,0,0.0,3,3,0,0,0,0.0,6.59,840077,49202
0,76.47,3,0,0,0,0.25,7,0.0,0,0,0,0,0,0,0,0,0.0,13,4,0,0,0,0.0,6.59,243239,1982
0,62.5,1,0,0,0,0.15,1,0.0,0,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,6.59,1020610,1966
0,31.25,4,0,0,0,1.01,10,0.0,0,0,3,1,1,0,0,0,0.0,5,5,0,0,0,0.0,6.59,123208,5926
0,20.0,0,0,0,1,0.89,9,0.0,0,0,0,1,2,0,0,0,0.0,1,7,0,0,0,0.0,6.59,18342,1967
0,44.44,4,0,0,0,0.59,12,0.0,0,0,2,0,2,0,0,0,0.0,8,6,0,0,0,0.0,6.59,1106667,1957
0,100.0,0,0,0,0,0.06,1,0.0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.59,940611,1974
0,50.0,0,0,0,0,0.1,2,0.0,0,0,0,1,1,0,0,0,0.0,4,1,0,0,0,0.0,6.59,922570,1960
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.59,168745,5926
0,28.57,0,0,0,0,0.33,5,0.0,0,0,0,1,1,0,0,0,0.0,2,4,0,0,0,0.0,6.58,922556,2020
1,69.7,4,0,0,0,0.56,10,10.0,0,0,0,1,3,0,0,0,0.0,23,3,0,1,1,0.0,6.58,1463904,1999
1,25.0,1,0,0,0,0.18,3,33.33,0,1,0,0,2,0,0,0,0.0,5,0,0,1,0,0.0,6.58,863283,1957
0,25.0,2,0,0,0,0.61,5,0.0,0,0,2,1,2,0,0,0,0.0,2,1,0,0,0,0.0,6.58,1046496,1954
0,100.0,1,0,0,0,0.1,3,0.0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0.0,6.58,1067634,1954
0,50.0,1,0,0,1,0.09,4,0.0,0,0,0,0,0,0,0,0,0.0,1,3,0,0,0,0.0,6.58,1036002,1961
0,100.0,1,0,0,0,0.33,5,0.0,0,0,2,0,1,0,0,0,0.0,1,3,0,0,0,0.0,6.58,60472,1968
1,0.0,5,0,0,0,0.94,11,9.09,0,0,2,1,3,0,0,0,0.0,0,3,0,1,1,0.0,6.58,190151,1960
0,0.0,1,0,0,0,0.01,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.58,1584795,5926
0,68.75,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,6.58,807767,1982
2,46.88,8,0,1,0,1.07,15,13.33,0,1,10,1,4,0,0,0,0.0,15,3,0,1,1,0.0,6.57,871015,1960
1,0.0,1,0,0,0,0.34,5,20.0,0,1,0,0,1,0,0,0,0.0,0,3,0,1,0,0.0,6.57,1444694,1974
0,0.0,0,0,0,0,0.09,2,0.0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,0.0,6.57,368846,1973
0,66.67,2,0,0,0,0.06,2,0.0,0,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,6.57,1016912,1968
0,75.0,3,0,0,0,0.79,15,0.0,0,0,1,1,5,0,0,0,0.0,3,7,0,0,0,0.0,6.57,599686,1973
0,43.75,2,1,0,0,0.94,6,0.0,0,0,1,1,1,0,0,0,0.0,14,3,0,0,0,0.0,6.57,594428,1977
0,50.0,0,0,0,0,0.4,2,0.0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0.0,6.57,989715,1960
0,100.0,1,0,0,0,0.3,3,0.0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0.0,6.57,973841,2020
0,100.0,0,0,0,0,0.27,3,0.0,0,0,0,0,0,0,0,0,0.0,7,3,0,0,0,0.0,6.56,1176212,5926
0,14.29,0,0,0,0,0.04,2,0.0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0.0,6.56,385386,1966
