name,slug,shortName,position,height,preferredFoot,userCount,player.id,shirtNumber,dateOfBirth,contractUntil,team.id,proposedMarketValue,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,player.image
Matías Godoy,matias-godoy,M. Godoy,F,172.0,Right,257,1003016,20.0,2002-01-10,2025-12-31,3206,2400000.0,AR,Argentina,2400000.0,EUR,https://api.sofascore.app/api/v1/player/1003016/image
Ramón Ábila,ramon-abila,R. Ábila,F,180.0,Right,330,788935,9.0,1989-10-14,2025-12-31,3207,970000.0,AR,Argentina,970000.0,EUR,https://api.sofascore.app/api/v1/player/788935/image
Lucas Gamba,lucas-gamba,L. Gamba,F,184.0,Right,86,789445,18.0,1987-06-24,2023-12-31,65676,270000.0,AR,Argentina,270000.0,EUR,https://api.sofascore.app/api/v1/player/789445/image
Lucas Arce,lucas-arce,L. Arce,D,172.0,Right,12,1109302,4.0,1997-08-14,2023-12-31,6074,775000.0,AR,Argentina,775000.0,EUR,https://api.sofascore.app/api/v1/player/1109302/image
Adam Bareiro,adam-bareiro,A. Bareiro,F,184.0,Right,494,871580,11.0,1996-07-26,2025-12-31,3201,4500000.0,PY,Paraguay,4500000.0,EUR,https://api.sofascore.app/api/v1/player/871580/image
Santiago Toloza,santiago-toloza,S. Toloza,M,170.0,Right,165,1018410,10.0,2002-10-28,2026-12-31,3209,3400000.0,AR,Argentina,3400000.0,EUR,https://api.sofascore.app/api/v1/player/1018410/image
Kevin Gutiérrez,kevin-gutierrez,K. Gutiérrez,M,168.0,Right,84,914145,5.0,1997-06-03,2025-12-31,36839,5000000.0,AR,Argentina,5000000.0,EUR,https://api.sofascore.app/api/v1/player/914145/image
Emiliano Méndez,emiliano-mendez,E. Méndez,M,186.0,Right,3,841958,52.0,1989-02-15,2024-06-30,25010,180000.0,AR,Argentina,180000.0,EUR,https://api.sofascore.app/api/v1/player/841958/image
Carlos Arce,carlos-arce,C. Arce,M,169.0,Right,10,992061,19.0,1990-09-16,,65668,52000.0,AR,Argentina,52000.0,EUR,https://api.sofascore.app/api/v1/player/992061/image
Lucas Suárez,lucas-suarez,L. Suárez,D,187.0,Left,30,579312,3.0,1995-03-17,2023-12-31,3210,600000.0,AR,Argentina,600000.0,EUR,https://api.sofascore.app/api/v1/player/579312/image
Elías Cabrera,elias-cabrera,E. Cabrera,M,172.0,Right,85,1201391,33.0,2003-02-25,2025-12-31,3208,775000.0,AR,Argentina,775000.0,EUR,https://api.sofascore.app/api/v1/player/1201391/image
Franco Soldano,franco-soldano,F. Soldano,M,180.0,Right,148,789446,27.0,1994-09-14,2024-12-31,3205,545000.0,AR,Argentina,545000.0,EUR,https://api.sofascore.app/api/v1/player/789446/image
Facundo Colidio,facundo-colidio,F. Colidio,F,179.0,Both,684,927308,16.0,2000-01-04,2025-12-31,3211,3200000.0,AR,Argentina,3200000.0,EUR,https://api.sofascore.app/api/v1/player/927308/image
Fernando Martinez,martinez-fernando,F. Martinez,M,185.0,Right,20,974318,5.0,,,42338,,PY,Paraguay,,EUR,https://api.sofascore.app/api/v1/player/974318/image
Gonzalo Goñi,gonzalo-goni,G. Goñi,D,184.0,Right,27,871805,14.0,1998-08-16,2023-12-31,65676,485000.0,AR,Argentina,485000.0,EUR,https://api.sofascore.app/api/v1/player/871805/image
Cristian Vega,cristian-vega,C. Vega,M,170.0,Right,10,941433,5.0,1993-09-17,2024-12-31,3207,310000.0,AR,Argentina,310000.0,EUR,https://api.sofascore.app/api/v1/player/941433/image
Franco Sbuttoni,franco-sbuttoni,F. Sbuttoni,D,195.0,Right,3,830753,6.0,1989-05-06,2023-12-31,42338,97000.0,AR,Argentina,97000.0,EUR,https://api.sofascore.app/api/v1/player/830753/image
Santiago Solari,solari-santiago,S. Solari,M,178.0,Right,57,1104323,27.0,1998-01-19,2025-12-31,36839,1400000.0,AR,Argentina,1400000.0,EUR,https://api.sofascore.app/api/v1/player/1104323/image
Agustín Palavecino,agustin-palavecino,A. Palavecino,M,178.0,Right,439,941541,8.0,1996-11-09,2025-12-31,3211,2900000.0,AR,Argentina,2900000.0,EUR,https://api.sofascore.app/api/v1/player/941541/image
Franco Orozco,orozco-franco,F. Orozco,M,165.0,Right,224,1003025,11.0,2002-01-09,2024-12-31,3218,2300000.0,AR,Argentina,2300000.0,EUR,https://api.sofascore.app/api/v1/player/1003025/image
Santiago Montiel,montiel-santiago,S. Montiel,M,166.0,Left,96,1065611,18.0,2000-11-22,2026-12-31,3216,3300000.0,AR,Argentina,3300000.0,EUR,https://api.sofascore.app/api/v1/player/1065611/image
Bryan Castrillón,bryan-castrillon,B. Castrillón,F,169.0,Right,123,954761,11.0,1999-03-30,2023-12-31,3204,485000.0,CO,Colombia,485000.0,EUR,https://api.sofascore.app/api/v1/player/954761/image
Maximiliano Comba,maximiliano-comba,M. Comba,M,170.0,Right,20,944622,20.0,1994-01-16,,267459,340000.0,AR,Argentina,340000.0,EUR,https://api.sofascore.app/api/v1/player/944622/image
Luciano Gómez,luciano-gomez,L. Gómez,D,163.0,Right,15,830605,32.0,1996-03-22,2024-12-31,3205,260000.0,AR,Argentina,260000.0,EUR,https://api.sofascore.app/api/v1/player/830605/image
Mauro Luna Diale,mauro-luna-diale,M. L. Diale,M,173.0,Right,76,871804,7.0,1999-04-26,2025-12-31,3204,2100000.0,AR,Argentina,2100000.0,EUR,https://api.sofascore.app/api/v1/player/871804/image
Gabriel Graciani,gabriel-graciani,G. Graciani,M,180.0,Right,28,584418,8.0,1993-11-28,2023-12-31,4937,775000.0,AR,Argentina,775000.0,EUR,https://api.sofascore.app/api/v1/player/584418/image
Tomás Durso,tomas-durso,T. Durso,G,185.0,Right,46,895734,1.0,1999-02-26,2024-12-31,3205,2100000.0,AR,Argentina,2100000.0,EUR,https://api.sofascore.app/api/v1/player/895734/image
Fabricio Domínguez,fabricio-dominguez,F. Domínguez,M,177.0,Right,97,939934,21.0,1998-06-24,2023-12-31,3216,730000.0,UY,Uruguay,730000.0,EUR,https://api.sofascore.app/api/v1/player/939934/image
Franco Calderón,franco-calderon,F. Calderón,D,188.0,Right,37,981341,2.0,1998-05-13,2023-12-31,3204,1500000.0,AR,Argentina,1500000.0,EUR,https://api.sofascore.app/api/v1/player/981341/image
Bruno Sepúlveda,bruno-sepulveda,B. Sepúlveda,F,185.0,Right,70,981451,29.0,1992-09-17,2023-12-31,65668,870000.0,AR,Argentina,870000.0,EUR,https://api.sofascore.app/api/v1/player/981451/image
Jonatan Gómez,jonatan-gomez,J. Gómez,M,171.0,Right,100,986257,11.0,1989-12-21,2025-12-31,3215,540000.0,AR,Argentina,540000.0,EUR,https://api.sofascore.app/api/v1/player/986257/image
Miguel Borja,miguel-borja,Miguel Borja,F,183.0,Right,2317,329601,9.0,1993-01-26,2025-12-31,3211,3900000.0,CO,Colombia,3900000.0,EUR,https://api.sofascore.app/api/v1/player/329601/image
Matías Giménez Rojas,matias-gimenez-rojas,M. Giménez Rojas,F,185.0,Left,178,977680,34.0,1999-03-06,2026-12-31,3209,3600000.0,AR,Argentina,3600000.0,EUR,https://api.sofascore.app/api/v1/player/977680/image
Nicolas Oroz,nicolas-oroz,N. Oroz,M,173.0,Left,108,558790,23.0,1994-04-01,2025-12-31,3215,725000.0,AR,Argentina,725000.0,EUR,https://api.sofascore.app/api/v1/player/558790/image
Sergio Ortiz,ortiz-sergio,S. Ortíz,M,173.0,Right,35,1199248,28.0,2001-02-23,2026-12-31,3209,480000.0,AR,Argentina,480000.0,EUR,https://api.sofascore.app/api/v1/player/1199248/image
Lucas Blondel,lucas-blondel,L. Blondel,D,183.0,Right,189,860003,42.0,1996-09-14,2027-12-31,3202,2900000.0,AR,Argentina,2900000.0,EUR,https://api.sofascore.app/api/v1/player/860003/image
Braian Aguirre,braian-aguirre,B. Aguirre,D,174.0,Both,90,1084963,35.0,2000-07-28,2026-12-31,3218,2200000.0,AR,Argentina,2200000.0,EUR,https://api.sofascore.app/api/v1/player/1084963/image
Jean Rosso,jean-rosso,J. Rosso,D,178.0,Right,27,924891,17.0,1997-04-07,2023-12-31,42338,285000.0,UY,Uruguay,285000.0,EUR,https://api.sofascore.app/api/v1/player/924891/image
Axel Atum,atum-axel,A. Atum,M,,Right,52,1485373,40.0,2006-01-02,,3206,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1485373/image
Gastón Verón,gaston-veron,G. Verón,F,184.0,Right,200,924198,10.0,2001-04-23,2026-12-31,3216,1400000.0,AR,Argentina,1400000.0,EUR,https://api.sofascore.app/api/v1/player/924198/image
Miguel Brizuela,miguel-brizuela,M. M. Brizuela,D,185.0,Right,21,990283,28.0,1997-01-15,2024-12-31,3208,515000.0,AR,Argentina,515000.0,EUR,https://api.sofascore.app/api/v1/player/990283/image
Tomas Adoryan,adoryan-tomas,T. Adoryan,M,177.0,,4,1199319,18.0,2001-09-22,,3219,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1199319/image
Julián Aude,julian-aude,J. Aude,D,180.0,Left,283,1017474,3.0,2003-03-24,2027-12-31,2513,3400000.0,AR,Argentina,3400000.0,EUR,https://api.sofascore.app/api/v1/player/1017474/image
Andrés Amaya,andres-amaya,A. Amaya,F,170.0,Left,107,876723,17.0,2001-04-24,2023-12-31,3203,315000.0,CO,Colombia,315000.0,EUR,https://api.sofascore.app/api/v1/player/876723/image
Francisco Facello,francisco-facello,F. Facello,D,,,6,1464854,35.0,2003-01-30,,3203,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1464854/image
Thiago Yossen,thiago-yossen,T. Yossen,D,,,4,1508167,48.0,,,3207,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1508167/image
Lisandro Morales,morales-lisandro,L. Morales,M,,,4,1515402,4.0,2004-01-31,,3204,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1515402/image
Lucas Naranjo,naranjo-lucas,L. Naranjo,M,,,1,1130761,22.0,,,36833,,,,,EUR,https://api.sofascore.app/api/v1/player/1130761/image
Leonel Di Plácido,leonel-di-placido,Leonel Di Plácido,D,173.0,Right,287,546338,24.0,1994-01-28,2023-12-31,1958,735000.0,AR,Argentina,735000.0,EUR,https://api.sofascore.app/api/v1/player/546338/image
Matias Moreno,matias-moreno,M. Moreno,M,,,11,1496360,40.0,2003-09-24,,3203,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1496360/image
José Goméz,jose-gomez,J. Goméz,D,,,1,1210616,36.0,2000-03-06,,65676,,,,,EUR,https://api.sofascore.app/api/v1/player/1210616/image
Miguel Merentiel,miguel-merentiel,Miguel Merentiel,F,179.0,Right,909,892275,16.0,1996-02-24,2023-12-31,3202,2700000.0,UY,Uruguay,2700000.0,EUR,https://api.sofascore.app/api/v1/player/892275/image
Juan Gauto,juan-gauto,J. Gauto,M,172.0,Right,603,1018426,33.0,2004-06-02,2028-06-30,2501,3700000.0,AR,Argentina,3700000.0,EUR,https://api.sofascore.app/api/v1/player/1018426/image
Leonardo Burián,leonardo-burian,L. Burián,G,188.0,Right,93,34182,12.0,1984-01-21,2023-12-31,3208,260000.0,UY,Uruguay,260000.0,EUR,https://api.sofascore.app/api/v1/player/34182/image
Gabriel Compagnucci,gabriel-compagnucci,G. Compagnucci,D,179.0,Right,16,944621,18.0,1991-08-29,2024-06-30,312033,340000.0,AR,Argentina,340000.0,EUR,https://api.sofascore.app/api/v1/player/944621/image
Juan Komar,juan-komar,J. Komar,D,190.0,Right,108,376734,6.0,1996-08-13,2025-12-31,3217,1300000.0,AR,Argentina,1300000.0,EUR,https://api.sofascore.app/api/v1/player/376734/image
Eric Meza,eric-meza,E. Meza,D,176.0,Right,51,941092,21.0,1999-04-08,2025-12-31,3207,2000000.0,AR,Argentina,2000000.0,EUR,https://api.sofascore.app/api/v1/player/941092/image
Guillermo Acosta,guillermo-acosta,G. Acosta,M,185.0,Right,14,830747,8.0,1988-10-31,2024-12-31,36833,410000.0,AR,Argentina,410000.0,EUR,https://api.sofascore.app/api/v1/player/830747/image
Miguel Jacquet,miguel-jacquet,M. Jacquet,D,187.0,Right,35,385746,27.0,1995-05-20,2023-12-31,36837,475000.0,PY,Paraguay,475000.0,EUR,https://api.sofascore.app/api/v1/player/385746/image
Franco Díaz,franco-diaz,F. Díaz,M,182.0,Right,56,1018402,8.0,2000-08-28,2023-12-31,36837,850000.0,AR,Argentina,850000.0,EUR,https://api.sofascore.app/api/v1/player/1018402/image
Lucas Castro,lucas-castro,L. Castro,M,182.0,Right,134,122711,89.0,1989-04-09,2024-12-31,3205,340000.0,AR,Argentina,340000.0,EUR,https://api.sofascore.app/api/v1/player/122711/image
Emanuel Coronel,emanuel-coronel,E. Coronel,D,174.0,Right,84,895593,32.0,1997-02-01,2024-12-31,3219,2200000.0,AR,Argentina,2200000.0,EUR,https://api.sofascore.app/api/v1/player/895593/image
Jhonatan Candia,jhonatan-candia,J. Candia,F,171.0,Right,55,877628,11.0,1995-03-15,2023-12-31,3162,560000.0,UY,Uruguay,560000.0,EUR,https://api.sofascore.app/api/v1/player/877628/image
Leonel Picco,leonel-picco,L. Picco,M,188.0,Right,31,981350,14.0,1998-10-22,2024-12-31,36837,375000.0,AR,Argentina,375000.0,EUR,https://api.sofascore.app/api/v1/player/981350/image
Álan Rodríguez,alan-rodriguez,Á. Rodríguez,M,170.0,Right,87,874576,8.0,2000-01-25,2027-12-31,3216,1300000.0,UY,Uruguay,1300000.0,EUR,https://api.sofascore.app/api/v1/player/874576/image
Gonzalo Abrego,gonzalo-abrego,G. Abrego,M,184.0,Right,102,1084967,32.0,2000-01-07,2024-06-30,2761,2900000.0,AR,Argentina,2900000.0,EUR,https://api.sofascore.app/api/v1/player/1084967/image
Mauro Quiroga,mauro-quiroga,M. Quiroga,F,190.0,Left,52,129862,9.0,1989-12-07,2023-12-31,36837,275000.0,AR,Argentina,275000.0,EUR,https://api.sofascore.app/api/v1/player/129862/image
Nicolas Capraro,capraro-nicolas,N. Capraro,D,183.0,,15,1190570,2.0,1998-03-03,,65668,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1190570/image
Alejandro Rebola,alejandro-rebola,A. Rebola,D,185.0,Right,15,830672,6.0,1988-07-24,2024-12-31,3203,165000.0,AR,Argentina,165000.0,EUR,https://api.sofascore.app/api/v1/player/830672/image
Bautista Barros Schelotto,bautista-barros-schelotto,B. B. Schelotto,D,181.0,Right,28,1085929,28.0,2000-01-13,2024-12-31,3205,320000.0,AR,Argentina,320000.0,EUR,https://api.sofascore.app/api/v1/player/1085929/image
Luciano Boggio,boggio-luciano,L. Boggio,M,175.0,Right,100,980190,8.0,1999-03-10,2026-12-31,3218,1400000.0,UY,Uruguay,1400000.0,EUR,https://api.sofascore.app/api/v1/player/980190/image
Juan Barinaga,juan-barinaga,J. Barinaga,D,176.0,Right,52,974729,4.0,2000-10-10,2025-12-31,3203,1400000.0,AR,Argentina,1400000.0,EUR,https://api.sofascore.app/api/v1/player/974729/image
Tadeo Allende,tadeo-allende,T. Allende,M,185.0,Right,142,1108451,11.0,1999-02-20,2026-12-31,6074,2400000.0,AR,Argentina,2400000.0,EUR,https://api.sofascore.app/api/v1/player/1108451/image
Abiel Osorio,osorio-abiel,A. Osorio,F,182.0,Right,147,1190083,19.0,2002-06-14,2024-12-31,3208,2100000.0,AR,Argentina,2100000.0,EUR,https://api.sofascore.app/api/v1/player/1190083/image
Diego Gómez,diego-gomez,D. Gómez,D,184.0,Left,401,1186010,31.0,2003-06-26,2024-12-31,3208,5600000.0,AR,Argentina,5600000.0,EUR,https://api.sofascore.app/api/v1/player/1186010/image
Marcos Ledesma,marcos-ledesma,M. Ledesma,G,188.0,Right,12,757762,1.0,1996-09-15,2023-12-31,65676,1500000.0,AR,Argentina,1500000.0,EUR,https://api.sofascore.app/api/v1/player/757762/image
Ángelo Martino,angelo-martino,Á. Martino,D,178.0,Left,49,860046,23.0,1998-06-05,2025-12-31,3212,1000000.0,AR,Argentina,1000000.0,EUR,https://api.sofascore.app/api/v1/player/860046/image
Salomón Rondón,salomon-rondon,S. Rondón,F,189.0,Right,2199,35532,25.0,1989-09-16,2025-12-31,3211,1100000.0,VE,Venezuela,1100000.0,EUR,https://api.sofascore.app/api/v1/player/35532/image
Rodrigo Cabral,rodrigo-cabral,R. Cabral,F,170.0,Left,50,997539,16.0,2000-08-08,2023-12-31,3216,1500000.0,AR,Argentina,1500000.0,EUR,https://api.sofascore.app/api/v1/player/997539/image
Franco Watson,watson-franco,F. Watson,M,165.0,Right,58,1018412,30.0,2002-01-01,2027-12-31,3218,970000.0,AR,Argentina,970000.0,EUR,https://api.sofascore.app/api/v1/player/1018412/image
Leonardo Godoy,leonardo-godoy,L. Godoy,D,174.0,Right,123,794006,29.0,1995-04-28,2024-12-31,3206,3200000.0,AR,Argentina,3200000.0,EUR,https://api.sofascore.app/api/v1/player/794006/image
Nicolás Romero,nicolas-romero,N. Romero,D,186.0,Left,60,1102816,20.0,2003-11-28,2024-12-31,36833,2400000.0,AR,Argentina,2400000.0,EUR,https://api.sofascore.app/api/v1/player/1102816/image
Emmanuel Más,emmanuel-mas,E. Más,D,183.0,Left,71,249271,3.0,1989-01-15,2024-12-31,3207,275000.0,AR,Argentina,275000.0,EUR,https://api.sofascore.app/api/v1/player/249271/image
Agustín Giay,agustin-giay,A. Giay,M,180.0,Right,644,1106603,47.0,2004-01-16,2025-12-31,3201,8199999.0,AR,Argentina,8199999.0,EUR,https://api.sofascore.app/api/v1/player/1106603/image
Yeison Gordillo,yeison-gordillo,Y. Gordillo,M,176.0,Right,81,285429,6.0,1992-06-25,2025-12-31,3208,935000.0,CO,Colombia,935000.0,EUR,https://api.sofascore.app/api/v1/player/285429/image
Ivan Gómez,ivan-gomez,I. Gómez,M,179.0,Right,50,849136,7.0,1997-02-28,2024-12-31,3212,2400000.0,AR,Argentina,2400000.0,EUR,https://api.sofascore.app/api/v1/player/849136/image
Alan Rodríguez,alan-rodriguez,A. Rodríguez,D,173.0,Left,200,990289,16.0,2000-08-15,2025-12-31,3217,2400000.0,PY,Paraguay,2400000.0,EUR,https://api.sofascore.app/api/v1/player/990289/image
Kevin Lopez,lopez-kevin,K. López,M,170.0,Right,52,1163996,8.0,2001-12-28,2025-12-31,3209,630000.0,AR,Argentina,630000.0,EUR,https://api.sofascore.app/api/v1/player/1163996/image
Néstor Breitenbruch,nestor-breitenbruch,N. Breitenbruch,D,178.0,Right,32,579356,25.0,1995-09-13,2023-12-31,3221,465000.0,AR,Argentina,465000.0,EUR,https://api.sofascore.app/api/v1/player/579356/image
Matías Cóccaro,matias-coccaro,M. Cóccaro,F,180.0,Right,278,903286,13.0,1997-11-15,2024-12-31,7629,5500000.0,UY,Uruguay,5500000.0,EUR,https://api.sofascore.app/api/v1/player/903286/image
Braian Salvareschi,braian-salvareschi,B. Salvareschi,D,183.0,Right,12,871794,15.0,1999-04-13,2023-12-31,6074,285000.0,AR,Argentina,285000.0,EUR,https://api.sofascore.app/api/v1/player/871794/image
Jonathan Maidana,jonathan-maidana,J. Maidana,D,185.0,Right,122,31980,4.0,1985-07-29,2023-12-31,3211,97000.0,AR,Argentina,97000.0,EUR,https://api.sofascore.app/api/v1/player/31980/image
Fernando Torrent,fernando-torrent,F. Torrent,D,173.0,Right,18,943996,4.0,1991-10-02,2023-12-31,7629,120000.0,AR,Argentina,120000.0,EUR,https://api.sofascore.app/api/v1/player/943996/image
César Ibáñez,cesar-ibanez,C. Ibáñez,D,170.0,Left,55,988327,25.0,1999-06-17,2025-12-31,7629,290000.0,AR,Argentina,290000.0,EUR,https://api.sofascore.app/api/v1/player/988327/image
David Sotelo,sotelo-david,D. Sotelo,M,,,5,1406702,34.0,,,3212,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1406702/image
Brian Blando,brian-blando,B. Blando,F,177.0,Right,34,941410,9.0,1995-04-01,2023-12-31,3163,330000.0,AR,Argentina,330000.0,EUR,https://api.sofascore.app/api/v1/player/941410/image
Julio Soler,julio-soler,J. Soler,D,170.0,Left,42,1201520,22.0,2005-02-16,2026-12-31,236219,210000.0,AR,Argentina,210000.0,EUR,https://api.sofascore.app/api/v1/player/1201520/image
Salomón Rodríguez,salomon-rodriguez,S. Rodríguez,F,186.0,Left,209,1020191,20.0,2000-02-16,2026-12-31,6074,3200000.0,UY,Uruguay,3200000.0,EUR,https://api.sofascore.app/api/v1/player/1020191/image
Bruno Pittón,bruno-pitton,B. Pittón,D,179.0,Left,24,800246,15.0,1993-02-01,2023-12-31,3212,745000.0,AR,Argentina,745000.0,EUR,https://api.sofascore.app/api/v1/player/800246/image
Aarón Quirós,aaron-quiros,A. Quirós,D,172.0,Left,21,1113232,6.0,2001-10-31,,3219,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1113232/image
Nicolás Tripichio,nicolas-tripichio,N. Tripichio,D,175.0,Right,91,358924,4.0,1996-01-05,2025-12-31,36839,1400000.0,AR,Argentina,1400000.0,EUR,https://api.sofascore.app/api/v1/player/358924/image
Martín Garay,martin-garay,M. Garay,D,167.0,Right,19,992080,24.0,1999-06-12,2025-12-31,7628,1100000.0,AR,Argentina,1100000.0,EUR,https://api.sofascore.app/api/v1/player/992080/image
Nicolás Paz,nicolas-paz,N. Paz,D,180.0,Right,31,1189173,32.0,2002-10-16,2025-12-31,3204,850000.0,AR,Argentina,850000.0,EUR,https://api.sofascore.app/api/v1/player/1189173/image
Bruno Zapelli,bruno-zapelli,Bruno Zapelli,M,181.0,Right,922,1092354,10.0,2002-05-16,2028-07-01,1967,5800000.0,AR,Argentina,5800000.0,EUR,https://api.sofascore.app/api/v1/player/1092354/image
Agustín Martegani,agustin-martegani,A. Martegani,M,183.0,Left,318,984926,7.0,2000-05-20,2024-06-30,2710,2100000.0,AR,Argentina,2100000.0,EUR,https://api.sofascore.app/api/v1/player/984926/image
Juan Nardoni,juan-nardoni,J. Nardoni,M,179.0,Right,264,989862,5.0,2002-07-14,2025-12-31,3215,5600000.0,AR,Argentina,5600000.0,EUR,https://api.sofascore.app/api/v1/player/989862/image
Kevin Ortíz,kevin-ortiz,K. Ortíz,M,170.0,Right,48,1180814,45.0,2000-09-18,2024-12-31,3217,2700000.0,AR,Argentina,2700000.0,EUR,https://api.sofascore.app/api/v1/player/1180814/image
Manuel Garcia,manuel-garcia,M. Garcia,D,180.0,Right,7,1105366,29.0,1999-06-11,2023-12-31,42338,740000.0,AR,Argentina,740000.0,EUR,https://api.sofascore.app/api/v1/player/1105366/image
Francisco Gerometta,gerometta-francisco,F. Gerometta,D,175.0,Right,12,1017181,14.0,1999-09-01,2025-12-31,3204,440000.0,AR,Argentina,440000.0,EUR,https://api.sofascore.app/api/v1/player/1017181/image
Julián Chicco,julian-chicco,J. Chicco,M,181.0,Right,50,822594,24.0,1998-01-13,2025-06-30,2845,825000.0,AR,Argentina,825000.0,EUR,https://api.sofascore.app/api/v1/player/822594/image
Lucas Esquivel,lucas-esquivel,Lucas Esquivel,D,183.0,Left,483,1087079,37.0,2001-10-14,2028-06-30,1967,1500000.0,AR,Argentina,1500000.0,EUR,https://api.sofascore.app/api/v1/player/1087079/image
Juan Franco,juan-franco,J. Franco,D,180.0,Right,30,926812,2.0,1993-02-10,2023-12-31,4937,195000.0,PY,Paraguay,195000.0,EUR,https://api.sofascore.app/api/v1/player/926812/image
Nahuel Bustos,nahuel-bustos,Nahuel Bustos,F,176.0,Right,722,859961,10.0,1998-07-04,2025-06-30,3210,4600000.0,AR,Argentina,4600000.0,EUR,https://api.sofascore.app/api/v1/player/859961/image
Robert Rojas,robert-rojas,R. Rojas,D,176.0,Right,413,874964,3.0,1996-04-30,2024-06-30,7628,2900000.0,PY,Paraguay,2900000.0,EUR,https://api.sofascore.app/api/v1/player/874964/image
Agustín Obando,agustin-obando,A. Obando,F,172.0,Left,123,922441,7.0,2000-03-11,2023-12-31,7628,315000.0,AR,Argentina,315000.0,EUR,https://api.sofascore.app/api/v1/player/922441/image
Juan Sánchez Miño,juan-sanchez-mino,J. S. Miño,D,177.0,Left,45,106293,14.0,1990-01-01,2023-12-31,3218,300000.0,AR,Argentina,300000.0,EUR,https://api.sofascore.app/api/v1/player/106293/image
Brian Farioli,brian-farioli,B. Farioli,M,180.0,Left,29,989990,44.0,1998-02-19,2023-12-31,65676,505000.0,AR,Argentina,505000.0,EUR,https://api.sofascore.app/api/v1/player/989990/image
Darío Cáceres,dario-caceres,D. Cáceres,D,176.0,Left,35,922462,26.0,1998-01-16,2024-12-31,36839,730000.0,PY,Paraguay,730000.0,EUR,https://api.sofascore.app/api/v1/player/922462/image
Cristian Menéndez,cristian-menendez,C. Menéndez,F,184.0,Right,18,47333,11.0,1988-04-02,2023-12-31,36833,165000.0,AR,Argentina,165000.0,EUR,https://api.sofascore.app/api/v1/player/47333/image
Luca Langoni,luca-langoni,L. Langoni,F,172.0,Right,653,1199278,41.0,2002-09-02,2027-12-31,3202,4700000.0,AR,Argentina,4700000.0,EUR,https://api.sofascore.app/api/v1/player/1199278/image
Jherson Mosquera,jherson-mosquera,J. Mosquera,D,173.0,Right,83,1015662,6.0,1999-09-18,2026-12-31,3212,730000.0,CO,Colombia,730000.0,EUR,https://api.sofascore.app/api/v1/player/1015662/image
Nicolás Fernández,nicolas-fernandez,N. Fernández,M,178.0,Right,59,846419,13.0,1998-03-02,2023-12-31,6074,1100000.0,UY,Uruguay,1100000.0,EUR,https://api.sofascore.app/api/v1/player/846419/image
Fabricio Oviedo,oviedo-fabricio,F. Oviedo,M,181.0,Right,35,1382064,39.0,2004-02-12,2024-12-31,235853,110000.0,AR,Argentina,110000.0,EUR,https://api.sofascore.app/api/v1/player/1382064/image
Juan Cazares,juan-cazares,J. Cazares,M,170.0,Right,533,158411,80.0,1992-04-03,2023-12-31,1973,700000.0,EC,Ecuador,700000.0,EUR,https://api.sofascore.app/api/v1/player/158411/image
Luis Mago,luis-mago,L. Mago,D,184.0,Left,252,869701,30.0,1994-09-15,2023-12-31,3219,465000.0,VE,Venezuela,465000.0,EUR,https://api.sofascore.app/api/v1/player/869701/image
Franco Vega,franco-vega,F. Vega,M,179.0,Right,25,1467963,15.0,2001-09-09,2023-12-31,3221,82000.0,AR,Argentina,82000.0,EUR,https://api.sofascore.app/api/v1/player/1467963/image
Lucas Acevedo,lucas-acevedo,L. Acevedo,D,194.0,Right,17,384260,5.0,1991-11-08,2024-06-30,5062,145000.0,AR,Argentina,145000.0,EUR,https://api.sofascore.app/api/v1/player/384260/image
Ezequiel Muñoz,ezequiel-munoz,E. Muñoz,D,185.0,Right,22,42450,6.0,1990-10-08,2023-12-31,3206,92000.0,AR,Argentina,92000.0,EUR,https://api.sofascore.app/api/v1/player/42450/image
Joaquín García,joaquin-garcia,J. García,D,,Right,55,989860,4.0,2001-08-20,,3208,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/989860/image
Victor Cabrera,victor-cabrera,V. Cabrera,D,183.0,Right,22,537036,36.0,1993-02-07,2023-12-31,7628,470000.0,AR,Argentina,470000.0,EUR,https://api.sofascore.app/api/v1/player/537036/image
Gabriel Arias,gabriel-arias,G. Arias,G,188.0,Right,374,581782,21.0,1987-09-13,2023-12-31,3215,1400000.0,CL,Chile,1400000.0,EUR,https://api.sofascore.app/api/v1/player/581782/image
Gonzalo Maroni,gonzalo-maroni,G. Maroni,M,170.0,Right,308,840510,8.0,1999-03-18,2023-12-31,3201,1900000.0,AR,Argentina,1900000.0,EUR,https://api.sofascore.app/api/v1/player/840510/image
Eros Mancuso,eros-mancuso,E. Mancuso,D,171.0,Right,85,1116624,14.0,1999-04-17,2024-12-31,3206,930000.0,AR,Argentina,930000.0,EUR,https://api.sofascore.app/api/v1/player/1116624/image
